"Sweep","mVd","stimAmin","FVmin","indexFVmin","EPSPmin","indexEPSPmin","slopeEPSP"
"Cond.Sweep.416...mV.",3.57961608886851,-2.62624694824351,-0.16103698730851,335,-0.75246765136851,643,-0.342074702169416
"Cond.Sweep.417...mV.",3.47611389160293,-2.68815002441493,-0.13565979004293,354,-0.78202209472293,633,-0.361105363500253
"Cond.Sweep.418...mV.",3.47942993164192,-2.80987426757892,-0.17498657226192,343,-0.80486938476192,649,-0.35667700866935
"Cond.Sweep.419...mV.",3.47414428711055,-2.66237670898555,-0.15383178711055,338,-0.76845581055055,651,-0.413197080803727
"Cond.Sweep.420...mV.",3.57308654785296,-2.67831115722796,-0.16061096191296,332,-0.77462463379296,629,-0.342906450747846
"Cond.Sweep.421...mV.",3.57956848144653,-2.62253723144653,-0.16465148925653,338,-0.78232727050653,626,-0.364302826209848
"Cond.Sweep.422...mV.",3.58427490234498,-2.47709716796498,-0.14433349609498,326,-0.75468505859498,635,-0.387819657414798
"Cond.Sweep.423...mV.",3.47889099121234,-2.47669372558234,-0.15125427246234,338,-0.75733337402234,620,-0.40049275909262
"Cond.Sweep.424...mV.",3.47808959961071,-2.64923217773571,-0.15167358398071,332,-0.76507690430071,633,-0.378665780664019
"Cond.Sweep.425...mV.",3.48376098632936,-2.66772094726636,-0.15185180663936,338,-0.78173461913936,633,-0.406973302405939
"Cond.Sweep.426...mV.",3.58801696777464,-2.60351989746164,-0.15723083496464,337,-0.79016540527464,655,-0.361748703388272
"Cond.Sweep.427...mV.",3.58749084472774,-2.63595275878974,-0.13656311034774,336,-0.80917053222774,617,-0.412516763758121
"Cond.Sweep.428...mV.",3.59126525879025,-2.60676818847725,-0.14216857910025,332,-0.79463439941025,625,-0.419782939516083
"Cond.Sweep.429...mV.",3.48940063476693,-2.69533325195393,-0.14711547851693,335,-0.83131958007693,619,-0.378375253216569
"Cond.Sweep.430...mV.",3.49351135254038,-2.70432678222738,-0.15244689941038,329,-0.81406799316038,618,-0.407544025592803
"Cond.Sweep.431...mV.",3.49652648925919,-2.45526672362919,-0.16156555175919,334,-0.76032043456919,636,-0.438555411298579
"Cond.Sweep.432...mV.",3.60432312011837,-2.65217468261837,-0.15644714355837,337,-0.82356140136837,643,-0.349005798518695
"Cond.Sweep.433...mV.",3.59957275390765,-2.76156005859465,-0.15963134765765,338,-0.82003173827765,629,-0.415347429119881
"Cond.Sweep.434...mV.",3.60216125488408,-2.69090637207108,-0.16649230957408,316,-0.80858215332408,629,-0.407726586209147
"Cond.Sweep.435...mV.",3.50485534668091,-2.55148620605591,-0.17233581543091,330,-0.78024597168091,620,-0.383824932284263
"Cond.Sweep.436...mV.",3.5041729736341,-2.6008526611341,-0.1673809814441,334,-0.7783428955041,639,-0.372327833135039
"Cond.Sweep.437...mV.",3.50919921875124,-2.51066406250124,-0.14738281250124,318,-0.76444824219124,630,-0.386505650638279
"Cond.Sweep.438...mV.",3.60857238769637,-2.60393371581637,-0.15398254394637,329,-0.76982727050637,621,-0.430777600383116
"Cond.Sweep.439...mV.",3.61121093750128,-2.51013671875128,-0.16150390625128,321,-0.77612792969128,633,-0.367753199410156
"Cond.Sweep.440...mV.",3.61006347656377,-2.63228027343877,-0.15852539062377,341,-0.78230468750377,625,-0.400238439007702
"Cond.Sweep.441...mV.",3.51189636230593,-2.61590026855593,-0.16411804199593,334,-0.75982116699593,626,-0.414374894487781
"Cond.Sweep.442...mV.",3.51580688476688,-2.63018676757888,-0.16680786132688,339,-0.76983520507688,614,-0.425720040105375
"Cond.Sweep.443...mV.",3.51657409668099,-2.67184753418099,-0.16452331543099,317,-0.77853698730099,636,-0.376260871989491
"Cond.Sweep.444...mV.",3.61786682129038,-2.66632873535238,-0.17060119629038,330,-0.77118713379038,642,-0.355709070501279
"Cond.Sweep.445...mV.",3.61987487793097,-2.44433776855097,-0.15246765137097,333,-0.73718444824097,613,-0.38041064833369
"Cond.Sweep.446...mV.",3.61350830078249,-2.53928955078249,-0.16563232422249,330,-0.74302490234249,652,-0.360540779729694
"Cond.Sweep.447...mV.",3.50953613281394,-2.32789550781394,-0.15565429687394,328,-0.70008789062394,640,-0.360179356434531
"Cond.Sweep.448...mV.",3.50835693359492,-2.43596923828492,-0.14776123046492,326,-0.70745361328492,637,-0.342257858779526
"Cond.Sweep.449...mV.",3.50600341797,-2.40553955078,-0.15395263672,323,-0.71181396484,630,-0.330984933034887
"Cond.Sweep.450...mV.",3.6082006835949,-2.4326635742149,-0.1584936523449,337,-0.7200170898449,621,-0.344201221770944
"Cond.Sweep.451...mV.",3.60162475586068,-2.50726440430068,-0.16656616211068,328,-0.72015502930068,640,-0.343998813172645
"Cond.Sweep.452...mV.",3.60003479004042,-2.30059631348042,-0.15948303223042,338,-0.70330627441042,633,-0.396717845144274
"Cond.Sweep.453...mV.",3.49649475097793,-2.51688049316493,-0.14322326659793,331,-0.71878479003793,621,-0.385007325124325
"Cond.Sweep.454...mV.",3.49429931640749,-2.43350830077749,-0.15018310546749,328,-0.72452392577749,629,-0.337356139919752
"Cond.Sweep.455...mV.",3.49331298828241,-2.50332275390741,-0.15407958984241,334,-0.70888916015241,633,-0.298841151437491
"Cond.Sweep.456...mV.",3.59299499511825,-2.49741394042825,-0.15244323730825,332,-0.71945983886825,638,-0.317318924676631
"Cond.Sweep.457...mV.",3.5996099853529,-2.4936529541029,-0.1614996337929,331,-0.7077642822229,633,-0.399468141576213
"Cond.Sweep.458...mV.",3.59875000000117,-2.31518066406117,-0.14416015625117,328,-0.69286621094117,635,-0.325030900431174
"Cond.Sweep.459...mV.",3.49466003418092,-2.43631042480092,-0.14444030762092,343,-0.69558776855092,633,-0.35984228461635
"Cond.Sweep.460...mV.",3.49732482910287,-2.48414123535287,-0.15442932129287,329,-0.69825256347287,616,-0.376374920752548
"Cond.Sweep.461...mV.",3.50152893066538,-2.30523986816538,-0.15008850097538,337,-0.66766662597538,637,-0.320427113223399
"Cond.Sweep.462...mV.",3.60150634765751,-2.43878662109751,-0.16156494140751,336,-0.68158447265751,631,-0.367738156074588
"Cond.Sweep.463...mV.",3.60521240234512,-2.34727783203512,-0.16710205078512,334,-0.69078369140512,615,-0.38693117434186
"Cond.Sweep.464...mV.",3.60768554687625,-2.31007812499625,-0.15797851562625,327,-0.67128417968625,618,-0.309521984527737
"Cond.Sweep.465...mV.",3.50834899902479,-2.40300231933479,-0.15690856933479,337,-0.69340759277479,638,-0.358533040424297
"Cond.Sweep.466...mV.",3.50813354492304,-2.51631225586004,-0.16462768554304,331,-0.72737182617304,644,-0.360774207079572
"Cond.Sweep.467...mV.",3.51705261230601,-2.60579772949301,-0.16378112792601,335,-0.76497741699601,654,-0.354008078168448
"Cond.Sweep.468...mV.",3.62632080078241,-2.51364990234241,-0.14914794922241,318,-0.74668212890241,644,-0.355359137674931
"Cond.Sweep.469...mV.",3.63258117675912,-2.42713684081912,-0.14686340331912,332,-0.72791809081912,633,-0.339157655666439
"Cond.Sweep.470...mV.",3.63565795898557,-2.67618530273557,-0.14505737304557,327,-0.77249877929557,624,-0.374257439494045
"Cond.Sweep.471...mV.",3.53813781738409,-2.63908996582109,-0.15923156738409,325,-0.76408996582409,641,-0.335240201571081
"Cond.Sweep.472...mV.",3.53914916992314,-2.65352905273514,-0.15902221679314,335,-0.77242553711314,624,-0.3541512402792
"Cond.Sweep.473...mV.",3.54287963867328,-2.53702026367328,-0.14505249023328,333,-0.75418334961328,612,-0.343680890490924
"Cond.Sweep.474...mV.",3.64692199707163,-2.50678527832163,-0.14716613769163,329,-0.74836242676163,628,-0.373412501869597
"Cond.Sweep.475...mV.",3.648572998048,-2.878919677735,-0.151868896488,330,-0.799451904298,637,-0.361554499524954
"Cond.Sweep.476...mV.",3.64768371582158,-2.46054992676158,-0.15220031738158,336,-0.71189270019158,633,-0.364262397302683
"Cond.Sweep.477...mV.",3.5443414306653,-2.4389947509753,-0.1642144775353,338,-0.7153619384753,639,-0.389033964639476
"Cond.Sweep.478...mV.",3.54700195312626,-2.56067382812626,-0.15771972656626,327,-0.73389160156626,646,-0.391881250162759
"Cond.Sweep.479...mV.",3.54195556640755,-2.52327880859755,-0.15023193359755,315,-0.71846923827755,632,-0.395024228235428
"Cond.Sweep.480...mV.",3.63801269531382,-2.29768066406382,-0.15900878906382,334,-0.68696289062382,623,-0.351672706069513
"Cond.Sweep.481...mV.",3.64051635742306,-2.36854370117306,-0.15479858398306,339,-0.67542846679306,630,-0.320938955165017
"Cond.Sweep.482...mV.",3.63531372070427,-2.26690551757427,-0.15692016601427,341,-0.67449829101427,652,-0.312234893517735
"Cond.Sweep.483...mV.",3.52653991699341,-2.36565124511341,-0.12993347168341,332,-0.68047058105341,634,-0.296141935453852
"Cond.Sweep.484...mV.",3.53004272461047,-2.34840209961047,-0.15968139648047,335,-0.67054565430047,648,-0.361865699974315
"Cond.Sweep.485...mV.",3.53144348144661,-2.23444641113661,-0.15864074706661,335,-0.66157043456661,638,-0.331251833921249
"Cond.Sweep.486...mV.",3.62760681152461,-2.33122009277461,-0.15958923339461,324,-0.69242614746461,625,-0.359185300322282
"Cond.Sweep.487...mV.",3.62520874023573,-2.49727905273573,-0.15780151367573,331,-0.70955932617573,632,-0.341397863896971
"Cond.Sweep.488...mV.",3.62383544921995,-2.33599365233995,-0.15581787108995,334,-0.67583740233995,635,-0.313817134951453
"Cond.Sweep.489...mV.",3.52434997558707,-2.67351989746207,-0.16375427245707,336,-0.73931579589707,638,-0.356696052674114
"Cond.Sweep.490...mV.",3.52547546386847,-2.35787292480847,-0.16182800292847,333,-0.65010925292847,661,-0.359213012528813
"Cond.Sweep.491...mV.",3.52609375000139,-2.54586914062639,-0.15268066406139,321,-0.74411132812139,651,-0.314928716176559
"Cond.Sweep.492...mV.",3.62816101074343,-2.31407409668343,-0.14244323730343,333,-0.66612487793343,631,-0.375918408377754
"Cond.Sweep.493...mV.",3.62664611816505,-2.47430236816505,-0.13482482910505,339,-0.64263732910505,667,-0.350298786310436
"Cond.Sweep.494...mV.",3.63056518554827,-2.46723510741827,-0.13325073241827,331,-0.63373901366827,619,-0.318554253629455
"Cond.Sweep.495...mV.",3.53098144531384,-2.37802734375384,-0.14414062500384,336,-0.62021484375384,642,-0.300701526923609
"Cond.Sweep.496...mV.",3.53495971679823,-2.40947143554823,-0.14079467773823,336,-0.61259643554823,640,-0.349473185956788
"Cond.Sweep.497...mV.",3.54319091796991,-2.46836181640991,-0.12827392577991,336,-0.62510009765991,651,-0.307149238843338
"Cond.Sweep.498...mV.",3.64832824707153,-2.47401184082153,-0.13148254394153,340,-0.60145324707153,636,-0.347732874201626
"Cond.Sweep.499...mV.",3.65336730957151,-2.47783020019151,-0.15666320801151,333,-0.61381652832151,649,-0.311832700478091
"Cond.Sweep.500...mV.",3.65109741211068,-2.33456909180068,-0.13364135742068,338,-0.59811889648068,615,-0.32416469739338
"Cond.Sweep.501...mV.",3.54857727050903,-2.46764465331903,-0.13121887206903,345,-0.59813781737903,632,-0.306665422621447
"Cond.Sweep.502...mV.",3.5485046386732,-2.4114196777332,-0.1409118652332,341,-0.5815856933632,671,-0.308689944453325
"Cond.Sweep.503...mV.",3.55138061523555,-2.45946166992555,-0.13951538085555,333,-0.60155151367555,630,-0.296981116658497
"Cond.Sweep.504...mV.",3.65945922851682,-2.25381958007682,-0.13284790038682,332,-0.60159790038682,657,-0.290025044857689
"Cond.Sweep.505...mV.",3.66052368164197,-2.44470336914197,-0.14856079101197,339,-0.60388305664197,638,-0.313854407451322
"Cond.Sweep.506...mV.",3.65601257324347,-2.21192077636347,-0.14588073730347,326,-0.60791687011347,644,-0.319115608820337
"Cond.Sweep.507...mV.",3.55942504882935,-2.20627563476935,-0.14755981444935,335,-0.61875122069935,632,-0.268206780313213
"Cond.Sweep.508...mV.",3.55264343261842,-2.21963562011842,-0.14871276855842,324,-0.63333190917842,645,-0.310145291840584
"Cond.Sweep.509...mV.",3.55584411621213,-2.52007751465213,-0.14580993652213,330,-0.70916442871213,621,-0.342760235889588
"Cond.Sweep.510...mV.",3.65994873047002,-2.62967529297002,-0.16263427734002,328,-0.78214111328002,642,-0.347386647357244
"Cond.Sweep.511...mV.",3.65551574707153,-2.56847961426153,-0.15026672363153,333,-0.73071105957153,636,-0.312765431688726
"Cond.Sweep.512...mV.",3.65033691406387,-2.50470703125387,-0.14813964843387,352,-0.71820800781387,641,-0.362911090985096
"Cond.Sweep.513...mV.",3.54561279297009,-2.71492431640709,-0.15144775391009,347,-0.80330322266009,640,-0.365866329527366
"Cond.Sweep.514...mV.",3.53858886718862,-2.56507812500062,-0.14930664062862,344,-0.68153320312862,653,-0.314009709295104
"Cond.Sweep.515...mV.",3.53461181640739,-2.40363037109739,-0.13617431640739,330,-0.63422119140739,652,-0.289130585695817
"Cond.Sweep.516...mV.",3.635992431642,-2.596563720702,-0.148443603512,350,-0.754522705082,626,-0.381978164554578
"Cond.Sweep.517...mV.",3.63587707519649,-2.31507629394649,-0.13978332519649,338,-0.64332336425649,643,-0.346538100380507
"Cond.Sweep.518...mV.",3.63386108398563,-2.40461303710563,-0.13776733398563,327,-0.64008666992563,655,-0.339034653544849
"Cond.Sweep.519...mV.",3.53889587402473,-2.23823669433473,-0.13557556152473,319,-0.66719177246473,636,-0.272572191454844
"Cond.Sweep.520...mV.",3.53819458007941,-2.35167114257941,-0.14158813476941,329,-0.66160766601941,643,-0.376496644970566
"Cond.Sweep.521...mV.",3.53992736816541,-2.37110412597541,-0.14454162597541,340,-0.66150939941541,641,-0.350121153352113
"Cond.Sweep.522...mV.",3.63857177734496,-2.47768310546496,-0.14003662109496,325,-0.68569091796496,646,-0.358626700510815
"Cond.Sweep.523...mV.",3.63851684570446,-2.40438598632446,-0.14608520507446,345,-0.70638793945446,628,-0.313369873877181
"Cond.Sweep.524...mV.",3.63467773437628,-2.40909179687628,-0.14712890624628,318,-0.71414550781628,649,-0.366804800627908
"Cond.Sweep.525...mV.",3.52815795898576,-2.45882202148576,-0.13704467773576,330,-0.70772338867576,646,-0.329246423430507
"Cond.Sweep.526...mV.",3.53167785644652,-2.44464172363652,-0.13995422363652,342,-0.69720520019652,663,-0.320834815077837
"Cond.Sweep.527...mV.",3.53200378418077,-2.49074401855077,-0.14211120605077,335,-0.71645202637077,638,-0.341229684174904
"Cond.Sweep.528...mV.",3.63035034179805,-2.45542358398805,-0.16538452148805,333,-0.69578002929805,642,-0.315546852576286
"Cond.Sweep.529...mV.",3.62846313476683,-2.41630493163683,-0.14579711913683,332,-0.71769653320683,642,-0.339874277134161
"Cond.Sweep.530...mV.",3.62839599609507,-2.38022705078507,-0.13901611328507,338,-0.73105712890507,629,-0.323569676275533
"Cond.Sweep.531...mV.",3.52423095703262,-2.38348388672262,-0.15203857422262,344,-0.70074462890262,656,-0.307220831839751
"Cond.Sweep.532...mV.",3.52655456543095,-2.38092468262095,-0.14825866699095,331,-0.68292663574095,649,-0.324038960324679
"Cond.Sweep.533...mV.",3.52646301269649,-2.37472961425649,-0.14877746581649,330,-0.68893859863649,653,-0.331424363348204
"Cond.Sweep.534...mV.",3.62340942382932,-2.39904418944932,-0.14013305663932,314,-0.71630493163932,631,-0.369765335467924
"Cond.Sweep.535...mV.",3.62916381836045,-2.42616088867045,-0.13612182617045,336,-0.70924194336045,661,-0.278403660651493
"Cond.Sweep.536...mV.",3.63231079101713,-2.35545532226713,-0.13438598632713,343,-0.71788208007713,635,-0.359609492131568
"Cond.Sweep.537...mV.",3.52935668945436,-2.49847290039436,-0.14373657226436,342,-0.70159790039436,628,-0.291065071851202
"Cond.Sweep.538...mV.",3.52294677734495,-2.46947998046495,-0.14037841796495,336,-0.69579833984495,636,-0.295781033859121
"Cond.Sweep.539...mV.",3.5208105468763,-2.4954199218763,-0.1419042968763,336,-0.6674169921863,660,-0.34803752528491
"Cond.Sweep.540...mV.",3.62457275390768,-2.43804931640768,-0.15350341796768,336,-0.69549560546768,648,-0.304739939877269
"Cond.Sweep.541...mV.",3.6215093994153,-2.4685552978553,-0.1492193603553,333,-0.6710699462853,667,-0.360299359390375
"Cond.Sweep.542...mV.",3.62437805175907,-2.51842102050907,-0.14171203612907,332,-0.69041809081907,623,-0.355854901680301
"Cond.Sweep.543...mV.",3.52361755371224,-2.43963317871224,-0.13372497558224,341,-0.66534118652224,656,-0.354719943361048
"Cond.Sweep.544...mV.",3.52160949707151,-2.47302551269151,-0.12134094238151,313,-0.66089172363151,653,-0.28142440777334
"Cond.Sweep.545...mV.",3.52766723632923,-2.46992797851923,-0.13289184569923,337,-0.67122192382923,637,-0.348319631011545
"Cond.Sweep.546...mV.",3.62588439941523,-2.47842346191523,-0.11819396972523,340,-0.69192443847523,629,-0.354137706374827
"Cond.Sweep.547...mV.",3.62551879882936,-2.53054809569936,-0.13308715819936,341,-0.66653442382936,629,-0.33637293510356
"Cond.Sweep.548...mV.",3.62031250000121,-2.53571777344121,-0.14497070312121,344,-0.67780761719121,625,-0.324582676387694
"Cond.Sweep.549...mV.",3.52280456543108,-2.53220397949308,-0.13962585449108,325,-0.66086608887108,644,-0.370079066806638
"Cond.Sweep.550...mV.",3.52392639160284,-2.48571838379284,-0.14502014160284,342,-0.66503967285284,635,-0.328091932911618
"Cond.Sweep.551...mV.",3.53416320800907,-2.55271789550907,-0.13633605956907,341,-0.69541809081907,639,-0.342282486222283
"Cond.Sweep.552...mV.",3.65919372558714,-2.31642028808714,-0.12830993652714,343,-0.61231872558714,643,-0.280706188560039
"Cond.Sweep.553...mV.",3.68201721191529,-2.53882873535529,-0.14808166503529,336,-0.65833557128529,645,-0.336038821240784
"Cond.Sweep.554...mV.",3.6971856689466,-2.4661065673866,-0.1431085205066,324,-0.6753350830066,628,-0.308486061876923
"Cond.Sweep.555...mV.",3.59944763183731,-2.46541442870731,-0.14913024902731,337,-0.67159118652731,636,-0.309410756929606
"Cond.Sweep.556...mV.",3.61132690429815,-2.49316284179815,-0.13354370116815,333,-0.62304565429815,633,-0.311738397733885
"Cond.Sweep.557...mV.",3.61643432617315,-2.49216674804315,-0.13743041992315,334,-0.61228393554315,634,-0.337461782414085
"Cond.Sweep.558...mV.",3.71970947265759,-2.45567138671759,-0.13877685546759,328,-0.62644775390759,641,-0.289383468095194
"Cond.Sweep.559...mV.",3.7342773437513,-2.4531494140613,-0.1405273437513,311,-0.6428466796913,621,-0.343818819111262
"Cond.Sweep.560...mV.",3.7367706298841,-2.4098663330041,-0.1222686767541,342,-0.6093292236341,639,-0.290720086347055
"Cond.Sweep.561...mV.",3.6377307128917,-2.4768420410117,-0.1221057128917,323,-0.6195422363317,637,-0.272124146219428
"Cond.Sweep.562...mV.",3.64205627441531,-2.43233947753531,-0.15328674316531,328,-0.64584045410531,643,-0.325014478639406
"Cond.Sweep.563...mV.",3.64751220703257,-2.43657470703257,-0.12639404297257,332,-0.61772705078257,642,-0.322309426219718
"Cond.Sweep.564...mV.",3.74626037597782,-2.33329650878782,-0.12992736816782,347,-0.60783264159782,645,-0.290110151976677
"Cond.Sweep.565...mV.",3.73974792480594,-2.36462585449594,-0.12158386230594,326,-0.60070983886594,656,-0.36820325250408
"Cond.Sweep.566...mV.",3.73480773925898,-2.24616027831898,-0.14044738769898,349,-0.60980773925898,635,-0.285078458394367
"Cond.Sweep.567...mV.",3.62538269043094,-2.37599304199094,-0.12501647949094,345,-0.61085632324094,656,-0.343316886769541
"Cond.Sweep.568...mV.",3.6189715576183,-2.3915545654283,-0.1411883544883,338,-0.6197039794883,643,-0.324451177398499
"Cond.Sweep.569...mV.",3.61649475097793,-2.26517639159793,-0.12040100097793,349,-0.62149963378793,629,-0.300944622294121
"Cond.Sweep.570...mV.",3.71405639648552,-2.25165405273552,-0.13495483398552,326,-0.63300170898552,650,-0.305977983414723
"Cond.Sweep.571...mV.",3.70357727050905,-2.28573059081905,-0.14034484862905,339,-0.61031555175905,657,-0.299693637392851
"Cond.Sweep.572...mV.",3.70181701660284,-2.31876037597284,-0.14468811035284,332,-0.63174865722284,670,-0.33549120421741
"Cond.Sweep.573...mV.",3.59148376464983,-2.21453063964983,-0.14238708495983,332,-0.60625427245983,644,-0.274189310310472
"Cond.Sweep.574...mV.",3.59080322265749,-2.27061279296749,-0.13438232421749,327,-0.61656005859749,619,-0.277323118395871
"Cond.Sweep.575...mV.",3.58932434082149,-2.15316711426149,-0.13168273926149,332,-0.57418762207149,640,-0.283217587236031
"Cond.Sweep.576...mV.",3.68983398437627,-2.23292480468627,-0.14063964843627,334,-0.60511718749627,633,-0.279340763575557
"Cond.Sweep.577...mV.",3.68564208984493,-2.13595947265493,-0.12790283203493,330,-0.58810791015493,651,-0.255634258320022
"Cond.Sweep.578...mV.",3.67803833007935,-2.20831176757935,-0.13067504882935,344,-0.59149047851935,631,-0.28918302511962
"Cond.Sweep.579...mV.",3.57176513672002,-2.17039794922002,-0.12816162109002,345,-0.60240478516002,636,-0.266295176861381
"Cond.Sweep.580...mV.",3.56726806640751,-2.18482177734751,-0.13404052734751,314,-0.59912841796751,626,-0.321165665422407
"Cond.Sweep.581...mV.",3.56044189453252,-2.19813720703252,-0.15162841797252,327,-0.61915771484252,661,-0.290057323194643
"Cond.Sweep.582...mV.",3.66845520019676,-2.28356750488676,-0.15466125488676,342,-0.65270812988676,640,-0.360338619693885
"Cond.Sweep.583...mV.",3.66372253418098,-2.30630065918098,-0.15359069824098,334,-0.65468933105098,641,-0.305155313389604
"Cond.Sweep.584...mV.",3.66191101074343,-2.36613464355343,-0.16215515136343,330,-0.66935729980343,637,-0.343806860272408
"Cond.Sweep.585...mV.",3.5544000244153,-2.2647271728553,-0.1577935791053,334,-0.6338677978553,638,-0.361212238118621
"Cond.Sweep.586...mV.",3.55075927734513,-2.26596923828513,-0.13767333984513,327,-0.61252685546513,638,-0.357602669284076
"Cond.Sweep.587...mV.",3.54986633300895,-2.24859680175895,-0.13128723144895,329,-0.61468566894895,634,-0.280096096793817
"Cond.Sweep.588...mV.",3.65053649902476,-2.23330017089476,-0.12941833496476,308,-0.58718200683476,647,-0.296374154681846
"Cond.Sweep.589...mV.",3.64960754394657,-2.18293273925657,-0.14435852050657,315,-0.59052551269657,637,-0.289690646978699
"Cond.Sweep.590...mV.",3.64634582519651,-2.16746398925651,-0.12950012206651,312,-0.61900207519651,633,-0.303441761039408
"Cond.Sweep.591...mV.",3.54157836914189,-2.33064086914189,-0.12910278320189,341,-0.61738403320189,637,-0.286364556892035
"Cond.Sweep.592...mV.",3.54000244140761,-2.33150634765761,-0.13790283202761,341,-0.61458740234761,659,-0.268617528848129
"Cond.Sweep.593...mV.",3.54091430664189,-2.24880004883189,-0.13149047851189,332,-0.59901977539189,624,-0.297298098939881
"Cond.Sweep.594...mV.",3.64004089355582,-2.18435241699582,-0.13112976074582,359,-0.59499694824582,641,-0.295739548744662
"Cond.Sweep.595...mV.",3.63857727050897,-2.19509582519897,-0.12661437987897,327,-0.59353332519897,679,-0.287772945062508
"Cond.Sweep.596...mV.",3.64179016113404,-2.12689758300404,-0.12250305175404,346,-0.58148742675404,633,-0.262074563264286
"Cond.Sweep.597...mV.",3.53726074218872,-2.24087402343872,-0.13638183593872,324,-0.60574218749872,670,-0.285261549203691
"Cond.Sweep.598...mV.",3.53664062500132,-2.30861328125132,-0.14735839844132,337,-0.60939453125132,647,-0.298212081594401
"Cond.Sweep.599...mV.",3.53451110839975,-2.23141052245975,-0.13790466308975,331,-0.61214782714975,641,-0.261792650707582
"Cond.Sweep.600...mV.",3.63651000976692,-2.11856567382692,-0.12027465820692,340,-0.58047973632692,650,-0.254214476409448
"Cond.Sweep.601...mV.",3.63565185546982,-2.17508056640982,-0.12002685546982,316,-0.61135986327982,638,-0.29742033638339
"Cond.Sweep.602...mV.",3.63285461425909,-2.15519348144909,-0.11600891112909,322,-0.57804504394909,643,-0.276231016105783
"Cond.Sweep.603...mV.",3.53030883789193,-2.05020629883193,-0.12942993164193,330,-0.58597290039193,649,-0.266680212779063
"Cond.Sweep.604...mV.",3.53096496582151,-2.04597961426151,-0.12032043457151,313,-0.57808410644151,636,-0.291360112149256
"Cond.Sweep.605...mV.",3.5310388183607,-2.0906091308607,-0.1124597168007,314,-0.6001306152307,640,-0.300742955204307
"Cond.Sweep.606...mV.",3.63734252929821,-2.16578491210821,-0.13148315429821,343,-0.61182983398821,647,-0.288694857905744
"Cond.Sweep.607...mV.",3.63427246093877,-2.37450683593877,-0.12780273437877,339,-0.68078124999877,636,-0.301590435160984
"Cond.Sweep.608...mV.",3.63842895507955,-2.13025024413955,-0.12463500976955,335,-0.59826782226955,643,-0.269268528000783
"Cond.Sweep.609...mV.",3.53316650390742,-2.09822998046742,-0.12252197265742,319,-0.58211669921742,641,-0.287506606552061
"Cond.Sweep.610...mV.",3.53660705566529,-2.28965881347529,-0.14854553222529,340,-0.64537170410529,631,-0.337101862978496
"Cond.Sweep.611...mV.",3.53679809570443,-2.17022094726443,-0.11943969726443,328,-0.64739379882443,637,-0.25678152333823
"Cond.Sweep.612...mV.",3.64174438476672,-2.17262817382672,-0.14442993163672,337,-0.58571411132672,645,-0.275708071081925
"Cond.Sweep.613...mV.",3.64289978027461,-2.05110290527461,-0.13154724121461,350,-0.57710388183461,635,-0.32711706496963
"Cond.Sweep.614...mV.",3.64093322754024,-2.08331604004024,-0.13690490723024,328,-0.57696838379024,659,-0.230509537310862
"Cond.Sweep.615...mV.",3.53809814453249,-2.07264404297249,-0.13233642578249,356,-0.57423095703249,637,-0.268186566500056
"Cond.Sweep.616...mV.",3.53685363769672,-2.10374816894672,-0.12987121581672,341,-0.59556945800672,635,-0.340342259666301
"Cond.Sweep.617...mV.",3.53466125488413,-2.02892395019413,-0.14354797363413,324,-0.59459777832413,621,-0.263692498167769
"Cond.Sweep.618...mV.",3.63845520019665,-2.11257629394665,-0.14419250488665,347,-0.60744934081665,631,-0.268884220032461
"Cond.Sweep.619...mV.",3.63759094238401,-2.18739562988401,-0.14149719238401,334,-0.61268859863401,636,-0.302148032022858
"Cond.Sweep.620...mV.",3.63734863281381,-2.20912597656381,-0.14857910156381,333,-0.63930175781381,676,-0.304034953437609
"Cond.Sweep.621...mV.",3.53581420898565,-2.30473510742565,-0.14653198242565,331,-0.68181030273565,647,-0.347149246051514
"Cond.Sweep.622...mV.",3.53316833496206,-2.37350036621206,-0.14266540527206,324,-0.69930603027206,647,-0.362360176149029
"Cond.Sweep.623...mV.",3.53166320800912,-2.34575012206912,-0.14360168456912,335,-0.69169738769912,669,-0.346349271616856
"Cond.Sweep.624...mV.",3.63582458496205,-2.28694763183205,-0.15132751465205,338,-0.67989196777205,652,-0.367143831779233
"Cond.Sweep.625...mV.",3.6343328857434,-2.2433416748034,-0.1419012451134,337,-0.6619207763634,680,-0.355950515206558
"Cond.Sweep.626...mV.",3.63383789062616,-2.31425781249616,-0.14262695312616,332,-0.67546386718616,641,-0.322379935545358
"Cond.Sweep.627...mV.",3.53242065429798,-2.29767944335798,-0.15046264648798,335,-0.65461303710798,632,-0.366902388006337
"Cond.Sweep.628...mV.",3.5339910888683,-2.2577459716783,-0.1550848388683,340,-0.6610662841783,631,-0.34141617282106
"Cond.Sweep.629...mV.",3.53753601074335,-2.31256042480335,-0.14642272949335,342,-0.65423522949335,627,-0.3580031479638
"Cond.Sweep.630...mV.",3.63937194824321,-2.20626647949321,-0.13107116699321,338,-0.63827331543321,669,-0.310836509824694
"Cond.Sweep.631...mV.",3.63608398437622,-2.20480957031622,-0.13449707031622,338,-0.63803710937622,674,-0.321699022414904
"Cond.Sweep.632...mV.",3.64328674316533,-2.20529846191533,-0.13315490722533,337,-0.63852600097533,656,-0.322845684132126
"Cond.Sweep.633...mV.",3.54248901367295,-2.11426635742295,-0.13428588867295,343,-0.59876342773295,643,-0.286007423910668
