"Slice","AgeGroup","Treatment","Date","Age","Sex","Weight","rSoln","xSoln","Cut.Time","Rig","HP","FirstIO","StimFile","StimMag","Comment","KO","mVmax","t_mVmax","LTD","-15","-14","-13","-12","-11","-10","-9","-8","-7","-6","-5","-4","-3","-2","-1","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59"
"P21f-S_4-S16","PND21","EtOH[50mM]","2018_01_24",20,"F",62,"rACSF","rACSF",NA,"Scott","xx","2018_01_24_0014.atf","2018_01_24_0019.abf","0.0","","Omit",-1.45991516113556,3.1,-4.62673129122435,-6.52225690535306,-10.6434467812624,-10.2689585336914,-5.47555876624354,-7.26271431523183,-5.24963898624537,-6.29743416235436,-9.06948191325884,-4.51688474797092,2.45189877204632,-6.76825968816549,3.3441645989036,3.72266388111606,2.27626613720626,-2.57483492906047,-60.2282861591249,-43.1639925585857,-12.5422447980811,-8.1216751776867,-8.40864421816975,-9.96341119646723,0.601490019160522,-7.37154469833365,-0.169937496373578,0.0154471551143729,3.26351028296949,0.637381458142755,1.36067075757322,2.03752407060269,1.90228623986826,5.37217797337344,-0.00840744440031926,4.03161783148408,6.93687468163857,-1.77401022833298,11.8720143592448,9.82781298456182,1.79556867778086,1.69518491353122,6.23039208986084,5.3972883245375,1.08474682712809,4.68380950153259,-0.139722280786089,3.54015411257991,3.79076684476647,5.42553746888976,-3.65411056690418,-2.09620643756675,-1.94569165098382,-5.076374435201,-4.42959325810233,-0.194054500104201,-2.83445098793639,-6.47012553914354,2.2907642889226,-5.60034861141166,3.01025231137197,-8.95380327574739,-3.90399081976824,-8.47896430955421,-7.39593973817408,-5.47663729962511,-4.5904146966954,-6.50686919596454,-4.98456403467694,-8.73981165158264,-4.84795425461941,-8.49554997776623,-6.43124430348934,-5.43620276612556,-8.98580958069894,-9.81523685277045,7.09135107063487,-5.98775832716157
"P21f-S_5","PND21","EtOH[50mM]","2018_06_28",22,"F",57,"rACSF","rACSF",NA,"Scott","xx","2018_06_28_0003.atf","2018_06_28_0008.abf","0","Unique instance that showed no recovery after LFS","Omit",-1.424710083,3.2,-52.49649937,1.048345493,0.342078758,1.47517626,0.732060825,-1.675387525,0.142481637,-3.447195814,2.104674871,2.887709731,2.494656938,2.540717813,2.614415211,-1.119586312,-2.046945243,-1.988601469,-19.55928956,-16.66359594,-37.76254698,-33.60478542,-37.93450758,-39.33168742,-34.84228757,-36.12892132,-37.19753359,-35.77885867,-44.41680792,-46.89488294,-51.73741617,-54.73137298,-51.91858894,-59.27604589,-53.82857985,-60.0529393,-63.12366423,-64.82791657,-64.95995775,-71.00314442,-66.08384307,-60.81447908,-61.38870465,-59.41115779,-61.81553541,-56.58916157,-61.55452379,-63.03461321,-61.87694991,-59.25762154,-59.14707544,-63.20350308,-63.02847176,-58.56056698,-59.72744245,-54.09573292,-57.54722775,-57.95563417,-57.37833788,-53.80401405,-55.2134768,-53.6996094,-53.05475717,-58.34561623,-56.12855283,-53.16223254,-55.43763972,-53.64433636,-54.80814111,-54.86034343,-52.04141794,-50.28189255,-51.80804284,-52.16117621,-50.20819515,-54.34139092,-52.14275186,-53.62898273
"P21f-S_6","PND21","EtOH[50mM]","2018_06_28",22,"F",57,"rACSF","rACSF",NA,"Scott","xx","2018_06_28_0016.atf","2018_06_28_0022.abf","0.0","","Keep",-1.15434875488528,3.18,-1.19278406017966,8.68874528797275,6.38933764156067,6.26817447463858,7.13247172804148,8.5675821221006,0.210016155689075,0.45234248747397,0.953150241501575,0.161550888812172,-3.38987614328653,0.953150242213141,-1.95745826627768,2.1701669361879,-0.479267635636944,-0.686591276486411,-26.0123855658311,-17.4771136235158,-17.3155627348615,-27.6790522340278,-20.3311793206075,-20.9316101225189,-21.7905223477348,-17.5228863754388,-15.9854604198906,-13.9606892823142,-16.7393645662918,-8.15831987076635,-15.1965535812565,-17.6844372636705,-18.5568120619644,-14.9138395268624,-14.0656973605884,-13.6483575659525,-15.8750673131545,-13.9795368880736,-15.9962304788771,-17.6171243924127,-20.0592353260076,-4.1060850837291,-1.61820140027005,-10.6085083470933,-8.49757673660416,-4.01184706561169,-4.70920840083173,4.66612816340816,-1.83629509932034,-6.21701669302186,-8.8745288100743,-7.12170166899519,-3.54065697422044,-14.3457189012126,-7.34787291315261,-11.3516424335155,-3.85029617733981,-10.5977382871434,-11.5697361338098,-11.4943457186501,-9.87075928989793,-10.126548196536,-11.5024232619159,-7.27248249833127,-8.70490037701953,-4.61497038176982,-6.21701669392797,-9.62574044127187,-3.92837910587596,0.153473344944615,-4.7845988154078,-8.83683360168716,-1.44857296659636,-5.66235864231001,0.831987075717208,-0.988152934953902,1.58589122289527,-1.73128702224687
"P21f-S_7","PND21","EtOH[50mM]","2018_06_28",22,"F",57,"rACSF","rACSF",NA,"Luis","xx","2018_06_28_1030.atf","2018_06_28_1035.abf","0.0","","Keep",-1.30475222778395,3.92,-17.5584962484335,0.648338806026103,4.98337308268421,4.38084324714197,0.652857923383806,1.45365685807215,0.265529572130347,5.49157350630998,3.97332188064958,-1.99952040195286,-4.04936889058985,1.9850249054001,0.900551287747604,0.296534146528543,-2.90671879434666,-0.275391545329612,-31.9939853422437,-28.1319710232705,-17.6504802952975,-11.7227147753288,-15.9215463024031,-15.2356702237441,-16.294802465576,-18.9729797995914,-19.3659713475573,-14.5918390930214,-13.3859785650836,-14.3284146276333,-16.0943024119624,-20.7841731608213,-19.3894821962813,-15.010972873319,-18.4536245948262,-18.5440069304566,-13.3049776870504,-17.5258899630123,-14.0044111157392,-16.9814794010165,-14.3383681251882,-13.6278371187546,-17.4130836554775,-9.63985957110687,-17.298332411743,-18.256213556823,-19.5006867914943,-23.2098519950769,-15.1652520878866,-17.7179238239704,-17.8397683649898,-19.8703963070874,-20.2724260885901,-19.0714851053516,-23.4204771592571,-28.4397858006867,-25.6840398294493,-24.4275537530842,-25.9781256443009,-11.1925480107828,-18.4103211592281,-18.5925731347406,-9.8755400917202,-14.3998052317917,-12.1096426969181,-14.6469265543525,-14.0556087045667,-22.4995498045278,-20.1804992447087,-20.8735830281169,-17.0574463261476,-19.4931930660811,-16.5909476255209,-17.7796469505953,-14.1514254210027,-17.0334206418536,-20.109451864283,-18.7185363644331
"P21f-S_8","PND21","EtOH[50mM]","2018_10_17",20,"M",63.5,"rACSF","Sucrose","7:00","Scott","xx","2018_10_17_0008.atf","2018_10_17_0015.abf","0.0","","Keep",-2.52526519775631,3,15.2574427026224,-3.04141250505913,0.805566105394789,0.637632183361035,3.176018002855,1.74987146624348,7.28652369039531,7.31494327707503,8.85605996014733,8.72688002024186,0.166125402793838,-0.155532647596246,-1.2148081548836,-2.93290135562638,-0.948697478678298,5.2519396367845,-28.1410748286687,-17.0729375776385,-13.5372826222848,-5.9169579674429,-4.57090299362785,2.57145588374593,2.12190969287491,0.761644925670211,4.23529350981626,-1.70569192643542,-1.91625522857025,3.4356696817358,2.70063582365145,12.5312292505163,12.3620035296127,12.1798598143808,14.5102659301835,15.9596648558606,16.1508511670456,13.1564601599287,15.3047225607039,15.4661974854016,14.7544160162748,13.1280405728849,15.520453059892,17.002146970812,16.1056381877315,17.3212214225309,18.6634009976769,17.3754769972839,13.7726484728577,13.336020276191,10.5173139873138,7.48029360027466,5.27131662777674,11.8439919701652,7.82003684215513,7.58363755200648,9.39215671081432,7.57976215382723,8.85218456207927,5.7815773904256,4.03248100408855,4.41227002751849,4.13840855481101,6.55665702983728,8.67262444577155,10.6245333374533,9.30818974999002,12.1966532063177,13.3450628721261,14.8060879924603,13.1887551449781,13.3024334920176,13.6835143146689,10.8725588224211,17.9619539245901,18.5716832409419,15.6057118207725,13.2753057043867
"P21f-S_9","PND21","EtOH[50mM]","2018_10_17",20,"M",63.5,"rACSF","Sucrose","7:00","Scott","xx","2018_10_17_0021.atf","2018_10_17_0026.abf","0.0","","Keep",-1.39258010864367,3.14,-18.5326154416372,-0.781204907282273,-5.97492533703353,1.76268170449785,1.73094640623989,-1.39432376427,-1.79315083008385,-2.24319604826863,-5.19779864244498,-3.43478402013214,-0.834643189415019,-2.2171959297477,1.18260994471488,-0.318819148812096,3.34635997004517,-1.99295483620021,-40.6023470197145,-23.2040755306662,-23.5080360802482,-21.5135526490343,-21.2325799932678,-18.5674440589445,-20.994722621977,-20.7127943229858,-17.7860325450083,-20.0115829431095,-21.1371002258854,-20.8640427728778,-22.4387180193856,-19.7186851928086,-21.6927332715063,-23.4841105635883,-24.1409796029525,-20.4641783001895,-26.1529452017138,-25.6421553958159,-23.1267470990854,-21.6487356084257,-23.2001972856113,-22.6953221641318,-17.2843494332536,-20.998279951028,-18.2675091034417,-19.8748245802249,-21.1024431070431,-21.2640347769272,-18.1774757486522,-14.8907800614663,-18.3865133681347,-16.6824143312765,-19.5584513713064,-15.7892474039899,-17.9021420538434,-20.2104380208933,-17.6620906041241,-17.273798254356,-18.5317845409854,-18.9263200895352,-18.4202961921798,-19.3565270088877,-16.6030573789962,-17.613052557179,-21.0025939464475,-17.4489795035892,-17.72402607773,-15.5814210946221,-20.1588844301881,-19.028863518375,-18.8784177202548,-17.8778368817326,-20.3544644166249,-18.7128904725398,-19.7442646232207,-18.560314189162,-18.7487723788867,-16.8968355443769
"P21f-S_10","PND21","EtOH[50mM]","2018_10_18",21,"F",63,"rACSF","Sucrose","8:00","Scott","xx","2018_10_18_0030.atf","2018_10_18_0039.abf","0.0","","Keep",-1.79398864746186,2.85,-15.0760212136212,6.36512619629286,-0.903333799208681,1.5350352179061,3.20526980829526,4.11700778748471,-1.852852043949,4.14264439547382,3.59907122379201,2.14742244113208,5.25349978298055,-0.803485961184975,3.34868060111087,1.76769224602815,-2.76960169183648,-1.5432851941176,-42.3843278216756,-26.3034287126223,-19.3092611371051,-20.0378804960286,-21.9049194141405,-18.5837258823685,-21.1487358835246,-21.4683260679989,-25.2085721100783,-20.3002220169233,-23.5674437446925,-23.9587393264794,-22.2879264689108,-15.5734484933016,-16.8953721869748,-12.3513317731622,-14.4718454158411,-15.748856857654,-14.604269091823,-14.1420391391974,-12.2825177224758,-11.0346125034783,-14.1630495924444,-8.98831009284758,-8.95477047068752,-9.57930135081577,-14.9487248583501,-10.8229659276616,-7.64421940816543,-7.45049918115434,-9.38847247155718,-10.0877928494818,-8.29361586784594,-7.84989053458324,-7.39594910730985,-12.6325634251582,-10.7319848869876,-7.86396175358142,-10.4027568790593,-5.41556940065713,-7.52066252671491,-15.8431147587555,-4.7041053648303,-14.950845179057,-9.86978531183803,-8.45071236966905,-15.5449205399476,-13.6086820586574,-11.1710840652638,-14.1630495923339,-7.24887594046693,-7.7912925749395,-14.9604830019678,-14.9548930642947,-10.7954017564511,-15.9855617704477,-14.6013777452909,-15.1491915599321,-14.6412783298496,-15.0026966625854
"P21f-S_11","PND21","EtOH[50mM]","2018_10_18",21,"F",63,"rACSF","Sucrose","8:00","Luis","xx","2018_10_18_1033.atf","2018_10_18_1041.abf","0.0","","Keep",-1.88241589355619,3.2,5.39776816568222,2.15325174975996,7.16235080444288,1.56178300413217,3.51801938880388,8.01456452539475,6.4544117434004,5.47335009443499,5.14114704850111,-1.25164833577468,2.72310495732791,-3.66766774387257,-0.674821400102985,0.463194414201979,1.80676916539619,2.07252556437743,-53.2410023813682,-47.8676392451243,-33.8883334057426,-28.5626391726657,-32.1820644167005,-30.9894361604196,-30.6644483569469,-32.2827759182,-23.9028604964871,-29.4598349490587,-27.9096144464738,-29.3629272993299,-25.9993865534802,-17.8560042889886,-20.4078755427261,-17.3468617616421,-14.0235633518699,-15.1036760906741,-9.92053572704579,-13.6569143149449,-9.4820059707875,-8.10193235675342,-9.18883768835636,-7.37868732063944,-7.82367758853177,-5.16306447966261,-5.79233022732393,-4.33681355588976,-6.54132673535373,-3.04350398727179,-0.53815444382515,4.24141537138199,2.61644616357944,0.750113510907369,0.439163732807373,-1.39214933344914,-1.31329488406195,1.42487453333902,2.97669506880256,-2.74930926874733,-0.64753027367145,-1.34719746687333,2.32931574097105,-6.84168007126888,-5.50785646309708,-5.40225429567323,-5.7624126326333,-14.5536270631182,-7.78793345796389,-6.55258734356867,-2.15497253931289,-4.70711549660273,-5.76132581742903,-3.42352688298439,0.480975911792029,-1.07938819582756,1.11643046612934,4.82331410850252,10.4767433717666,11.6517410778402
"P21f-S_12","PND21","EtOH[50mM]","2018_10_19",22,"M",73,"rACSF","Sucrose","11:45","Luis","xx","2018_10_19_1003.atf","2018_10_19_1008.abf","0.0","","Omit",-2.00654815673977,2.88,-41.6706396684793,10.3077705609074,5.3834574927856,8.29067854368462,3.11227528795474,8.60203583498993,7.37682100788193,4.81716131984516,8.73943436802458,6.88648417506379,9.07761846027944,5.33977410504835,4.34615052991857,1.58374500240473,-5.56719062393589,-5.70247901343579,-34.0265635560728,-28.0016001914605,-28.0126911794621,-28.7298152698948,-21.5622625488177,-20.1988617479112,-21.6131613191787,-23.5306815511952,-20.7066701708637,-16.0619469427411,-20.0712974668451,-22.0806650413393,-27.5763844395476,-28.7100518064686,-26.8129661012725,-25.0956614966987,-26.9614196608343,-30.579415254924,-30.0500409535171,-33.5278136754902,-34.888855998141,-31.5681963162827,-36.1473069613201,-35.1720194728031,-37.7891213697154,-39.3860979128944,-42.0208739756058,-38.1862369463251,-39.386584012508,-40.2711962472572,-37.5522474480087,-36.3280437310129,-38.0694912497161,-40.330502137599,-41.2496649364225,-38.6818807477131,-42.028624973925,-41.5282259646942,-43.5747130512902,-42.1709782020007,-40.0577203813519,-38.6699572000159,-43.7399253641191,-39.5884741679344,-41.7658987315615,-45.2105143833345,-44.7652838547354,-44.0331710684059,-45.0256120834024,-42.2351697229226,-44.1354062013633,-41.738871115701,-43.555866738738,-41.5564747142348,-42.5723366273891,-44.1218750190167,-38.8292626755995,-43.8204992500119,-43.2278418584076,-38.3537195393607
"P21f-S_13","PND21","EtOH[50mM]","2018_10_19",22,"M",73,"rACSF","Sucrose","11:45","Scott","xx","2018_10_19_0011.atf","2018_10_19_0017.abf","0.0","","Keep",-2.27770019531223,3.2,2.57003716210649,-0.374057224953063,1.66341739708267,-0.438813823004935,-0.284509095130403,1.61337761758074,-0.596992523997841,7.93376562825172,1.65873747027088,0.935703524174471,1.90307416011133,0.128900574884369,1.45874206002188,2.24277317818493,-5.40948002500873,1.57906421191755,-21.3313863474481,-6.83300611223744,-1.58640407259776,-0.458470297677408,0.980769193529113,1.95649899594414,3.77187728425459,6.30612560308448,7.64319120096077,8.23596638206396,3.14700783524313,1.10932246158481,4.64756613061709,3.43958990617526,4.18304866122089,0.227092344619422,1.78688715167399,2.22911204536975,4.53191802901871,4.66025948459409,-0.329277066418868,-1.82403292853614,-6.32301333701146,-4.701758752776,-3.94759840156857,-8.213863158238,-4.50302317585935,-3.71448501878089,-3.7891062210503,-4.10138348863434,2.59469524225133,-1.55948286142022,1.52899975900584,-1.79922852829884,0.782691753753738,0.293606122394081,-3.9696859763236,1.22700620091545,5.30889924407263,1.0252930713377,-2.54483734042655,-1.92395641750326,-3.54709249898993,-0.805378609848276,-3.17736366921363,-7.78343219133765,-4.50191272622202,2.55824270275558,2.89659664824948,2.43580838833918,6.59335313134804,5.71973583892311,3.17499258871075,6.77539287116724,5.89780517435707,6.76867136013976,4.06063845092852,3.32369326093402,0.165148553532418,-1.46796581500234
"P21f-S_14","PND21","EtOH[50mM]","2018_12_06",20,"M",45,"rACSF","rACSF","8:45","Scott","R2","2018_12_06_0015.atf","2018_12_06_0023.abf","0.025","","Keep",-1.27583557129157,3.37,-8.09133171074903,0.53816209206768,2.83438666769946,-1.02304956265037,2.89186136231424,7.89492299463316,7.55891708854838,4.80510552179119,1.45167815097361,3.5185565892023,3.36105382092357,2.30661423203719,0.730481262134489,-1.92274958919599,-1.36900301284162,0.254657107865967,-47.8820575059381,-27.2022202919363,-20.3389680642884,-15.3320379424021,-19.1922373794189,-24.9325224983181,-16.974487866895,-15.3602226477189,-17.7465277544344,-9.7105707016503,-10.8280113979441,-7.07226116541084,-9.45027665249258,-8.20683374144339,-7.27839636796294,-16.085840666827,-16.7158517414014,-11.6735525768315,-15.754808532055,-16.3732141399382,-20.6860267967716,-14.5627612614395,-13.13307823437,-15.7244132609178,-12.2355887725785,-18.6174904333862,-12.8766526739284,-11.3077040406214,-9.1999301458726,-5.71663207158312,-1.57126972677848,-1.47068901148114,-3.30103697613421,-2.64836760790791,-1.09378764811837,-1.69892986502909,-3.57404177514985,-0.707491384709087,1.38867704270295,-6.50138270875125,-6.09408607453429,-12.0388484720866,-10.810326876007,-12.1935880343549,-18.411355231486,-14.0515680646988,-7.62545510052857,-5.84539749307464,-3.91667937716311,-7.6845877180988,-15.2905898445891,-16.3450294330657,-15.7039655327481,-11.4093900390609,-4.72906207964412,-5.98963687073359,-5.81334429766403,-7.28889655215266,-9.80783556936954,-11.5569452638253
"P21f-S_15","PND21","EtOH[50mM]","2018_12_08",22,"F",63,"rACSF","rACSF","2:40","Scott","L3","2018_12_08_0000.atf","2018_12_08_0011.abf","0.035","","Keep",-1.12346832275516,3.66,-9.96397743465188,-2.45514719283894,4.91818733903825,1.18218911057598,0.0705980883750641,-1.78534234612813,3.90635448549641,-2.35977399862641,1.42007397430142,1.41459275624325,3.65969967287786,-2.43212607639286,0.987057748136365,-0.381054279619832,0.757942832872047,1.06817977500424,-36.5570934636739,-26.0737158055797,-27.0110040935302,-12.4013654812305,-19.8941905667763,-3.56893070226315,-6.50576733784133,-1.28655150283279,-2.9802478828135,-1.81822965447725,-2.72920809553111,4.72086348912846,2.89561787586609,8.38231715181435,11.8453507209788,12.0689844177529,16.1645505508325,19.4423189496302,13.1959228505168,9.39634249257951,9.82058877028342,11.9440126460262,14.4434480805609,13.268274928885,17.9360802272396,15.4629546393843,18.3274391973738,10.655926402462,8.09510132652879,14.6955841113148,9.03567834442605,6.20298485219504,11.9451088901516,13.3954391881403,10.3292458060835,9.89951831032137,8.18937827616615,13.026005090713,15.0891355678157,11.6403531656025,15.1801237875817,14.1419810873605,19.8281967009268,5.97167744982241,8.71338272252903,17.1566510193649,9.35249274811403,8.1060637616816,5.20211443445253,0.467438275981095,3.00085726244959,-4.68161796765359,-7.77960241456466,0.298616759848144,-10.0137468946429,-7.19311208176268,-9.97208963736831,-9.68377756733598,-10.6484719456367,-12.3224359411557
"P21f-S_16","PND21","EtOH[50mM]","2018_12_08",22,"F",63,"rACSF","rACSF","2:40","Luis","R3","2018_12_08_1000.atf","2018_12_08_1009.abf","0.035","","Keep",-1.03930613708502,2.88,-17.3606698816529,-0.204230664865008,-2.74904516695595,-7.83868141777758,-5.54322627323688,-5.4304112247633,-9.01154034685132,-8.75562262973304,-9.32371207951041,-5.76021225391766,-6.50755530760449,-10.0965209743699,-1.31084859088479,11.750029421184,-1.67268498502654,1.33002512909724,-25.3437692490666,-13.6725071132954,-21.9097828387343,-20.4336858699493,-19.4775625974492,-30.0835348030203,-37.9033496895405,-44.3200361343064,-48.9333723508,-44.8696379722863,-34.7857848334622,-29.8477058662518,-30.982193574336,-32.3477490254457,-21.2099264376854,-10.1307503517611,-21.086828953685,-8.03514204899281,-17.0127929708892,-22.5081759759246,-20.8140147882078,-15.2805547559263,-10.8093673239995,-11.555827579459,-13.4241403024224,-5.69728298183657,-19.5362704269997,-17.1372762775076,-23.8922885753735,-17.6586958422924,-11.2283816881009,-17.1985180163037,-14.2221574765455,-15.5500017686658,-14.9860811495288,-18.284854490145,-16.8451247855194,-10.0515963040974,-18.1209197224307,-11.6366299267152,-18.5219160941331,-16.6256011132505,-18.7015839152952,-22.2489748431359,-16.992139883096,-20.6514014654499,-11.3335704549233,-14.7476705200491,-18.5007208382684,-17.5221549991848,-24.1569244729231,-27.5556904932448,-24.1748910495614,-24.7992228958968,-23.1893513090275,-15.4243781374683,-16.2883903993725,-24.3056996626177,-18.7599475714883,-12.0249336373179
"P21f-SS_1-SS9","PND21","EtOH[100mM]","2017_06_22",20,"M",48,"rACSF","rACSF",NA,"Scott","xx","2017_06_22_0000.atf","2017_06_22_0004.abf","0.0","","Keep",-0.993161010742369,3.21,-24.0984566559581,-8.96726297295623,0.997412018133744,4.1898860910181,0.260687231968106,3.88764002504776,8.23242722477634,0.232351663559498,0.194570904980935,0.591268866616247,-5.51032359215729,3.37759978842553,-0.636605776772498,-2.16672648626152,-0.598825018209354,0.0245574928178485,-42.3371177063843,-22.7855753065457,-18.3841169695171,-12.9436877798914,-16.2778396963166,-20.8870922038424,-17.6190566146086,-15.1160813800574,-22.8233560647406,-27.2153692126606,-35.5365812193956,-34.7242949164998,-43.1777395770636,-47.0691576781508,-47.4941912089561,-43.4988760223712,-40.9959007877983,-33.4869750836714,-13.3970568790186,-8.1549766701379,-7.42769707394102,3.6798458544268,2.72588170835223,4.17099571212336,2.263067419739,4.55824848427578,-1.38277575203732,-3.13958101131742,0.14734495731237,5.54999338838434,-2.2517331923445,-3.48905302516668,-8.68390728583427,-7.41825188424143,-7.22934809292065,-7.11600581798027,-8.11719591198022,-12.7831195572299,-12.6131061450112,-17.0334548616617,-23.1161569411629,-14.1621172335217,-12.849235884248,-18.4974592439067,-10.2612539431682,-18.4880140542659,-17.1279067570205,-13.5292895327485,-15.6166764269399,-13.6142962389894,-23.2483895953632,-21.6143718005281,-20.5092846215257,-22.6250070838348,-17.2129134634748,-20.3014904509543,-26.5730963220827,-21.1137767532713,-28.1126622209556,-24.3912575325265
"P21f-SS_2-SS10","PND21","EtOH[100mM]","2017_06_22",20,"M",48,"rACSF","rACSF",NA,"Scott","xx","2017_06_22_0008.atf","2017_06_22_0012.abf","0.0","","Keep",-0.803710937500005,3.39,-10.0391671820242,-10.7869042933978,-7.57294653398549,-10.4214688630274,3.40885665560995,4.81437754165029,-4.73379434418391,-3.22520192650067,3.80240250370116,1.29120518730912,3.84925319990262,1.1693933771856,0.691516275931832,0.354191263282104,3.42759693409047,-5.64269785048998,-62.6599951275275,-45.68130282416,-32.3007439890557,-29.9956897359494,-19.7822379640561,-11.7520286351455,-19.679166432413,-20.0633421412641,-13.7384981540825,-16.6432413185659,-13.8040891287643,-11.3584827870541,-10.3839883060662,-10.8618654073198,-7.80720001499211,-8.79106463522041,-12.8014842300556,-8.02271321751846,-9.49382507824066,-5.14608047075571,-8.15389516688217,-9.25020145799365,-13.5698356477577,-11.2741515338917,-5.82073049605505,-14.488109293304,-8.79106463522041,-9.19398062255198,-9.6250070276043,-4.07788459736499,-5.34285339480147,-6.27986731857034,-4.72442420450298,-12.8670752045764,-2.70047412870935,-2.68173385024717,-0.423530293660164,-11.4147036224958,-13.5323550907966,-13.897790521167,-14.6848822173496,-19.9602706096213,-13.963381495849,-9.98107231873459,-16.0716628249094,-21.2814602424991,-19.7728678248157,-18.0675024830867,-4.57450197709932,-15.7905586477014,-16.8025336856505,-12.3142369895616,-20.5505893817581,-10.346507749105,-16.3715072805981,-9.6250070276043,-8.24759655928473,-10.3746181668258,-11.1054890275668,-10.8431251288393
"P21f-SS_3-SS11","PND21","EtOH[100mM]","2017_06_22",20,"M",48,"rACSF","rACSF",NA,"Scott","xx","2017_06_22_0024.atf","2017_06_22_0028.abf","0.0","","Keep",-0.858369445802531,3.48,-19.7226812179805,0.290255250462025,-8.53426533857521,10.2861242761593,-9.4447101802746,-7.94451450278432,-0.886528677554551,-3.30260468735179,6.97862764708867,-11.6433665248013,6.72044179720803,-0.144584076181957,5.03815715005675,2.48075836006032,-7.51511066678664,0.140779232851543,-32.9260338297119,-27.4470583100934,-26.3273470444309,-10.8253250417655,-16.8913336509925,-8.3603296079975,-15.475388092952,-7.89287733117537,-14.6192981686006,-7.83852241423347,-12.9832151997466,-11.2628821142305,-12.5728355859117,-12.4994564517513,-3.8081054049503,-13.4669739529088,-12.5837065718197,-11.3389789970434,-19.5166760871426,-6.24048789004389,-20.7152019823254,-19.0410705745865,-15.0840326995292,-15.3992912120227,-12.3255207202096,-14.8666130361618,-9.39850850201167,-12.1271252768971,-10.5318084966512,-12.2032221593248,-9.0859677351629,-13.5512240713723,-15.312323346397,-16.236356917215,-19.4215549837187,-6.06926990538558,-13.9154020098243,-14.4480801829636,-21.1147106140136,-16.8804626691045,-19.5520067835522,-17.7773187807706,-15.4291864156812,-17.7474235773957,-19.8890072618753,-23.8623516114875,-21.8566552157522,-5.03380875693099,-23.2535765538793,-16.8451319732746,-20.7342262036908,-18.0817063079051,-26.1642822956089,-20.9326216469935,-24.3760055642273,-19.6498456312236,-20.1064269239402,-14.0866199922642,-21.8186067741543,-22.9519067683201
"P21f-SS_4-SS12","PND21","EtOH[100mM]","2017_06_23",21,"F",49,"rACSF","rACSF",NA,"Scott","xx","2017_06_23_0000.atf","2017_06_23_0005.abf","0.0","","Omit",-1.02467498779305,2.45,-67.7644370964506,8.20375242482649,1.5709423630734,7.57328534857965,13.9476324150439,14.0592058262893,6.79066081574446,14.6887493252158,16.7017999774354,6.62130987636478,5.79706902149158,10.6369409398705,-0.044543289422478,-4.92900049283959,-1.29827444251644,-4.36512271509194,-102.061948421158,-49.5945248728517,-103.596978123015,-62.313938628613,-39.7429491058889,-87.1320850911303,-74.8964741373121,-79.5891761201028,-65.6726135559751,-84.2023193172903,-77.9379658835068,-80.2195618961823,-67.6806894988028,-52.3558020343259,-84.0845973785419,-77.1040734200246,-64.4509555814691,-73.6861641819675,-64.9335809977815,-75.5686793747943,-76.9363571788673,-72.8252757514596,-68.9780566414088,-68.025568044935,-81.3289293525763,-81.2284893240418,-79.9438970204448,-79.2743736277502,-73.159678895008,-63.7567087929011,-73.5977345369136,-77.7315724033581,-82.4329032383399,-70.357339970409,-72.7903680969258,-66.1956825786717,-77.5769969729223,-65.3958194141254,-66.3739975504969,-56.1963317609425,-75.3314172710848,-59.5212102177579,-71.4080165270911,-68.7422394672338,-68.5192497216652,-71.3722397425128,-69.0011598590057,-59.4255214657012,-78.2197666531853,-67.8477631913033,-64.4032553452552,-73.5114814095641,-72.6642736612177,-63.182044100208,-73.4637514621335,-65.7954089650849,-70.3273558988083,-65.0816484070007,-74.7036718624077,-62.9141003489515
"P21f-SS_5-SS13","PND21","EtOH[100mM]","2017_06_23",21,"F",49,"rACSF","rACSF",NA,"Scott","xx","2017_06_23_0017.atf","2017_06_23_0021.abf","0.0","","Keep",-1.06556243896689,3.12,-12.8031566777834,2.89180934299549,-1.76289805415534,-1.43406005115234,1.70595464248007,10.7291971998794,-6.37264810493215,8.19271275524291,-1.05319141767482,0.813181141331114,0.821777098175033,-2.55623055789343,-0.068327751333257,1.19104990543843,4.02741450617654,-2.59390610238832,-34.8557121173104,-12.6670749242599,-22.5315667470775,-26.6619483410889,-22.0951413268423,-20.7936220432977,-17.5366584374909,-14.7202496214131,-25.6038569330135,-21.0034063213032,-17.8583536553797,-20.727554377165,-25.2200137893247,-16.0852376809263,-15.0652119133524,-8.72079484163444,-15.56738180277,-14.5568912855614,-23.8628678064963,-6.15312898422748,-10.3969843662058,-11.0797764532595,-10.7362252246983,-7.60445779792764,-15.9548437545249,-12.8518653199902,-6.5242196081482,-14.8747371149502,-8.08916772652398,-11.1033809792549,-17.6654933949128,-15.0593578323621,-21.5294110700407,-11.7731308329115,-12.6523900547412,-14.2166434113426,-17.4658944782173,-20.1595247079666,-15.1814249598105,-16.278639648789,-15.9403807124474,-16.2970906452782,-9.08541582855928,-12.7610866698217,-12.5703088508469,-15.6033435952677,-10.0485465437535,-13.5089613887802,-15.3146261710545,-14.6590752383153,-3.46492549653668,-5.5430211296603,-12.7161136858291,-12.5359344531367,-8.1317710288649,-8.24327893958913,-12.5279896172855,-10.3035728299064,-15.5958750930526,-17.3450669090836
