"Cell","AgeGroup","Exp","tmnt","mag","Protocol","Course","Time","TCOR","norm"
"511","16n09.P4","PND28","EtOH[50mM]","50mM",58.056056580283,"NMDAr",22,22,10,0.644718792866942
"512","16n09.P4","PND28","EtOH[50mM]","50mM",46.8372141071971,"NMDAr",22,23,11,0.5201323327685
"513","16n09.P4","PND28","EtOH[50mM]","50mM",34.2523467733986,"NMDAr",24,28,12,0.380376018720247
"514","16n09.P4","PND28","EtOH[50mM]","50mM",45.0352238654061,"NMDAr",24,29,13,0.500121036068751
"515","16n09.P4","PND28","EtOH[50mM]","50mM",42.7972682425366,"NMDAr",24,30,14,0.475268296619061
"516","16n09.P4","PND28","EtOH[50mM]","50mM",37.5366193108564,"NMDAr",24,31,15,0.416848220769791
"517","16n09.P4","PND28","EtOH[50mM]","50mM",39.5129957050788,"NMDAr",26,36,16,0.438796094569517
"518","16n09.P4","PND28","EtOH[50mM]","50mM",42.8481308703291,"NMDAr",26,37,17,0.475833131606554
"519","16n09.P4","PND28","EtOH[50mM]","50mM",27.7128660572213,"NMDAr",26,38,18,0.307754377471152
"520","16n09.P4","PND28","EtOH[50mM]","50mM",44.5120654081117,"NMDAr",26,39,19,0.494311304768821
"521","16n09.P4","PND28","EtOH[50mM]","50mM",38.2196317412124,"NMDAr",28,44,20,0.424433147744694
"522","16n09.P4","PND28","EtOH[50mM]","50mM",40.8136257586293,"NMDAr",28,45,21,0.453239732106833
"523","16n09.P4","PND28","EtOH[50mM]","50mM",39.0770303240001,"NMDAr",28,46,22,0.433954651819575
"524","16n09.P4","PND28","EtOH[50mM]","50mM",18.6738504895277,"NMDAr",28,47,23,0.207375131122407
"525","16o19.P3","PND14","EtOH[50mM]","Control",76.4828600205329,"NMDAr",8,-6,-6,1.15295303189625
"526","16o19.P3","PND14","EtOH[50mM]","Control",43.0225170227603,"NMDAr",8,-5,-5,0.648549772169646
"527","16o19.P3","PND14","EtOH[50mM]","Control",98.9859397738665,"NMDAr",8,-4,-4,1.4921792849632
"528","16o19.P3","PND14","EtOH[50mM]","Control",54.8008484015636,"NMDAr",8,-3,-3,0.826104100946372
"529","16o19.P3","PND14","EtOH[50mM]","Control",80.9079086384794,"NMDAr",8,-2,-2,1.21965913073957
"530","16o19.P3","PND14","EtOH[50mM]","Control",53.9652480878298,"NMDAr",8,-1,-1,0.813507711181212
"531","16o19.P3","PND14","EtOH[50mM]","50mM",47.8108701249389,"NMDAr",13,18,0,0.720732562215213
"532","16o19.P3","PND14","EtOH[50mM]","50mM",39.7455105749871,"NMDAr",13,19,1,0.599150017525411
"533","16o19.P3","PND14","EtOH[50mM]","50mM",69.1513755287299,"NMDAr",13,20,2,1.04243340343498
"534","16o19.P3","PND14","EtOH[50mM]","50mM",89.4891605560405,"NMDAr",13,21,3,1.34901857693656
"535","16o19.P3","PND14","EtOH[50mM]","50mM",46.3721843673798,"NMDAr",13,22,4,0.699044865054328
"536","16o19.P3","PND14","EtOH[50mM]","50mM",45.4493909774305,"NMDAr",13,23,5,0.685134069400632
"537","16o19.P4","PND21","EtOH[50mM]","Control",176.595043695519,"NMDAr",5,-6,-6,1.57900207900208
"538","16o19.P4","PND21","EtOH[50mM]","Control",94.9823243576293,"NMDAr",5,-5,-5,0.849272349272349
"539","16o19.P4","PND21","EtOH[50mM]","Control",121.510817796254,"NMDAr",5,-4,-4,1.08647349272349
"540","16o19.P4","PND21","EtOH[50mM]","Control",117.231090972001,"NMDAr",5,-3,-3,1.04820686070686
"541","16o19.P4","PND21","EtOH[50mM]","Control",112.900501519954,"NMDAr",5,-2,-2,1.00948544698544
"542","16o19.P4","PND21","EtOH[50mM]","Control",112.573527484146,"NMDAr",5,-1,-1,1.00656185031185
"543","16o19.P4","PND21","EtOH[50mM]","50mM",71.8470948017318,"NMDAr",10,18,0,0.642411642411642
"544","16o19.P4","PND21","EtOH[50mM]","50mM",90.5282113809443,"NMDAr",10,19,1,0.809446465696466
"545","16o19.P4","PND21","EtOH[50mM]","50mM",90.6807992643217,"NMDAr",10,20,2,0.81081081081081
"546","16o19.P4","PND21","EtOH[50mM]","50mM",69.9506453940405,"NMDAr",10,21,3,0.625454781704782
"547","16o19.P4","PND21","EtOH[50mM]","50mM",74.9642472764429,"NMDAr",10,22,4,0.670283264033264
"548","16o19.P4","PND21","EtOH[50mM]","50mM",94.8079382051979,"NMDAr",10,23,5,0.847713097713097
"549","16o19.P4","PND21","EtOH[50mM]","Control",142.04478724505,"NMDAr",15,42,6,1.27007536382536
"550","16o19.P4","PND21","EtOH[50mM]","Control",175.846636458001,"NMDAr",15,43,7,1.57231029106029
"551","16o19.P4","PND21","EtOH[50mM]","Control",169.69225849511,"NMDAr",15,44,8,1.51728170478171
"552","16o19.P4","PND21","EtOH[50mM]","Control",169.016512154438,"NMDAr",15,45,9,1.5112396049896
"553","16o19.P4","PND21","EtOH[50mM]","Control",171.298064315415,"NMDAr",15,46,10,1.53163981288981
"554","16o19.P4","PND21","EtOH[50mM]","Control",140.003016043666,"NMDAr",15,47,11,1.25181912681913
"555","16o19.P6","PND14","EtOH[50mM]","Control",191.287077037863,"NMDAr",7,-6,-6,0.992842003635567
"556","16o19.P6","PND14","EtOH[50mM]","Control",157.572420901128,"NMDAr",7,-5,-5,0.817851997676855
"557","16o19.P6","PND14","EtOH[50mM]","Control",184.718531962948,"NMDAr",7,-4,-4,0.958749123164303
"558","16o19.P6","PND14","EtOH[50mM]","Control",187.348856428788,"NMDAr",7,-3,-3,0.972401360698151
"559","16o19.P6","PND14","EtOH[50mM]","Control",194.418761691944,"NMDAr",7,-2,-2,1.00909646324079
"560","16o19.P6","PND14","EtOH[50mM]","Control",239.272333315233,"NMDAr",7,-1,-1,1.2419010552199
"561","16o19.P6","PND14","EtOH[50mM]","50mM",187.581371298696,"NMDAr",12,18,0,0.97360818832545
"562","16o19.P6","PND14","EtOH[50mM]","50mM",155.952082901453,"NMDAr",12,19,1,0.809441917649098
"563","16o19.P6","PND14","EtOH[50mM]","50mM",198.516836274081,"NMDAr",12,20,2,1.03036680017197
"564","16o19.P6","PND14","EtOH[50mM]","50mM",184.129978698492,"NMDAr",12,21,3,0.955694340732696
"565","16o19.P6","PND14","EtOH[50mM]","50mM",168.827593822637,"NMDAr",12,22,4,0.876269997510915
"566","16o19.P6","PND14","EtOH[50mM]","50mM",182.509640698817,"NMDAr",12,23,5,0.947284260704939
"567","16o20.P2","PND14","EtOH[50mM]","Control",257.175978298189,"NMDAr",6,-6,-6,1.45894476504534
"568","16o20.P2","PND14","EtOH[50mM]","Control",195.523207324009,"NMDAr",6,-5,-5,1.10919208573784
"569","16o20.P2","PND14","EtOH[50mM]","Control",166.916612235577,"NMDAr",6,-4,-4,0.946908491343777
"570","16o20.P2","PND14","EtOH[50mM]","Control",177.99013291497,"NMDAr",6,-3,-3,1.00972794723825
"571","16o20.P2","PND14","EtOH[50mM]","Control",177.009210807543,"NMDAr",6,-2,-2,1.00416323165705
"572","16o20.P2","PND14","EtOH[50mM]","Control",163.937515464874,"NMDAr",6,-1,-1,0.930008244023084
"573","16o20.P2","PND14","EtOH[50mM]","50mM",189.339765002379,"NMDAr",11,18,0,1.07411376751855
"574","16o20.P2","PND14","EtOH[50mM]","50mM",202.905554443605,"NMDAr",11,19,1,1.15107172300083
"575","16o20.P2","PND14","EtOH[50mM]","50mM",177.408845740199,"NMDAr",11,20,2,1.00643033800495
"576","16o20.P2","PND14","EtOH[50mM]","50mM",179.123642905774,"NMDAr",11,21,3,1.0161582852432
"577","16o20.P2","PND14","EtOH[50mM]","50mM",199.577685368039,"NMDAr",11,22,4,1.13219291014015
"578","16o20.P2","PND14","EtOH[50mM]","50mM",236.627476670024,"NMDAr",11,23,5,1.34237427864798
"579","16o20.P3","PND14","EtOH[50mM]","Control",132.380887964477,"NMDAr",6,-18,-12,0.683234705127915
"580","16o20.P3","PND14","EtOH[50mM]","Control",147.567015405377,"NMDAr",6,-17,-11,0.761612252398201
"581","16o20.P3","PND14","EtOH[50mM]","Control",192.369724400875,"NMDAr",6,-16,-10,0.992844767454944
"582","16o20.P3","PND14","EtOH[50mM]","Control",200.943710228751,"NMDAr",6,-15,-9,1.03709620562668
"583","16o20.P3","PND14","EtOH[50mM]","Control",176.856622924166,"NMDAr",6,-14,-8,0.912779665339125
"584","16o20.P3","PND14","EtOH[50mM]","Control",203.087206685721,"NMDAr",6,-13,-7,1.04815906516962
"585","16o20.P3","PND14","EtOH[50mM]","Control",167.781276908049,"NMDAr",9,-6,-6,0.8659406430709
"586","16o20.P3","PND14","EtOH[50mM]","Control",195.261628095362,"NMDAr",9,-5,-5,1.00777025253321
"587","16o20.P3","PND14","EtOH[50mM]","Control",196.569524238597,"NMDAr",9,-4,-4,1.01452047191534
"588","16o20.P3","PND14","EtOH[50mM]","Control",174.001049678102,"NMDAr",9,-3,-3,0.898041686354807
"589","16o20.P3","PND14","EtOH[50mM]","Control",197.913750830256,"NMDAr",9,-2,-2,1.02145819739142
"590","16o20.P3","PND14","EtOH[50mM]","Control",205.034518721204,"NMDAr",9,-1,-1,1.05820939180523
"591","16o20.P3","PND14","EtOH[50mM]","50mM",159.229089349226,"NMDAr",14,18,0,0.821801708555526
"592","16o20.P3","PND14","EtOH[50mM]","50mM",212.453196289223,"NMDAr",14,19,1,1.09649813618943
"593","16o20.P3","PND14","EtOH[50mM]","50mM",225.909994385178,"NMDAr",14,20,2,1.16595039338778
"594","16o20.P3","PND14","EtOH[50mM]","50mM",229.957206339523,"NMDAr",14,21,3,1.1868385722536
"595","16o20.P3","PND14","EtOH[50mM]","50mM",187.072745020771,"NMDAr",14,22,4,0.965506378957315
"596","16o20.P3","PND14","EtOH[50mM]","50mM",192.943745485961,"NMDAr",14,23,5,0.99580736373932
"597","16o21.P2","PND14","EtOH[50mM]","Control",220.838263785299,"NMDAr",5,-27,-9,0.620569258412284
"598","16o21.P2","PND14","EtOH[50mM]","Control",161.263594460926,"NMDAr",5,-26,-8,0.453160731786998
"599","16o21.P2","PND14","EtOH[50mM]","Control",223.068953318484,"NMDAr",5,-25,-7,0.626837634759883
"600","16o21.P2","PND14","EtOH[50mM]","Control",366.661417666362,"NMDAr",9,-6,-6,1.03034139170206
"601","16o21.P2","PND14","EtOH[50mM]","Control",278.727200302835,"NMDAr",9,-5,-5,0.783240770989873
"602","16o21.P2","PND14","EtOH[50mM]","Control",365.273594536596,"NMDAr",9,-4,-4,1.02644152237831
"603","16o21.P2","PND14","EtOH[50mM]","Control",336.478081116363,"NMDAr",9,-3,-3,0.945524338451487
"604","16o21.P2","PND14","EtOH[50mM]","Control",405.854705425317,"NMDAr",9,-2,-2,1.14047696831101
"605","16o21.P2","PND14","EtOH[50mM]","Control",392.986460593817,"NMDAr",9,-1,-1,1.10431639986932
"606","16o21.P2","PND14","EtOH[50mM]","50mM",355.972999740255,"NMDAr",12,18,0,1.00030627245998
"607","16o21.P2","PND14","EtOH[50mM]","50mM",324.016737307203,"NMDAr",12,19,1,0.910507187193726
"608","16o21.P2","PND14","EtOH[50mM]","50mM",404.554075371766,"NMDAr",12,20,2,1.13682211695524
"609","16o21.P2","PND14","EtOH[50mM]","50mM",374.726777216314,"NMDAr",12,21,3,1.05300555374061
"610","16o21.P2","PND14","EtOH[50mM]","50mM",396.176273965375,"NMDAr",12,22,4,1.11327997386475
"611","16o21.P2","PND14","EtOH[50mM]","50mM",413.636687477568,"NMDAr",12,23,5,1.16234482195361
"612","16o21.P3","PND14","EtOH[50mM]","Control",155.218207843305,"NMDAr",5,-27,-9,1.23985745295832
"613","16o21.P3","PND14","EtOH[50mM]","Control",132.395420143847,"NMDAr",5,-26,-8,1.05755278767688
"614","16o21.P3","PND14","EtOH[50mM]","Control",123.145687975298,"NMDAr",5,-25,-7,0.983667452145746
"615","16o21.P3","PND14","EtOH[50mM]","Control",140.402650976321,"NMDAr",8,-6,-6,1.12151322739039
"616","16o21.P3","PND14","EtOH[50mM]","Control",136.704211326839,"NMDAr",8,-5,-5,1.09197070124322
"617","16o21.P3","PND14","EtOH[50mM]","Control",121.438156899408,"NMDAr",8,-4,-4,0.970027975437335
"618","16o21.P3","PND14","EtOH[50mM]","Control",123.225614961829,"NMDAr",8,-3,-3,0.984305895736353
"619","16o21.P3","PND14","EtOH[50mM]","Control",109.129400973626,"NMDAr",8,-2,-2,0.871707662483896
"620","16o21.P3","PND14","EtOH[50mM]","Control",135.454443901081,"NMDAr",8,-1,-1,1.08198776509919
"621","16o21.P3","PND14","EtOH[50mM]","50mM",159.621458192197,"NMDAr",11,18,0,1.2750298907681
"622","16o21.P3","PND14","EtOH[50mM]","50mM",126.415428333387,"NMDAr",11,19,1,1.00978559903421
"623","16o21.P3","PND14","EtOH[50mM]","50mM",116.242902774889,"NMDAr",11,20,2,0.928529142047891
"624","16o21.P3","PND14","EtOH[50mM]","50mM",148.685993216812,"NMDAr",11,21,3,1.18767919950782
"625","16o21.P3","PND14","EtOH[50mM]","50mM",131.886793865922,"NMDAr",11,22,4,1.05348996482756
"626","16o21.P3","PND14","EtOH[50mM]","50mM",84.1631168171985,"NMDAr",11,23,5,0.67228110090891
"627","16o26.P1","PND21","EtOH[50mM]","Control",220.249710520843,"NMDAr",5,-27,-9,1.26012271978981
"628","16o26.P1","PND21","EtOH[50mM]","Control",237.978969351367,"NMDAr",5,-26,-8,1.36155777641053
"629","16o26.P1","PND21","EtOH[50mM]","Control",206.865573321734,"NMDAr",5,-25,-7,1.18354756639008
"630","16o26.P1","PND21","EtOH[50mM]","Control",138.920368680654,"NMDAr",7,-6,-6,0.794810183414535
"631","16o26.P1","PND21","EtOH[50mM]","Control",194.89832361113,"NMDAr",7,-5,-5,1.11507890317109
"632","16o26.P1","PND21","EtOH[50mM]","Control",123.690644701646,"NMDAr",7,-4,-4,0.707675806907558
"633","16o26.P1","PND21","EtOH[50mM]","Control",179.472415210637,"NMDAr",7,-3,-3,1.02682208956217
"634","16o26.P1","PND21","EtOH[50mM]","Control",181.913821344676,"NMDAr",7,-2,-2,1.04079019571977
"635","16o26.P1","PND21","EtOH[50mM]","Control",193.946465862442,"NMDAr",7,-1,-1,1.10963300463941
"636","16o26.P1","PND21","EtOH[50mM]","50mM",267.304907318579,"NMDAr",9,18,0,1.52934133727988
"637","16o26.P1","PND21","EtOH[50mM]","50mM",276.118674106049,"NMDAr",9,19,1,1.57976786337862
"638","16o26.P1","PND21","EtOH[50mM]","50mM",282.447438221371,"NMDAr",9,20,2,1.61597685285265
"639","16o26.P1","PND21","EtOH[50mM]","50mM",289.481013036104,"NMDAr",9,21,3,1.65621830154481
"640","16o26.P1","PND21","EtOH[50mM]","50mM",274.614593541328,"NMDAr",9,22,4,1.57116251226366
"641","16o26.P1","PND21","EtOH[50mM]","50mM",253.143298523213,"NMDAr",9,23,5,1.44831800721685
"642","16o26.P3","PND21","EtOH[50mM]","Control",137.430820295303,"NMDAr",4,-27,-9,0.666126646474607
"643","16o26.P3","PND21","EtOH[50mM]","Control",142.226439487166,"NMDAr",4,-26,-8,0.689370993871944
"644","16o26.P3","PND21","EtOH[50mM]","Control",111.454549672711,"NMDAr",4,-25,-7,0.54021976473903
"645","16o26.P3","PND21","EtOH[50mM]","Control",181.739435192245,"NMDAr",6,-6,-6,0.880890328942735
"646","16o26.P3","PND21","EtOH[50mM]","Control",182.575035505979,"NMDAr",6,-5,-5,0.884940480383182
"647","16o26.P3","PND21","EtOH[50mM]","Control",232.667457791895,"NMDAr",6,-4,-4,1.12773825456082
"648","16o26.P3","PND21","EtOH[50mM]","Control",227.915435138139,"NMDAr",6,-3,-3,1.10470521941255
"649","16o26.P3","PND21","EtOH[50mM]","Control",187.828418347974,"NMDAr",6,-2,-2,0.910403606395717
"650","16o26.P3","PND21","EtOH[50mM]","Control",200.580405744519,"NMDAr",6,-1,-1,0.972212439247727
"651","16o26.P3","PND21","EtOH[50mM]","50mM",214.226122172275,"NMDAr",8,18,0,1.0383531732056
"652","16o26.P3","PND21","EtOH[50mM]","50mM",214.567628387454,"NMDAr",8,19,1,1.04000845248996
"653","16o26.P3","PND21","EtOH[50mM]","50mM",242.49121104553,"NMDAr",8,20,2,1.17535394801719
"654","16o26.P3","PND21","EtOH[50mM]","50mM",241.604748104003,"NMDAr",8,21,3,1.1710572656195
"655","16o26.P3","PND21","EtOH[50mM]","50mM",214.996327678847,"NMDAr",8,22,4,1.04208635627245
"656","16o26.P3","PND21","EtOH[50mM]","50mM",236.91812025741,"NMDAr",8,23,5,1.14834119884483
"657","16o26.P3","PND21","EtOH[50mM]","50mM",295.83157542048,"NMDAr",9,24,6,1.4338944847503
"658","16o26.P3","PND21","EtOH[50mM]","50mM",303.817007983901,"NMDAr",9,25,7,1.47259984503768
"659","16o26.P3","PND21","EtOH[50mM]","50mM",288.267576058769,"NMDAr",9,26,8,1.39723180953723
"660","16o26.P3","PND21","EtOH[50mM]","50mM",269.804442170096,"NMDAr",9,27,9,1.30774107205748
"661","16o26.P3","PND21","EtOH[50mM]","50mM",293.121323968109,"NMDAr",9,28,10,1.42075790659998
"662","16o26.P3","PND21","EtOH[50mM]","50mM",266.898006296239,"NMDAr",9,29,11,1.29365358878636
"663","16o26.P3","PND21","EtOH[50mM]","50mM",243.544794049803,"NMDAr",11,42,12,1.18046066070297
"664","16o26.P3","PND21","EtOH[50mM]","50mM",215.337833894025,"NMDAr",11,43,13,1.04374163555681
"665","16o26.P3","PND21","EtOH[50mM]","50mM",236.3077687239,"NMDAr",11,44,14,1.14538282735789
"666","16o26.P3","PND21","EtOH[50mM]","50mM",251.246849115522,"NMDAr",11,45,15,1.21779249137142
"667","16o26.P3","PND21","EtOH[50mM]","50mM",263.868046897744,"NMDAr",11,46,16,1.27896738747623
"668","16o26.P3","PND21","EtOH[50mM]","50mM",237.986235441052,"NMDAr",11,47,17,1.15351834894696
"669","16o26.P4","PND21","EtOH[50mM]","Control",66.194077027081,"NMDAr",5,-27,-9,0.713983416148095
"670","16o26.P4","PND21","EtOH[50mM]","Control",106.41188343157,"NMDAr",5,-26,-8,1.14778124363215
"671","16o26.P4","PND21","EtOH[50mM]","Control",64.18863627412,"NMDAr",5,-25,-7,0.692352304967318
"672","16o26.P4","PND21","EtOH[50mM]","Control",79.0114592307879,"NMDAr",7,-6,-6,0.8522344310861
"673","16o26.P4","PND21","EtOH[50mM]","Control",99.1167293881901,"NMDAr",7,-5,-5,1.06909415803251
"674","16o26.P4","PND21","EtOH[50mM]","Control",93.3111237301618,"NMDAr",7,-4,-4,1.00647365863599
"675","16o26.P4","PND21","EtOH[50mM]","Control",74.637273240634,"NMDAr",7,-3,-3,0.805053529162813
"676","16o26.P4","PND21","EtOH[50mM]","Control",86.7207803861923,"NMDAr",7,-2,-2,0.935388811386116
"677","16o26.P4","PND21","EtOH[50mM]","Control",109.768816865874,"NMDAr",7,-1,-1,1.18398984278258
"678","16o26.P4","PND21","EtOH[50mM]","50mM",131.799600789706,"NMDAr",9,18,0,1.42161857140618
"679","16o26.P4","PND21","EtOH[50mM]","50mM",135.35998473518,"NMDAr",9,19,1,1.46002163111118
"680","16o26.P4","PND21","EtOH[50mM]","50mM",136.718743506208,"NMDAr",9,20,2,1.47467749267207
"681","16o26.P4","PND21","EtOH[50mM]","50mM",144.319073316343,"NMDAr",9,21,3,1.55665626910357
"682","16o26.P4","PND21","EtOH[50mM]","50mM",149.674181413923,"NMDAr",9,22,4,1.61441760584353
"683","16o26.P4","PND21","EtOH[50mM]","50mM",123.770571688178,"NMDAr",9,23,5,1.33501575309184
"684","16o26.P5","PND21","EtOH[50mM]","Control",87.5781789689799,"NMDAr",5,-27,-9,1.4788594144929
"685","16o26.P5","PND21","EtOH[50mM]","Control",44.6646532914893,"NMDAr",5,-26,-8,0.754214620500112
"686","16o26.P5","PND21","EtOH[50mM]","Control",32.3195669172839,"NMDAr",5,-25,-7,0.545753478442247
"687","16o26.P5","PND21","EtOH[50mM]","Control",60.8898315572929,"NMDAr",7,-6,-6,1.02819562710118
"688","16o26.P5","PND21","EtOH[50mM]","Control",68.3448395737348,"NMDAr",7,-5,-5,1.15408210841452
"689","16o26.P5","PND21","EtOH[50mM]","Control",63.7308726239876,"NMDAr",7,-4,-4,1.07616990994086
"690","16o26.P5","PND21","EtOH[50mM]","Control",53.9579819981452,"NMDAr",7,-3,-3,0.911143284827365
"691","16o26.P5","PND21","EtOH[50mM]","Control",69.2748990533688,"NMDAr",7,-2,-2,1.1697872444848
"692","16o26.P5","PND21","EtOH[50mM]","Control",40.7918274895755,"NMDAr",7,-1,-1,0.688817452332459
"693","16o26.P5","PND21","EtOH[50mM]","50mM",100.613543863226,"NMDAr",9,18,0,1.69897671222792
"694","16o26.P5","PND21","EtOH[50mM]","50mM",116.061250532773,"NMDAr",9,19,1,1.95982920664523
"695","16o26.P5","PND21","EtOH[50mM]","50mM",124.11934399304,"NMDAr",9,20,2,2.09589948712915
"696","16o26.P5","PND21","EtOH[50mM]","50mM",145.685098177055,"NMDAr",9,21,3,2.46006232975877
"697","16o26.P5","PND21","EtOH[50mM]","50mM",111.331026148072,"NMDAr",9,22,4,1.8799538661628
"698","16o26.P5","PND21","EtOH[50mM]","50mM",104.232056526177,"NMDAr",9,23,5,1.76007950725135
"699","17503.P2","PND14","EtOH[50mM]","Control",214.669353643039,"NMDAr",4,-28,-28,1.73951954780971
"700","17503.P2","PND14","EtOH[50mM]","Control",182.720357299671,"NMDAr",4,-27,-27,1.48062882713141
"701","17503.P2","PND14","EtOH[50mM]","Control",224.66022695942,"NMDAr",4,-26,-26,1.8204780970325
"702","17503.P2","PND14","EtOH[50mM]","Control",191.04729607827,"NMDAr",4,-25,-25,1.54810409797456
"703","17503.P2","PND14","EtOH[50mM]","Control",164.32261821816,"NMDAr",5,-24,-24,1.33154733867169
"704","17503.P2","PND14","EtOH[50mM]","Control",168.115517033543,"NMDAr",5,-23,-23,1.36228214790391
"705","17503.P2","PND14","EtOH[50mM]","Control",194.60041393406,"NMDAr",5,-22,-22,1.57689590202544
"706","17503.P2","PND14","EtOH[50mM]","Control",156.0247437983,"NMDAr",5,-21,-21,1.2643075836081
"707","17503.P2","PND14","EtOH[50mM]","Control",149.33994128843,"NMDAr",6,-20,-20,1.21013895430994
"708","17503.P2","PND14","EtOH[50mM]","Control",147.036590858399,"NMDAr",6,-19,-19,1.19147432878003
"709","17503.P2","PND14","EtOH[50mM]","Control",126.001261221362,"NMDAr",6,-18,-18,1.02101978332548
"710","17503.P2","PND14","EtOH[50mM]","Control",131.574352009482,"NMDAr",6,-17,-17,1.06617993405558
"711","17503.P2","PND14","EtOH[50mM]","Control",165.579651733603,"NMDAr",7,-16,-16,1.34173339613754
"712","17503.P2","PND14","EtOH[50mM]","Control",121.169311581076,"NMDAr",7,-15,-15,0.981865284974092
"713","17503.P2","PND14","EtOH[50mM]","Control",137.830455227958,"NMDAr",7,-14,-14,1.11687470560527
"714","17503.P2","PND14","EtOH[50mM]","Control",130.106601893185,"NMDAr",7,-13,-13,1.05428638718794
"715","17503.P2","PND14","EtOH[50mM]","Control",126.553484037395,"NMDAr",8,-12,-12,1.02549458313707
"716","17503.P2","PND14","EtOH[50mM]","Control",132.402686233531,"NMDAr",8,-11,-11,1.07289213377296
"717","17503.P2","PND14","EtOH[50mM]","Control",119.214733455908,"NMDAr",8,-10,-10,0.966026848798872
"718","17503.P2","PND14","EtOH[50mM]","Control",117.717918980871,"NMDAr",8,-9,-9,0.953897786151668
"719","17503.P2","PND14","EtOH[50mM]","Control",120.28284863955,"NMDAr",9,-8,-8,0.974682053697599
"720","17503.P2","PND14","EtOH[50mM]","Control",136.391769470399,"NMDAr",9,-7,-7,1.10521667451719
"721","17503.P2","PND14","EtOH[50mM]","Control",93.674428214394,"NMDAr",9,-6,-6,0.759067357512954
"722","17503.P2","PND14","EtOH[50mM]","Control",123.269211499937,"NMDAr",9,-5,-5,0.9988813000471
"723","17503.P2","PND14","EtOH[50mM]","Control",120.428170433243,"NMDAr",10,-4,-4,0.975859632595386
"724","17503.P2","PND14","EtOH[50mM]","Control",129.278267669136,"NMDAr",10,-3,-3,1.04757418747056
"725","17503.P2","PND14","EtOH[50mM]","Control",107.792440471652,"NMDAr",10,-2,-2,0.87346914743288
"726","17503.P2","PND14","EtOH[50mM]","Control",136.26824594576,"NMDAr",10,-1,-1,1.10421573245407
"727","17503.P2","PND14","EtOH[50mM]","50mM",138.862239963177,"NMDAr",11,0,0,1.12523551577955
"728","17503.P2","PND14","EtOH[50mM]","50mM",111.585339287034,"NMDAr",11,1,1,0.904203956665093
"729","17503.P2","PND14","EtOH[50mM]","50mM",122.164765867872,"NMDAr",11,2,2,0.989931700423929
"730","17503.P2","PND14","EtOH[50mM]","50mM",122.026710163864,"NMDAr",11,3,3,0.988813000471033
"731","17503.P2","PND14","EtOH[50mM]","50mM",114.324655098144,"NMDAr",12,4,4,0.926401318888365
"732","17503.P2","PND14","EtOH[50mM]","50mM",98.3174595228796,"NMDAr",12,5,5,0.796691003297221
"733","17503.P2","PND14","EtOH[50mM]","50mM",111.534476659242,"NMDAr",12,6,6,0.903791804050872
"734","17503.P2","PND14","EtOH[50mM]","50mM",128.246482933916,"NMDAr",12,7,7,1.03921337729627
"735","17503.P2","PND14","EtOH[50mM]","50mM",109.020409628356,"NMDAr",13,8,8,0.88341968911917
"736","17503.P2","PND14","EtOH[50mM]","50mM",124.475382387588,"NMDAr",13,9,9,1.00865520489873
"737","17503.P2","PND14","EtOH[50mM]","50mM",95.7888603126246,"NMDAr",13,10,10,0.776201130475743
"738","17503.P2","PND14","EtOH[50mM]","50mM",105.009528122434,"NMDAr",13,11,11,0.850918511540272
"739","17503.P2","PND14","EtOH[50mM]","50mM",125.158394817944,"NMDAr",14,12,12,1.01418982571832
"740","17503.P2","PND14","EtOH[50mM]","50mM",75.7126545139609,"NMDAr",14,13,13,0.613518605746584
"741","17503.P2","PND14","EtOH[50mM]","50mM",112.973162416801,"NMDAr",14,14,14,0.915449835138955
"742","17503.P2","PND14","EtOH[50mM]","50mM",121.590744782785,"NMDAr",14,15,15,0.985280263777671
"743","17503.P2","PND14","EtOH[50mM]","50mM",114.390049905306,"NMDAr",15,16,16,0.92693122939237
"744","17503.P2","PND14","EtOH[50mM]","50mM",109.361915843534,"NMDAr",15,17,17,0.886186999528967
"745","17503.P2","PND14","EtOH[50mM]","50mM",111.890515053789,"NMDAr",15,18,18,0.906676872350445
"746","17503.P2","PND14","EtOH[50mM]","50mM",116.816923859976,"NMDAr",15,19,19,0.946596796985398
"747","17503.P3","PND14","EtOH[50mM]","Control",214.778344988308,"NMDAr",5,-24,-24,0.799237508111615
"748","17503.P3","PND14","EtOH[50mM]","Control",213.12167654021,"NMDAr",5,-23,-23,0.793072680077871
"749","17503.P3","PND14","EtOH[50mM]","Control",188.576825585492,"NMDAr",5,-22,-22,0.701735885788449
"750","17503.P3","PND14","EtOH[50mM]","Control",186.026428106183,"NMDAr",5,-21,-21,0.692245295262816
"751","17503.P3","PND14","EtOH[50mM]","Control",186.738504895278,"NMDAr",6,-20,-20,0.694895089768549
"752","17503.P3","PND14","EtOH[50mM]","Control",170.484262270736,"NMDAr",6,-19,-19,0.634409474367295
"753","17503.P3","PND14","EtOH[50mM]","Control",204.097193151886,"NMDAr",6,-18,-18,0.759490590525634
"754","17503.P3","PND14","EtOH[50mM]","Control",251.835402379978,"NMDAr",6,-17,-17,0.937134977287475
"755","17503.P3","PND14","EtOH[50mM]","Control",236.707403656555,"NMDAr",7,-16,-16,0.880840363400389
"756","17503.P3","PND14","EtOH[50mM]","Control",209.306979455773,"NMDAr",7,-15,-15,0.77887735236859
"757","17503.P3","PND14","EtOH[50mM]","Control",209.728412657483,"NMDAr",7,-14,-14,0.780445598096476
