"Cell","AgeGroup","Exp","tmnt","mag","Protocol","Course","Time","TCOR","norm"
"500","17518.P2","PND28","EtOH[100mM]","Control",282.294850337994,"NMDAr",12,-9,-9,1.0749721925548
"501","17518.P2","PND28","EtOH[100mM]","Control",243.29048091084,"NMDAr",13,-8,-8,0.926444465349985
"502","17518.P2","PND28","EtOH[100mM]","Control",227.668388088862,"NMDAr",13,-7,-7,0.866955900988894
"503","17518.P2","PND28","EtOH[100mM]","Control",248.006173116172,"NMDAr",13,-6,-6,0.944401711057124
"504","17518.P2","PND28","EtOH[100mM]","Control",265.553779704581,"NMDAr",13,-5,-5,1.01122258683947
"505","17518.P2","PND28","EtOH[100mM]","Control",268.612803461815,"NMDAr",14,-4,-4,1.02287127781436
"506","17518.P2","PND28","EtOH[100mM]","Control",253.077903716052,"NMDAr",14,-3,-3,0.963714742649704
"507","17518.P2","PND28","EtOH[100mM]","Control",265.248603937826,"NMDAr",14,-2,-2,1.01006048465195
"508","17518.P2","PND28","EtOH[100mM]","Control",260.540177822178,"NMDAr",14,-1,-1,0.992130908044512
"509","17518.P2","PND28","EtOH[100mM]","100mM",242.207833547828,"NMDAr",15,0,0,0.922321769494261
"510","17518.P2","PND28","EtOH[100mM]","100mM",245.027076345469,"NMDAr",15,1,1,0.933057380178962
"511","17518.P2","PND28","EtOH[100mM]","100mM",226.309629317834,"NMDAr",15,2,2,0.861781779344464
"512","17518.P2","PND28","EtOH[100mM]","100mM",200.638534461996,"NMDAr",15,3,3,0.764026850094349
"513","17518.P2","PND28","EtOH[100mM]","100mM",208.166203375285,"NMDAr",16,4,4,0.792692037386488
"514","17518.P2","PND28","EtOH[100mM]","100mM",211.406879374635,"NMDAr",16,5,5,0.805032455853952
"515","17518.P2","PND28","EtOH[100mM]","100mM",222.858236717629,"NMDAr",16,6,6,0.848638956985616
"516","17518.P2","PND28","EtOH[100mM]","100mM",225.423166376307,"NMDAr",16,7,7,0.858406149180715
"517","17518.P2","PND28","EtOH[100mM]","100mM",216.398682987983,"NMDAr",17,8,8,0.824041127349797
"518","17518.P2","PND28","EtOH[100mM]","100mM",234.447649764632,"NMDAr",17,9,9,0.892771171011637
"519","17518.P2","PND28","EtOH[100mM]","100mM",199.773869789524,"NMDAr",17,10,10,0.760734227229713
"520","17518.P2","PND28","EtOH[100mM]","100mM",234.854550786972,"NMDAr",17,11,11,0.894320640594997
"521","17518.P2","PND28","EtOH[100mM]","100mM",254.400332038656,"NMDAr",18,12,12,0.968750518795617
"522","17518.P2","PND28","EtOH[100mM]","100mM",269.971562232842,"NMDAr",18,13,13,1.02804539945879
"523","17518.P2","PND28","EtOH[100mM]","100mM",210.963647903872,"NMDAr",18,14,14,0.803344640772079
"524","17518.P2","PND28","EtOH[100mM]","100mM",221.790121533987,"NMDAr",18,15,15,0.844571599329301
"525","17518.P2","PND28","EtOH[100mM]","100mM",209.815605733698,"NMDAr",19,16,16,0.798972923019029
"526","17518.P2","PND28","EtOH[100mM]","100mM",246.669212614198,"NMDAr",19,17,17,0.939310596711802
"527","17518.P2","PND28","EtOH[100mM]","100mM",240.914469583962,"NMDAr",19,18,18,0.917396669747157
"528","17518.P2","PND28","EtOH[100mM]","100mM",255.926210872431,"NMDAr",19,19,19,0.974561029733213
"529","17518.P2","PND28","EtOH[100mM]","100mM",247.715529528787,"NMDAr",20,20,20,0.943294947069013
"530","17518.P2","PND28","EtOH[100mM]","100mM",230.909064088212,"NMDAr",20,21,21,0.879296319456358
"531","17518.P2","PND28","EtOH[100mM]","100mM",279.991499907963,"NMDAr",20,22,22,1.066201087949
"532","17518.P2","PND28","EtOH[100mM]","100mM",248.936232595806,"NMDAr",20,23,23,0.947943355819086
"533","17518.P2","PND28","EtOH[100mM]","100mM",212.068093535937,"NMDAr",21,24,24,0.807550343926908
"534","17518.P2","PND28","EtOH[100mM]","100mM",270.254939730543,"NMDAr",21,25,25,1.0291244943472
"535","17518.P2","PND28","EtOH[100mM]","100mM",229.245129550429,"NMDAr",21,26,26,0.872960095624409
"536","17518.P2","PND28","EtOH[100mM]","100mM",260.452984745963,"NMDAr",21,27,27,0.991798878848081
"537","17713.P1","PND21","EtOH[100mM]","Control",225.117990609553,"NMDAr",5,-36,-36,0.987927526896808
"538","17713.P1","PND21","EtOH[100mM]","Control",209.06719849618,"NMDAr",5,-35,-35,0.91748882355567
"539","17713.P1","PND21","EtOH[100mM]","Control",261.724550440775,"NMDAr",5,-34,-34,1.14857496348922
"540","17713.P1","PND21","EtOH[100mM]","Control",218.702033418014,"NMDAr",5,-33,-33,0.95977117784736
"541","17713.P1","PND21","EtOH[100mM]","Control",259.60285225286,"NMDAr",6,-32,-32,1.13926391714444
"542","17713.P1","PND21","EtOH[100mM]","Control",241.06705746734,"NMDAr",6,-31,-31,1.05791981020771
"543","17713.P1","PND21","EtOH[100mM]","Control",244.707368399345,"NMDAr",6,-30,-30,1.07389526986091
"544","17713.P1","PND21","EtOH[100mM]","Control",286.879752929002,"NMDAr",6,-29,-29,1.25896825953585
"545","17713.P1","PND21","EtOH[100mM]","Control",269.92069960505,"NMDAr",7,-28,-28,1.18454366306767
"546","17713.P1","PND21","EtOH[100mM]","Control",294.698065429676,"NMDAr",7,-27,-27,1.29327882757345
"547","17713.P1","PND21","EtOH[100mM]","Control",302.647167544674,"NMDAr",7,-26,-26,1.32816336422135
"548","17713.P1","PND21","EtOH[100mM]","Control",286.051418704953,"NMDAr",7,-25,-25,1.25533312500398
"549","17713.P1","PND21","EtOH[100mM]","Control",273.132311245661,"NMDAr",8,-24,-24,1.1986377811649
"550","17713.P1","PND21","EtOH[100mM]","Control",298.411037258528,"NMDAr",8,-23,-23,1.30957315867681
"551","17713.P1","PND21","EtOH[100mM]","Control",307.123078790413,"NMDAr",8,-22,-22,1.34780584555143
"552","17713.P1","PND21","EtOH[100mM]","Control",311.395539524981,"NMDAr",8,-21,-21,1.36655548682104
"553","17713.P1","PND21","EtOH[100mM]","Control",326.458143441243,"NMDAr",9,-20,-20,1.43265753843995
"554","17713.P1","PND21","EtOH[100mM]","Control",336.616136820371,"NMDAr",9,-19,-19,1.47723576717282
"555","17713.P1","PND21","EtOH[100mM]","Control",320.296499388667,"NMDAr",9,-18,-18,1.40561723946608
"556","17713.P1","PND21","EtOH[100mM]","Control",310.567205300933,"NMDAr",9,-17,-17,1.36292035228918
"557","17713.P1","PND21","EtOH[100mM]","Control",344.877680791808,"NMDAr",10,-16,-16,1.51349145105642
"558","17713.P1","PND21","EtOH[100mM]","Control",208.427782603932,"NMDAr",10,-15,-15,0.914682754794233
"559","17713.P1","PND21","EtOH[100mM]","Control",240.529366830676,"NMDAr",10,-14,-14,1.0555601614765
"560","17713.P1","PND21","EtOH[100mM]","Control",256.354910163825,"NMDAr",10,-13,-13,1.12501036332213
"561","17713.P1","PND21","EtOH[100mM]","Control",244.118815134889,"NMDAr",11,-12,-12,1.07131241111458
"562","17713.P1","PND21","EtOH[100mM]","Control",235.523031037959,"NMDAr",11,-11,-11,1.03358991856023
"563","17713.P1","PND21","EtOH[100mM]","Control",219.675689435756,"NMDAr",11,-10,-10,0.964044055279553
"564","17713.P1","PND21","EtOH[100mM]","Control",211.312420208734,"NMDAr",11,-9,-9,0.927341951365725
"565","17713.P1","PND21","EtOH[100mM]","Control",210.854656558602,"NMDAr",12,-8,-8,0.925333061229696
"566","17713.P1","PND21","EtOH[100mM]","Control",208.260662541185,"NMDAr",12,-7,-7,0.913949350458855
"567","17713.P1","PND21","EtOH[100mM]","Control",231.127046778751,"NMDAr",12,-6,-6,1.01429819582534
"568","17713.P1","PND21","EtOH[100mM]","Control",213.913680315836,"NMDAr",12,-5,-5,0.938757549281583
"569","17713.P1","PND21","EtOH[100mM]","Control",243.210553924309,"NMDAr",13,-4,-4,1.06732651798754
"570","17713.P1","PND21","EtOH[100mM]","Control",226.011719640764,"NMDAr",13,-3,-3,0.991849645733821
"571","17713.P1","PND21","EtOH[100mM]","Control",229.506708779076,"NMDAr",13,-2,-2,1.00718736248669
"572","17713.P1","PND21","EtOH[100mM]","Control",226.701998160804,"NMDAr",13,-1,-1,0.994878924510371
"573","17713.P1","PND21","EtOH[100mM]","100mM",219.225191875309,"NMDAr",14,0,0,0.962067052288542
"574","17713.P1","PND21","EtOH[100mM]","100mM",232.028041899646,"NMDAr",14,1,1,1.01825220180736
"575","17713.P1","PND21","EtOH[100mM]","100mM",214.8292076161,"NMDAr",14,2,2,0.94277532955364
"576","17713.P1","PND21","EtOH[100mM]","100mM",200.413285681772,"NMDAr",14,3,3,0.879511233841186
"577","17713.P1","PND21","EtOH[100mM]","100mM",199.759337610155,"NMDAr",15,4,4,0.876641390789717
"578","17713.P1","PND21","EtOH[100mM]","100mM",197.3251975658,"NMDAr",15,5,5,0.865959197209236
"579","17713.P1","PND21","EtOH[100mM]","100mM",214.320581338176,"NMDAr",15,6,6,0.940543229402499
"580","17713.P1","PND21","EtOH[100mM]","100mM",188.845670903824,"NMDAr",15,7,7,0.828746898975147
"581","17713.P1","PND21","EtOH[100mM]","100mM",169.183632217185,"NMDAr",16,8,8,0.742460284560882
"582","17713.P1","PND21","EtOH[100mM]","100mM",157.485227824913,"NMDAr",16,9,9,0.691121981084547
"583","17713.P1","PND21","EtOH[100mM]","100mM",165.586917823287,"NMDAr",16,10,10,0.726676147777782
"584","17713.P1","PND21","EtOH[100mM]","100mM",166.982007042739,"NMDAr",16,11,11,0.732798479620927
"585","17713.P1","PND21","EtOH[100mM]","100mM",171.036485086768,"NMDAr",17,12,12,0.750591506540052
"586","17713.P1","PND21","EtOH[100mM]","100mM",174.211766278957,"NMDAr",17,13,13,0.764526188912203
"587","17713.P1","PND21","EtOH[100mM]","100mM",181.913821344676,"NMDAr",17,14,14,0.79832656262954
"588","17713.P1","PND21","EtOH[100mM]","100mM",181.695838654137,"NMDAr",17,15,15,0.797369948279051
"589","17713.P2","PND21","EtOH[100mM]","Control",195.334288992208,"NMDAr",5,-40,-40,1.5060166718953
"590","17713.P2","PND21","EtOH[100mM]","Control",133.587058852128,"NMDAr",5,-39,-39,1.02994890870793
"591","17713.P2","PND21","EtOH[100mM]","Control",149.550657889284,"NMDAr",5,-38,-38,1.15302738313987
"592","17713.P2","PND21","EtOH[100mM]","Control",151.810411781208,"NMDAr",5,-37,-37,1.17044996190562
"593","17713.P2","PND21","EtOH[100mM]","Control",123.777837777862,"NMDAr",6,-36,-36,0.954320351364672
"594","17713.P2","PND21","EtOH[100mM]","Control",156.090138605461,"NMDAr",6,-35,-35,1.2034464213687
"595","17713.P2","PND21","EtOH[100mM]","Control",139.283673164886,"NMDAr",6,-34,-34,1.0738694931206
"596","17713.P2","PND21","EtOH[100mM]","Control",125.558029750599,"NMDAr",6,-33,-33,0.968045533993632
"597","17713.P2","PND21","EtOH[100mM]","Control",121.401826450985,"NMDAr",7,-32,-32,0.936001434141534
"598","17713.P2","PND21","EtOH[100mM]","Control",145.459849396831,"NMDAr",7,-31,-31,1.12148747367005
"599","17713.P2","PND21","EtOH[100mM]","Control",134.604311407977,"NMDAr",7,-30,-30,1.03779187021019
"600","17713.P2","PND21","EtOH[100mM]","Control",110.495425834338,"NMDAr",7,-29,-29,0.85191368260655
"601","17713.P2","PND21","EtOH[100mM]","Control",157.812201860721,"NMDAr",8,-28,-28,1.21672343476896
"602","17713.P2","PND21","EtOH[100mM]","Control",151.628759539092,"NMDAr",8,-27,-27,1.16904943306593
"603","17713.P2","PND21","EtOH[100mM]","Control",130.760549964802,"NMDAr",8,-26,-26,1.00815667996235
"604","17713.P2","PND21","EtOH[100mM]","Control",128.006701974323,"NMDAr",8,-25,-25,0.986924662752651
"605","17713.P2","PND21","EtOH[100mM]","Control",131.530755471374,"NMDAr",9,-24,-24,1.01409492224263
"606","17713.P2","PND21","EtOH[100mM]","Control",138.353613685252,"NMDAr",9,-23,-23,1.06669878546139
"607","17713.P2","PND21","EtOH[100mM]","Control",140.940341612985,"NMDAr",9,-22,-22,1.08664231613858
"608","17713.P2","PND21","EtOH[100mM]","Control",117.369146676009,"NMDAr",9,-21,-21,0.904909693900418
"609","17713.P2","PND21","EtOH[100mM]","Control",137.067515811071,"NMDAr",10,-20,-20,1.05678304127639
"610","17713.P2","PND21","EtOH[100mM]","Control",133.456269237804,"NMDAr",10,-19,-19,1.02894052794335
"611","17713.P2","PND21","EtOH[100mM]","Control",146.317247979619,"NMDAr",10,-18,-18,1.12809796979339
"612","17713.P2","PND21","EtOH[100mM]","Control",157.318107762166,"NMDAr",10,-17,-17,1.21291399632501
"613","17713.P2","PND21","EtOH[100mM]","Control",122.39728073778,"NMDAr",11,-16,-16,0.943676332183028
"614","17713.P2","PND21","EtOH[100mM]","Control",90.332026959459,"NMDAr",11,-15,-15,0.696454981400977
"615","17713.P2","PND21","EtOH[100mM]","Control",128.319143830763,"NMDAr",11,-14,-14,0.989333572356921
"616","17713.P2","PND21","EtOH[100mM]","Control",114.637096954584,"NMDAr",11,-13,-13,0.883845740151483
"617","17713.P2","PND21","EtOH[100mM]","Control",131.32003887052,"NMDAr",12,-12,-12,1.0124703087886
"618","17713.P2","PND21","EtOH[100mM]","Control",151.345382041391,"NMDAr",12,-11,-11,1.16686460807601
"619","17713.P2","PND21","EtOH[100mM]","Control",157.245446865319,"NMDAr",12,-10,-10,1.21235378478913
"620","17713.P2","PND21","EtOH[100mM]","Control",149.630584875815,"NMDAr",12,-9,-9,1.15364361582933
"621","17713.P2","PND21","EtOH[100mM]","Control",136.399035560084,"NMDAr",13,-8,-8,1.05162909514633
"622","17713.P2","PND21","EtOH[100mM]","Control",118.626180191452,"NMDAr",13,-7,-7,0.914601353471072
"623","17713.P2","PND21","EtOH[100mM]","Control",124.940412127405,"NMDAr",13,-6,-6,0.963283735938691
"624","17713.P2","PND21","EtOH[100mM]","Control",125.870471607039,"NMDAr",13,-5,-5,0.970454443597902
"625","17713.P2","PND21","EtOH[100mM]","Control",121.09665068423,"NMDAr",14,-4,-4,0.933648545690855
"626","17713.P2","PND21","EtOH[100mM]","Control",133.034836036095,"NMDAr",14,-3,-3,1.02569130103527
"627","17713.P2","PND21","EtOH[100mM]","Control",130.484438556786,"NMDAr",14,-2,-2,1.00602787612602
"628","17713.P2","PND21","EtOH[100mM]","Control",138.026639649444,"NMDAr",14,-1,-1,1.06417783354995
"629","17713.P2","PND21","EtOH[100mM]","100mM",122.404546827465,"NMDAr",15,0,0,0.943732353336618
"630","17713.P2","PND21","EtOH[100mM]","100mM",123.189284513406,"NMDAr",15,1,1,0.949782637924077
"631","17713.P2","PND21","EtOH[100mM]","100mM",143.730520051887,"NMDAr",15,2,2,1.10815443911621
"632","17713.P2","PND21","EtOH[100mM]","100mM",138.09930054629,"NMDAr",15,3,3,1.06473804508582
"633","17713.P2","PND21","EtOH[100mM]","100mM",112.057635116536,"NMDAr",16,4,4,0.863958230627884
"634","17713.P2","PND21","EtOH[100mM]","100mM",118.924089868522,"NMDAr",16,5,5,0.916898220768162
"635","17713.P2","PND21","EtOH[100mM]","100mM",117.078503088623,"NMDAr",16,6,6,0.902668847756911
"636","17713.P2","PND21","EtOH[100mM]","100mM",128.696980494364,"NMDAr",16,7,7,0.992246672343473
"637","17713.P2","PND21","EtOH[100mM]","100mM",108.63530687507,"NMDAr",17,8,8,0.837572267288127
"638","17713.P2","PND21","EtOH[100mM]","100mM",96.8569754962667,"NMDAr",17,9,9,0.746761977322636
"639","17713.P2","PND21","EtOH[100mM]","100mM",106.31742426567,"NMDAr",17,10,10,0.819701519293688
"640","17713.P2","PND21","EtOH[100mM]","100mM",109.347383664165,"NMDAr",17,11,11,0.843062340339712
"641","17713.P2","PND21","EtOH[100mM]","100mM",106.084909395761,"NMDAr",18,12,12,0.817908842378881
"642","17713.P2","PND21","EtOH[100mM]","100mM",93.0059479634069,"NMDAr",18,13,13,0.717070765921211
"643","17713.P2","PND21","EtOH[100mM]","100mM",110.284709233484,"NMDAr",18,14,14,0.850289069152514
"644","17713.P2","PND21","EtOH[100mM]","100mM",105.808797987745,"NMDAr",18,15,15,0.815780038542556
"645","17818.P1","PND14","EtOH[100mM]","Control",147.487088418846,"NMDAr",5,-32,-32,1.20086612868874
"646","17818.P1","PND14","EtOH[100mM]","Control",171.741295786179,"NMDAr",5,-31,-31,1.39834820266465
"647","17818.P1","PND14","EtOH[100mM]","Control",160.435260236877,"NMDAr",5,-30,-30,1.3062924485884
"648","17818.P1","PND14","EtOH[100mM]","Control",166.945676594315,"NMDAr",5,-29,-29,1.35930141751662
"649","17818.P1","PND14","EtOH[100mM]","Control",157.347172120904,"NMDAr",6,-28,-28,1.2811486854249
"650","17818.P1","PND14","EtOH[100mM]","Control",140.438981424744,"NMDAr",6,-27,-27,1.14347918688028
"651","17818.P1","PND14","EtOH[100mM]","Control",173.288972889007,"NMDAr",6,-26,-26,1.41094966514424
"652","17818.P1","PND14","EtOH[100mM]","Control",194.142650283927,"NMDAr",6,-25,-25,1.58074401874246
"653","17818.P1","PND14","EtOH[100mM]","Control",113.060355493017,"NMDAr",7,-24,-24,0.920557540762482
"654","17818.P1","PND14","EtOH[100mM]","Control",156.075606426092,"NMDAr",7,-23,-23,1.27079537118111
"655","17818.P1","PND14","EtOH[100mM]","Control",124.875017320243,"NMDAr",7,-22,-22,1.01675462053624
"656","17818.P1","PND14","EtOH[100mM]","Control",131.894059955606,"NMDAr",7,-21,-21,1.07390491516198
"657","17818.P1","PND14","EtOH[100mM]","Control",162.673215859746,"NMDAr",8,-20,-20,1.32451428165747
"658","17818.P1","PND14","EtOH[100mM]","Control",135.752353578151,"NMDAr",8,-19,-19,1.10531982866744
"659","17818.P1","PND14","EtOH[100mM]","Control",149.783172759193,"NMDAr",8,-18,-18,1.21956125612325
"660","17818.P1","PND14","EtOH[100mM]","Control",121.234706388238,"NMDAr",8,-17,-17,0.987114560901154
"661","17818.P1","PND14","EtOH[100mM]","Control",167.817607356472,"NMDAr",9,-16,-16,1.36640083299808
"662","17818.P1","PND14","EtOH[100mM]","Control",106.121239844184,"NMDAr",9,-15,-15,0.864058025889201
"663","17818.P1","PND14","EtOH[100mM]","Control",143.352683388285,"NMDAr",9,-14,-14,1.16720306694748
"664","17818.P1","PND14","EtOH[100mM]","Control",123.705176881016,"NMDAr",9,-13,-13,1.00722957143195
"665","17818.P1","PND14","EtOH[100mM]","Control",125.093000010782,"NMDAr",10,-12,-12,1.01852947440661
"666","17818.P1","PND14","EtOH[100mM]","Control",117.049438729884,"NMDAr",10,-11,-11,0.953037366590147
"667","17818.P1","PND14","EtOH[100mM]","Control",141.33997654564,"NMDAr",10,-10,-10,1.15081524954446
"668","17818.P1","PND14","EtOH[100mM]","Control",100.780663925973,"NMDAr",10,-9,-9,0.820574106065268
"669","17818.P1","PND14","EtOH[100mM]","Control",161.525173689573,"NMDAr",11,-8,-8,1.31516671794022
"670","17818.P1","PND14","EtOH[100mM]","Control",153.067445296651,"NMDAr",11,-7,-7,1.24630238777008
"671","17818.P1","PND14","EtOH[100mM]","Control",120.391839984819,"NMDAr",11,-6,-6,0.980251792602406
"672","17818.P1","PND14","EtOH[100mM]","Control",121.983113625756,"NMDAr",11,-5,-5,0.993208225856073
"673","17818.P1","PND14","EtOH[100mM]","Control",109.267456677634,"NMDAr",12,-4,-4,0.889675083418134
"674","17818.P1","PND14","EtOH[100mM]","Control",116.991310012407,"NMDAr",12,-3,-3,0.952564072224718
"675","17818.P1","PND14","EtOH[100mM]","Control",127.694260117884,"NMDAr",12,-2,-2,1.03970939725963
"676","17818.P1","PND14","EtOH[100mM]","Control",138.150163174082,"NMDAr",12,-1,-1,1.12484322124145
"677","17818.P1","PND14","EtOH[100mM]","100mM",136.151988510806,"NMDAr",13,0,0,1.10857372742977
"678","17818.P1","PND14","EtOH[100mM]","100mM",109.790615134928,"NMDAr",13,1,1,0.893934732707008
"679","17818.P1","PND14","EtOH[100mM]","100mM",115.763340855703,"NMDAr",13,2,2,0.942565728755
"680","17818.P1","PND14","EtOH[100mM]","100mM",146.012072212864,"NMDAr",13,3,3,1.18885628416594
"681","17818.P1","PND14","EtOH[100mM]","100mM",122.724254773589,"NMDAr",14,4,4,0.999242729015309
"682","17818.P1","PND14","EtOH[100mM]","100mM",133.986693784783,"NMDAr",14,5,5,1.09094351231749
"683","17818.P1","PND14","EtOH[100mM]","100mM",120.47176697135,"NMDAr",14,6,6,0.980902572354873
"684","17818.P1","PND14","EtOH[100mM]","100mM",131.668811175383,"NMDAr",14,7,7,1.07207089949595
"685","17818.P1","PND14","EtOH[100mM]","100mM",140.206466554836,"NMDAr",15,8,8,1.14158600941856
"686","17818.P1","PND14","EtOH[100mM]","100mM",141.979392437888,"NMDAr",15,9,9,1.15602148756419
"687","17818.P1","PND14","EtOH[100mM]","100mM",142.807726661937,"NMDAr",15,10,10,1.16276593227157
"688","17818.P1","PND14","EtOH[100mM]","100mM",150.378992113334,"NMDAr",15,11,11,1.22441252336891
"689","17818.P1","PND14","EtOH[100mM]","100mM",144.246412419496,"NMDAr",16,12,12,1.17447996781598
"690","17818.P1","PND14","EtOH[100mM]","100mM",177.336184843352,"NMDAr",16,13,13,1.44390278533734
"691","17818.P1","PND14","EtOH[100mM]","100mM",145.459849396831,"NMDAr",16,14,14,1.18435998769434
"692","17818.P1","PND14","EtOH[100mM]","100mM",138.39721022336,"NMDAr",16,15,15,1.12685472229453
"693","17818.P2","PND14","EtOH[100mM]","Control",217.968158359866,"NMDAr",5,-44,-44,0.823957898437672
"694","17818.P2","PND14","EtOH[100mM]","Control",142.894919738153,"NMDAr",5,-43,-43,0.540167878881099
"695","17818.P2","PND14","EtOH[100mM]","Control",216.449545615776,"NMDAr",5,-42,-42,0.818217275703708
"696","17818.P2","PND14","EtOH[100mM]","Control",173.390698144592,"NMDAr",5,-41,-41,0.655447274165549
"697","17818.P2","PND14","EtOH[100mM]","Control",195.087241942931,"NMDAr",6,-40,-40,0.737464018106309
"698","17818.P2","PND14","EtOH[100mM]","Control",203.225262389729,"NMDAr",6,-39,-39,0.768227163857699
"699","17818.P2","PND14","EtOH[100mM]","Control",184.718531962948,"NMDAr",6,-38,-38,0.698268474367708
"700","17818.P2","PND14","EtOH[100mM]","Control",268.554674744337,"NMDAr",6,-37,-37,1.01518380979586
"701","17818.P2","PND14","EtOH[100mM]","Control",287.766215870529,"NMDAr",7,-36,-36,1.08780680744468
"702","17818.P2","PND14","EtOH[100mM]","Control",272.747208492375,"NMDAr",7,-35,-35,1.03103232327671
"703","17818.P2","PND14","EtOH[100mM]","Control",256.689150289318,"NMDAr",7,-34,-34,0.970330044606559
"704","17818.P2","PND14","EtOH[100mM]","Control",289.124974641557,"NMDAr",7,-33,-33,1.09294315410139
"705","17818.P2","PND14","EtOH[100mM]","Control",273.611873164848,"NMDAr",8,-32,-32,1.0343009075128
"706","17818.P2","PND14","EtOH[100mM]","Control",248.529331573466,"NMDAr",8,-31,-31,0.939484497571907
"707","17818.P2","PND14","EtOH[100mM]","Control",278.952449083059,"NMDAr",8,-30,-30,1.05448922191215
"708","17818.P2","PND14","EtOH[100mM]","Control",276.692695191135,"NMDAr",8,-29,-29,1.04594695554725
"709","17818.P2","PND14","EtOH[100mM]","Control",338.178346102569,"NMDAr",9,-28,-28,1.27837350853677
"710","17818.P2","PND14","EtOH[100mM]","Control",344.841350343385,"NMDAr",9,-27,-27,1.30356083412072
"711","17818.P2","PND14","EtOH[100mM]","Control",268.205902439475,"NMDAr",9,-26,-26,1.01386538926366
"712","17818.P2","PND14","EtOH[100mM]","Control",226.28783104878,"NMDAr",9,-25,-25,0.855407721549584
"713","17818.P2","PND14","EtOH[100mM]","Control",178.09912426024,"NMDAr",10,-24,-24,0.673245951350283
"714","17818.P2","PND14","EtOH[100mM]","Control",240.376778947299,"NMDAr",10,-23,-23,0.908666417631676
"715","17818.P2","PND14","EtOH[100mM]","Control",192.15900780002,"NMDAr",10,-22,-22,0.726394779054691
"716","17818.P2","PND14","EtOH[100mM]","Control",293.244847492748,"NMDAr",10,-21,-21,1.10851699663803
"717","17818.P2","PND14","EtOH[100mM]","Control",232.543934267256,"NMDAr",11,-20,-20,0.879056889845964
"718","17818.P2","PND14","EtOH[100mM]","Control",231.054385881905,"NMDAr",11,-19,-19,0.873426135489685
"719","17818.P2","PND14","EtOH[100mM]","Control",251.312243922684,"NMDAr",11,-18,-18,0.950004394735107
"720","17818.P2","PND14","EtOH[100mM]","Control",227.072568734721,"NMDAr",11,-17,-17,0.858374167747038
"721","17818.P2","PND14","EtOH[100mM]","Control",230.167922940378,"NMDAr",12,-16,-16,0.870075149970334
"722","17818.P2","PND14","EtOH[100mM]","Control",221.019916027415,"NMDAr",12,-15,-15,0.835494078094442
"723","17818.P2","PND14","EtOH[100mM]","Control",228.358666608902,"NMDAr",12,-14,-14,0.863235843459533
"724","17818.P2","PND14","EtOH[100mM]","Control",223.75196574884,"NMDAr",12,-13,-13,0.845821705596694
"725","17818.P2","PND14","EtOH[100mM]","Control",253.855375312308,"NMDAr",13,-12,-12,0.959617877782415
"726","17818.P2","PND14","EtOH[100mM]","Control",274.447473478581,"NMDAr",13,-11,-11,1.0374596233712
"727","17818.P2","PND14","EtOH[100mM]","Control",219.501303283325,"NMDAr",13,-10,-10,0.829753455360478
"728","17818.P2","PND14","EtOH[100mM]","Control",230.015335057001,"NMDAr",13,-9,-9,0.869498340987497
"729","17818.P2","PND14","EtOH[100mM]","Control",254.538387742665,"NMDAr",14,-8,-8,0.96219978465798
"730","17818.P2","PND14","EtOH[100mM]","Control",209.045400227126,"NMDAr",14,-7,-7,0.790228306488825
"731","17818.P2","PND14","EtOH[100mM]","Control",221.593937112502,"NMDAr",14,-6,-6,0.837663978553694
"732","17818.P2","PND14","EtOH[100mM]","Control",255.635567285046,"NMDAr",14,-5,-5,0.966347315915534
"733","17818.P2","PND14","EtOH[100mM]","Control",261.862606144783,"NMDAr",15,-4,-4,0.98988661583423
"734","17818.P2","PND14","EtOH[100mM]","Control",273.0669164385,"NMDAr",15,-3,-3,1.03224087543123
"735","17818.P2","PND14","EtOH[100mM]","Control",310.574471390617,"NMDAr",15,-2,-2,1.17402601683183
"736","17818.P2","PND14","EtOH[100mM]","Control",221.550340574394,"NMDAr",15,-1,-1,0.837499175987168
"737","17818.P2","PND14","EtOH[100mM]","100mM",298.825204370553,"NMDAr",16,0,0,1.12961172515327
"738","17818.P2","PND14","EtOH[100mM]","100mM",237.288690831326,"NMDAr",16,1,1,0.896992902502799
"739","17818.P2","PND14","EtOH[100mM]","100mM",291.624509493073,"NMDAr",16,2,2,1.10239183458217
"740","17818.P2","PND14","EtOH[100mM]","100mM",235.508498858589,"NMDAr",16,3,3,0.890263464369683
"741","17818.P2","PND14","EtOH[100mM]","100mM",201.684851376585,"NMDAr",17,4,4,0.762404139840471
"742","17818.P2","PND14","EtOH[100mM]","100mM",265.953414637236,"NMDAr",17,5,5,1.00535058999319
"743","17818.P2","PND14","EtOH[100mM]","100mM",243.944428982458,"NMDAr",17,6,6,0.922152760992331
"744","17818.P2","PND14","EtOH[100mM]","100mM",280.180418239763,"NMDAr",17,7,7,1.05913116086928
"745","17818.P2","PND14","EtOH[100mM]","100mM",255.526575939776,"NMDAr",18,8,8,0.96593530949922
"746","17818.P2","PND14","EtOH[100mM]","100mM",225.219715865137,"NMDAr",18,9,9,0.851370058669711
"747","17818.P2","PND14","EtOH[100mM]","100mM",243.784575009396,"NMDAr",18,10,10,0.921548484915072
"748","17818.P2","PND14","EtOH[100mM]","100mM",181.652242116029,"NMDAr",18,11,11,0.686677360522093
"749","17818.P2","PND14","EtOH[100mM]","100mM",286.996010363957,"NMDAr",19,12,12,1.08489529543607
