"Cell","AgeGroup","Exp","tmnt","mag","Protocol","Course","Time"
"2037","16n03.P3","PND21","EtOH[50mM]","Control",-50.0488257478083,"AMPA",7,-41
"2038","16n03.P3","PND21","EtOH[50mM]","Control",-44.7082498295971,"AMPA",7,-40
"2039","16n03.P3","PND21","EtOH[50mM]","Control",-80.2612266565463,"AMPA",7,-39
"2040","16n03.P3","PND21","EtOH[50mM]","Control",-100.555415145749,"AMPA",7,-38
"2041","16n03.P3","PND21","EtOH[50mM]","Control",-66.3757292691971,"AMPA",7,-37
"2042","16n03.P3","PND21","EtOH[50mM]","Control",-87.5854450586646,"AMPA",7,-36
"2043","16n03.P3","PND21","EtOH[50mM]","Control",-81.3293418401886,"AMPA",7,-35
"2044","16n03.P3","PND21","EtOH[50mM]","Control",-57.2204562665492,"AMPA",7,-34
"2045","16n03.P3","PND21","EtOH[50mM]","Control",-83.6181600908505,"AMPA",7,-33
"2046","16n03.P3","PND21","EtOH[50mM]","Control",-102.539057629656,"AMPA",7,-32
"2047","16n03.P3","PND21","EtOH[50mM]","Control",-61.4929170011182,"AMPA",7,-31
"2048","16n03.P3","PND21","EtOH[50mM]","Control",65.627322031679,"NMDAr",8,-30
"2049","16n03.P3","PND21","EtOH[50mM]","Control",63.6509456374566,"NMDAr",8,-29
"2050","16n03.P3","PND21","EtOH[50mM]","Control",63.4838255747098,"NMDAr",8,-28
"2051","16n03.P3","PND21","EtOH[50mM]","Control",87.0550205116857,"NMDAr",8,-27
"2052","16n03.P3","PND21","EtOH[50mM]","Control",77.4274516795362,"NMDAr",8,-26
"2053","16n03.P3","PND21","EtOH[50mM]","Control",79.0114592307879,"NMDAr",8,-25
"2054","16n03.P3","PND21","EtOH[50mM]","Control",-106.048578947338,"AMPA",9,-24
"2055","16n03.P3","PND21","EtOH[50mM]","Control",-148.925774176405,"AMPA",9,-23
"2056","16n03.P3","PND21","EtOH[50mM]","Control",-116.882318667138,"AMPA",9,-22
"2057","16n03.P3","PND21","EtOH[50mM]","Control",-136.871331389586,"AMPA",9,-21
"2058","16n03.P3","PND21","EtOH[50mM]","Control",-129.39452510409,"AMPA",9,-20
"2059","16n03.P3","PND21","EtOH[50mM]","Control",-121.002191518329,"AMPA",9,-19
"2060","16n03.P3","PND21","EtOH[50mM]","Control",-110.168451798529,"AMPA",9,-18
"2061","16n03.P3","PND21","EtOH[50mM]","Control",-96.1303665278026,"AMPA",9,-17
"2062","16n03.P3","PND21","EtOH[50mM]","Control",-160.06468966296,"AMPA",9,-16
"2063","16n03.P3","PND21","EtOH[50mM]","Control",-157.623283528921,"AMPA",9,-15
"2064","16n03.P3","PND21","EtOH[50mM]","Control",-140.380852707267,"AMPA",9,-14
"2065","16n03.P3","PND21","EtOH[50mM]","Control",-159.301750246073,"AMPA",9,-13
"2066","16n03.P3","PND21","EtOH[50mM]","Control",-92.1630815599885,"AMPA",9,-12
"2067","16n03.P3","PND21","EtOH[50mM]","Control",-125.732415903031,"AMPA",9,-11
"2068","16n03.P3","PND21","EtOH[50mM]","Control",-154.266350094616,"AMPA",9,-10
"2069","16n03.P3","PND21","EtOH[50mM]","Control",-111.389154865549,"AMPA",9,-9
"2070","16n03.P3","PND21","EtOH[50mM]","Control",-160.369865429715,"AMPA",9,-8
"2071","16n03.P3","PND21","EtOH[50mM]","Control",-112.915033699324,"AMPA",9,-7
"2072","16n03.P3","PND21","EtOH[50mM]","Control",86.7716430139848,"NMDAr",10,-6
"2073","16n03.P3","PND21","EtOH[50mM]","Control",59.6400641315348,"NMDAr",10,-5
"2074","16n03.P3","PND21","EtOH[50mM]","Control",61.8198910369271,"NMDAr",10,-4
"2075","16n03.P3","PND21","EtOH[50mM]","Control",68.4610970086891,"NMDAr",10,-3
"2076","16n03.P3","PND21","EtOH[50mM]","Control",45.9362189863013,"NMDAr",10,-2
"2077","16n03.P3","PND21","EtOH[50mM]","Control",85.4855451398033,"NMDAr",10,-1
"2078","16n03.P3","PND21","EtOH[50mM]","50mM",-103.607172813298,"AMPA",11,0
"2079","16n03.P3","PND21","EtOH[50mM]","50mM",-139.312737523625,"AMPA",11,1
"2080","16n03.P3","PND21","EtOH[50mM]","50mM",-97.0458938280674,"AMPA",11,2
"2081","16n03.P3","PND21","EtOH[50mM]","50mM",-119.1711369178,"AMPA",11,3
"2082","16n03.P3","PND21","EtOH[50mM]","50mM",-68.5119596364816,"AMPA",11,4
"2083","16n03.P3","PND21","EtOH[50mM]","50mM",-111.389154865549,"AMPA",11,5
"2084","16n03.P3","PND21","EtOH[50mM]","50mM",-76.1413538053548,"AMPA",11,6
"2085","16n03.P3","PND21","EtOH[50mM]","50mM",-52.6428197652253,"AMPA",11,7
"2086","16n03.P3","PND21","EtOH[50mM]","50mM",-104.522700113563,"AMPA",11,8
"2087","16n03.P3","PND21","EtOH[50mM]","50mM",-93.0786088602533,"AMPA",11,9
"2088","16n03.P3","PND21","EtOH[50mM]","50mM",-105.743403180583,"AMPA",11,10
"2089","16n03.P3","PND21","EtOH[50mM]","50mM",-59.9670381673436,"AMPA",11,11
"2090","16n03.P3","PND21","EtOH[50mM]","50mM",-90.332026959459,"AMPA",11,12
"2091","16n03.P3","PND21","EtOH[50mM]","50mM",-115.509027716741,"AMPA",11,13
"2092","16n03.P3","PND21","EtOH[50mM]","50mM",-56.7626926164168,"AMPA",11,14
"2093","16n03.P3","PND21","EtOH[50mM]","50mM",-70.1904263536337,"AMPA",11,15
"2094","16n03.P3","PND21","EtOH[50mM]","50mM",-92.0104936766111,"AMPA",11,16
"2095","16n03.P3","PND21","EtOH[50mM]","50mM",-89.8742633093266,"AMPA",11,17
"2096","16n03.P3","PND21","EtOH[50mM]","50mM",65.0097044084845,"NMDAr",12,18
"2097","16n03.P3","PND21","EtOH[50mM]","50mM",71.033292757052,"NMDAr",12,19
"2098","16n03.P3","PND21","EtOH[50mM]","50mM",60.642784508015,"NMDAr",12,20
"2099","16n03.P3","PND21","EtOH[50mM]","50mM",46.8008836587737,"NMDAr",12,21
"2100","16n03.P3","PND21","EtOH[50mM]","50mM",36.3522466922597,"NMDAr",12,22
"2101","16n03.P3","PND21","EtOH[50mM]","50mM",55.6945774327745,"NMDAr",12,23
"2102","16n03.P4","PND21","EtOH[50mM]","Control",-73.8525355546928,"AMPA",4,-61
"2103","16n03.P4","PND21","EtOH[50mM]","Control",-112.915033699324,"AMPA",4,-60
"2104","16n03.P4","PND21","EtOH[50mM]","Control",-109.252924498265,"AMPA",4,-59
"2105","16n03.P4","PND21","EtOH[50mM]","Control",158.168240255269,"NMDAr",5,-58
"2106","16n03.P4","PND21","EtOH[50mM]","Control",209.118061123973,"NMDAr",5,-57
"2107","16n03.P4","PND21","EtOH[50mM]","Control",201.248885995506,"NMDAr",5,-56
"2108","16n03.P4","PND21","EtOH[50mM]","Control",-147.705071109386,"AMPA",7,-55
"2109","16n03.P4","PND21","EtOH[50mM]","Control",-140.22826482389,"AMPA",7,-54
"2110","16n03.P4","PND21","EtOH[50mM]","Control",-153.198234910974,"AMPA",7,-53
"2111","16n03.P4","PND21","EtOH[50mM]","Control",-145.111077091969,"AMPA",7,-52
"2112","16n03.P4","PND21","EtOH[50mM]","Control",-163.116447330509,"AMPA",7,-51
"2113","16n03.P4","PND21","EtOH[50mM]","Control",-111.541742748927,"AMPA",7,-50
"2114","16n03.P4","PND21","EtOH[50mM]","Control",-107.11669413098,"AMPA",7,-49
"2115","16n03.P4","PND21","EtOH[50mM]","Control",-142.517083074552,"AMPA",7,-48
"2116","16n03.P4","PND21","EtOH[50mM]","Control",-112.915033699324,"AMPA",7,-47
"2117","16n03.P4","PND21","EtOH[50mM]","Control",-106.811518364225,"AMPA",7,-46
"2118","16n03.P4","PND21","EtOH[50mM]","Control",-155.792228928391,"AMPA",7,-45
"2119","16n03.P4","PND21","EtOH[50mM]","Control",-104.980463763696,"AMPA",7,-44
"2120","16n03.P4","PND21","EtOH[50mM]","Control",-170.745841499383,"AMPA",7,-43
"2121","16n03.P4","PND21","EtOH[50mM]","Control",-181.12181756905,"AMPA",7,-42
"2122","16n03.P4","PND21","EtOH[50mM]","Control",-144.348137675081,"AMPA",7,-41
"2123","16n03.P4","PND21","EtOH[50mM]","Control",-139.160149640248,"AMPA",7,-40
"2124","16n03.P4","PND21","EtOH[50mM]","Control",-192.56590882236,"AMPA",7,-39
"2125","16n03.P4","PND21","EtOH[50mM]","Control",-189.056387504678,"AMPA",7,-38
"2126","16n03.P4","PND21","EtOH[50mM]","Control",130.055739265392,"NMDAr",8,-37
"2127","16n03.P4","PND21","EtOH[50mM]","Control",123.094825347506,"NMDAr",8,-36
"2128","16n03.P4","PND21","EtOH[50mM]","Control",128.849568377742,"NMDAr",8,-35
"2129","16n03.P4","PND21","EtOH[50mM]","Control",177.503304906099,"NMDAr",8,-34
"2130","16n03.P4","PND21","EtOH[50mM]","Control",140.562504949383,"NMDAr",8,-33
"2131","16n03.P4","PND21","EtOH[50mM]","Control",154.70958156538,"NMDAr",8,-32
"2132","16n03.P4","PND21","EtOH[50mM]","Control",-169.677726315741,"AMPA",9,-31
"2133","16n03.P4","PND21","EtOH[50mM]","Control",-171.356193032893,"AMPA",9,-30
"2134","16n03.P4","PND21","EtOH[50mM]","Control",-236.206043468315,"AMPA",9,-29
"2135","16n03.P4","PND21","EtOH[50mM]","Control",-193.023672472493,"AMPA",9,-28
"2136","16n03.P4","PND21","EtOH[50mM]","Control",-214.23338826196,"AMPA",9,-27
"2137","16n03.P4","PND21","EtOH[50mM]","Control",-233.612049450898,"AMPA",9,-26
"2138","16n03.P4","PND21","EtOH[50mM]","Control",-267.639147444073,"AMPA",9,-25
"2139","16n03.P4","PND21","EtOH[50mM]","Control",-243.835437637188,"AMPA",9,-24
"2140","16n03.P4","PND21","EtOH[50mM]","Control",-200.500478757988,"AMPA",9,-23
"2141","16n03.P4","PND21","EtOH[50mM]","Control",-294.342027035129,"AMPA",9,-22
"2142","16n03.P4","PND21","EtOH[50mM]","Control",-240.173328436129,"AMPA",9,-21
"2143","16n03.P4","PND21","EtOH[50mM]","Control",-253.753650056723,"AMPA",9,-20
"2144","16n03.P4","PND21","EtOH[50mM]","Control",-245.666492237718,"AMPA",9,-19
"2145","16n03.P4","PND21","EtOH[50mM]","Control",-284.118638848839,"AMPA",9,-18
"2146","16n03.P4","PND21","EtOH[50mM]","Control",-250.549304505797,"AMPA",9,-17
"2147","16n03.P4","PND21","EtOH[50mM]","Control",-238.494861718977,"AMPA",9,-16
"2148","16n03.P4","PND21","EtOH[50mM]","Control",-256.34764407414,"AMPA",9,-15
"2149","16n03.P4","PND21","EtOH[50mM]","Control",-284.271226732216,"AMPA",9,-14
"2150","16n03.P4","PND21","EtOH[50mM]","Control",126.437226602441,"NMDAr",10,-13
"2151","16n03.P4","PND21","EtOH[50mM]","Control",176.616841964573,"NMDAr",10,-12
"2152","16n03.P4","PND21","EtOH[50mM]","Control",163.218172586094,"NMDAr",10,-11
"2153","16n03.P4","PND21","EtOH[50mM]","Control",151.410776848553,"NMDAr",10,-10
"2154","16n03.P4","PND21","EtOH[50mM]","Control",161.278126640295,"NMDAr",10,-9
"2155","16n03.P4","PND21","EtOH[50mM]","Control",161.961139070652,"NMDAr",10,-8
"2156","16n03.P4","PND21","EtOH[50mM]","Control",-283.050523665197,"AMPA",11,-7
"2157","16n03.P4","PND21","EtOH[50mM]","Control",-305.633530405061,"AMPA",11,-6
"2158","16n03.P4","PND21","EtOH[50mM]","Control",-249.176013555399,"AMPA",11,-5
"2159","16n03.P4","PND21","EtOH[50mM]","Control",-224.609364331628,"AMPA",11,-4
"2160","16n03.P4","PND21","EtOH[50mM]","Control",-270.538317228244,"AMPA",11,-3
"2161","16n03.P4","PND21","EtOH[50mM]","Control",-270.996080878377,"AMPA",11,-2
"2162","16n03.P4","PND21","EtOH[50mM]","Control",-306.396469821949,"AMPA",11,-1
"2163","16n03.P4","PND21","EtOH[50mM]","50mM",-289.611802650428,"AMPA",12,0
"2164","16n03.P4","PND21","EtOH[50mM]","50mM",-254.058825823478,"AMPA",12,1
"2165","16n03.P4","PND21","EtOH[50mM]","50mM",-318.756088375523,"AMPA",12,2
"2166","16n03.P4","PND21","EtOH[50mM]","50mM",-272.827135478906,"AMPA",12,3
"2167","16n03.P4","PND21","EtOH[50mM]","50mM",-273.895250662549,"AMPA",12,4
"2168","16n03.P4","PND21","EtOH[50mM]","50mM",-275.421129496323,"AMPA",12,5
"2169","16n03.P4","PND21","EtOH[50mM]","50mM",-236.053455584938,"AMPA",12,6
"2170","16n03.P4","PND21","EtOH[50mM]","50mM",-235.443104051428,"AMPA",12,7
"2171","16n03.P4","PND21","EtOH[50mM]","50mM",-208.282460810239,"AMPA",12,8
"2172","16n03.P4","PND21","EtOH[50mM]","50mM",-130.310052404355,"AMPA",12,9
"2173","16n03.P4","PND21","EtOH[50mM]","50mM",-182.34252063607,"AMPA",12,10
"2174","16n03.P4","PND21","EtOH[50mM]","50mM",-241.851795153281,"AMPA",12,11
"2175","16n03.P4","PND21","EtOH[50mM]","50mM",-301.361069670492,"AMPA",12,12
"2176","16n03.P4","PND21","EtOH[50mM]","50mM",-283.203111548574,"AMPA",12,13
"2177","16n03.P4","PND21","EtOH[50mM]","50mM",-278.167711397118,"AMPA",12,14
"2178","16n03.P4","PND21","EtOH[50mM]","50mM",-245.971668004473,"AMPA",12,15
"2179","16n03.P4","PND21","EtOH[50mM]","50mM",-230.102528133216,"AMPA",12,16
"2180","16n03.P4","PND21","EtOH[50mM]","50mM",-238.952625369109,"AMPA",12,17
"2181","16n03.P4","PND21","EtOH[50mM]","50mM",170.09915951745,"NMDAr",13,18
"2182","16n03.P4","PND21","EtOH[50mM]","50mM",170.891163293076,"NMDAr",13,19
"2183","16n03.P4","PND21","EtOH[50mM]","50mM",144.028429728957,"NMDAr",13,20
"2184","16n03.P4","PND21","EtOH[50mM]","50mM",185.343415675827,"NMDAr",13,21
"2185","16n03.P4","PND21","EtOH[50mM]","50mM",142.880387558784,"NMDAr",13,22
"2186","16n03.P4","PND21","EtOH[50mM]","50mM",159.134630183326,"NMDAr",13,23
"2187","16n03.P7","PND21","EtOH[50mM]","Control",-92.6208452101209,"AMPA",5,-30
"2188","16n03.P7","PND21","EtOH[50mM]","Control",-127.105706853428,"AMPA",5,-29
"2189","16n03.P7","PND21","EtOH[50mM]","Control",-85.9069783415125,"AMPA",5,-28
"2190","16n03.P7","PND21","EtOH[50mM]","Control",183.149056591065,"NMDAr",6,-27
"2191","16n03.P7","PND21","EtOH[50mM]","Control",175.505130242823,"NMDAr",6,-26
"2192","16n03.P7","PND21","EtOH[50mM]","Control",183.410635819712,"NMDAr",6,-25
"2193","16n03.P7","PND21","EtOH[50mM]","Control",-121.002191518329,"AMPA",8,-24
"2194","16n03.P7","PND21","EtOH[50mM]","Control",-142.364495191174,"AMPA",8,-23
"2195","16n03.P7","PND21","EtOH[50mM]","Control",-147.247307459253,"AMPA",8,-22
"2196","16n03.P7","PND21","EtOH[50mM]","Control",-143.890374024949,"AMPA",8,-21
"2197","16n03.P7","PND21","EtOH[50mM]","Control",-138.702385990115,"AMPA",8,-20
"2198","16n03.P7","PND21","EtOH[50mM]","Control",-163.269035213887,"AMPA",8,-19
"2199","16n03.P7","PND21","EtOH[50mM]","Control",-174.865714350574,"AMPA",8,-18
"2200","16n03.P7","PND21","EtOH[50mM]","Control",-143.432610374817,"AMPA",8,-17
"2201","16n03.P7","PND21","EtOH[50mM]","Control",-168.457023248721,"AMPA",8,-16
"2202","16n03.P7","PND21","EtOH[50mM]","Control",-129.241937220712,"AMPA",8,-15
"2203","16n03.P7","PND21","EtOH[50mM]","Control",-152.740471260842,"AMPA",8,-14
"2204","16n03.P7","PND21","EtOH[50mM]","Control",-188.140860204414,"AMPA",8,-13
"2205","16n03.P7","PND21","EtOH[50mM]","Control",-171.50878091627,"AMPA",8,-12
"2206","16n03.P7","PND21","EtOH[50mM]","Control",-202.026357591763,"AMPA",8,-11
"2207","16n03.P7","PND21","EtOH[50mM]","Control",-206.298818326332,"AMPA",8,-10
"2208","16n03.P7","PND21","EtOH[50mM]","Control",-162.353507913622,"AMPA",8,-9
"2209","16n03.P7","PND21","EtOH[50mM]","Control",-177.917472018124,"AMPA",8,-8
"2210","16n03.P7","PND21","EtOH[50mM]","Control",-160.522453313093,"AMPA",8,-7
"2211","16n03.P7","PND21","EtOH[50mM]","Control",142.873121469099,"NMDAr",9,-6
"2212","16n03.P7","PND21","EtOH[50mM]","Control",163.981112002982,"NMDAr",9,-5
"2213","16n03.P7","PND21","EtOH[50mM]","Control",149.717777952031,"NMDAr",9,-4
"2214","16n03.P7","PND21","EtOH[50mM]","Control",130.041207086023,"NMDAr",9,-3
"2215","16n03.P7","PND21","EtOH[50mM]","Control",152.689608633049,"NMDAr",9,-2
"2216","16n03.P7","PND21","EtOH[50mM]","Control",139.516188034795,"NMDAr",9,-1
"2217","16n03.P7","PND21","EtOH[50mM]","50mM",-210.113515410769,"AMPA",10,0
"2218","16n03.P7","PND21","EtOH[50mM]","50mM",-211.181630594411,"AMPA",10,1
"2219","16n03.P7","PND21","EtOH[50mM]","50mM",-194.702139189645,"AMPA",10,2
"2220","16n03.P7","PND21","EtOH[50mM]","50mM",-218.505848996529,"AMPA",10,3
"2221","16n03.P7","PND21","EtOH[50mM]","50mM",-253.143298523214,"AMPA",10,4
"2222","16n03.P7","PND21","EtOH[50mM]","50mM",-282.287584248309,"AMPA",10,5
"2223","16n03.P7","PND21","EtOH[50mM]","50mM",-310.668930556518,"AMPA",10,6
"2224","16n03.P7","PND21","EtOH[50mM]","50mM",-205.535878909445,"AMPA",10,7
"2225","16n03.P7","PND21","EtOH[50mM]","50mM",-249.938952972287,"AMPA",10,8
"2226","16n03.P7","PND21","EtOH[50mM]","50mM",-276.79442044672,"AMPA",10,9
"2227","16n03.P7","PND21","EtOH[50mM]","50mM",-229.644764483084,"AMPA",10,10
"2228","16n03.P7","PND21","EtOH[50mM]","50mM",-223.083485497853,"AMPA",10,11
"2229","16n03.P7","PND21","EtOH[50mM]","50mM",-282.897935781819,"AMPA",10,12
"2230","16n03.P7","PND21","EtOH[50mM]","50mM",-262.756335175994,"AMPA",10,13
"2231","16n03.P7","PND21","EtOH[50mM]","50mM",-221.862782430833,"AMPA",10,14
"2232","16n03.P7","PND21","EtOH[50mM]","50mM",-244.750964937453,"AMPA",10,15
"2233","16n03.P7","PND21","EtOH[50mM]","50mM",-226.440418932157,"AMPA",10,16
"2234","16n03.P7","PND21","EtOH[50mM]","50mM",-250.244128739042,"AMPA",10,17
"2235","16n03.P7","PND21","EtOH[50mM]","50mM",150.793159225358,"NMDAr",11,18
"2236","16n03.P7","PND21","EtOH[50mM]","50mM",148.075641683302,"NMDAr",11,19
"2237","16n03.P7","PND21","EtOH[50mM]","50mM",177.118202152813,"NMDAr",11,20
"2238","16n03.P7","PND21","EtOH[50mM]","50mM",176.050086969171,"NMDAr",11,21
"2239","16n03.P7","PND21","EtOH[50mM]","50mM",153.619668112683,"NMDAr",11,22
"2240","16n03.P7","PND21","EtOH[50mM]","50mM",194.636744382483,"NMDAr",11,23
"2241","16n03.P7","PND21","EtOH[50mM]","Wash",-218.811024763284,"AMPA",12,24
"2242","16n03.P7","PND21","EtOH[50mM]","Wash",-295.104966452016,"AMPA",12,25
"2243","16n03.P7","PND21","EtOH[50mM]","Wash",-302.276596970757,"AMPA",12,26
"2244","16n03.P7","PND21","EtOH[50mM]","Wash",-309.29563960612,"AMPA",12,27
"2245","16n03.P7","PND21","EtOH[50mM]","Wash",-324.401840060489,"AMPA",12,28
"2246","16n03.P7","PND21","EtOH[50mM]","Wash",-298.309312002943,"AMPA",12,29
"2247","16n03.P7","PND21","EtOH[50mM]","Wash",-247.039783188115,"AMPA",12,30
"2248","16n03.P7","PND21","EtOH[50mM]","Wash",-321.044906626185,"AMPA",12,31
"2249","16n03.P7","PND21","EtOH[50mM]","Wash",-275.268541612946,"AMPA",12,32
"2250","16n03.P7","PND21","EtOH[50mM]","Wash",-283.813463082084,"AMPA",12,33
"2251","16n03.P7","PND21","EtOH[50mM]","Wash",-275.878893146456,"AMPA",12,34
"2252","16n03.P7","PND21","EtOH[50mM]","Wash",-226.135243165402,"AMPA",12,35
"2253","16n03.P7","PND21","EtOH[50mM]","Wash",-241.699207269904,"AMPA",12,36
"2254","16n03.P7","PND21","EtOH[50mM]","Wash",-257.110583491028,"AMPA",12,37
"2255","16n03.P7","PND21","EtOH[50mM]","Wash",-245.208728587585,"AMPA",12,38
"2256","16n03.P7","PND21","EtOH[50mM]","Wash",-234.985340401295,"AMPA",12,39
"2257","16n03.P7","PND21","EtOH[50mM]","Wash",-248.413074138512,"AMPA",12,40
"2258","16n03.P7","PND21","EtOH[50mM]","Wash",-169.219962665608,"AMPA",12,41
"2259","16n03.P7","PND21","EtOH[50mM]","Wash",189.296168464272,"NMDAr",13,42
"2260","16n03.P7","PND21","EtOH[50mM]","Wash",164.642326164284,"NMDAr",13,43
"2261","16n03.P7","PND21","EtOH[50mM]","Wash",155.370795726682,"NMDAr",13,44
"2262","16n03.P7","PND21","EtOH[50mM]","Wash",169.314421831508,"NMDAr",13,45
"2263","16n03.P7","PND21","EtOH[50mM]","Wash",170.651382333482,"NMDAr",13,46
"2264","16n03.P7","PND21","EtOH[50mM]","Wash",170.476996181051,"NMDAr",13,47
"2265","16n03.P8","PND21","EtOH[50mM]","Control",-70.1904263536336,"AMPA",4,-39
"2266","16n03.P8","PND21","EtOH[50mM]","Control",-95.3674271109153,"AMPA",4,-38
"2267","16n03.P8","PND21","EtOH[50mM]","Control",-130.0048766376,"AMPA",4,-37
"2268","16n03.P8","PND21","EtOH[50mM]","Control",260.910748396095,"NMDAr",5,-36
"2269","16n03.P8","PND21","EtOH[50mM]","Control",264.5510593281,"NMDAr",5,-35
"2270","16n03.P8","PND21","EtOH[50mM]","Control",257.299501822828,"NMDAr",5,-34
"2271","16n03.P8","PND21","EtOH[50mM]","Control",-76.7517053388646,"AMPA",7,-33
"2272","16n03.P8","PND21","EtOH[50mM]","Control",-93.9941361605181,"AMPA",7,-32
"2273","16n03.P8","PND21","EtOH[50mM]","Control",-92.4682573267435,"AMPA",7,-31
"2274","16n03.P8","PND21","EtOH[50mM]","Control",-66.0705535024421,"AMPA",7,-30
"2275","16n03.P8","PND21","EtOH[50mM]","Control",-121.002191518329,"AMPA",7,-29
"2276","16n03.P8","PND21","EtOH[50mM]","Control",-90.026851192704,"AMPA",7,-28
"2277","16n03.P8","PND21","EtOH[50mM]","Control",-114.593500416476,"AMPA",7,-27
"2278","16n03.P8","PND21","EtOH[50mM]","Control",-108.337397198,"AMPA",7,-26
"2279","16n03.P8","PND21","EtOH[50mM]","Control",-73.3947719045604,"AMPA",7,-25
"2280","16n03.P8","PND21","EtOH[50mM]","Control",-56.7626926164168,"AMPA",7,-24
"2281","16n03.P8","PND21","EtOH[50mM]","Control",-108.184809314622,"AMPA",7,-23
"2282","16n03.P8","PND21","EtOH[50mM]","Control",-79.4982872396589,"AMPA",7,-22
"2283","16n03.P8","PND21","EtOH[50mM]","Control",-67.5964323362167,"AMPA",7,-21
"2284","16n03.P8","PND21","EtOH[50mM]","Control",-94.4518998106505,"AMPA",7,-20
"2285","16n03.P8","PND21","EtOH[50mM]","Control",-112.152094282436,"AMPA",7,-19
"2286","16n03.P8","PND21","EtOH[50mM]","Control",-68.3593717531041,"AMPA",7,-18
"2287","16n03.P8","PND21","EtOH[50mM]","Control",-113.067621582701,"AMPA",7,-17
"2288","16n03.P8","PND21","EtOH[50mM]","Control",-124.664300719388,"AMPA",7,-16
"2289","16n03.P8","PND21","EtOH[50mM]","Control",206.124432173901,"NMDAr",8,-15
"2290","16n03.P8","PND21","EtOH[50mM]","Control",132.678797641548,"NMDAr",8,-14
"2291","16n03.P8","PND21","EtOH[50mM]","Control",159.069235376164,"NMDAr",8,-13
"2292","16n03.P8","PND21","EtOH[50mM]","Control",189.361563271433,"NMDAr",8,-12
"2293","16n03.P8","PND21","EtOH[50mM]","Control",187.436049505003,"NMDAr",8,-11
"2294","16n03.P8","PND21","EtOH[50mM]","Control",194.004594579919,"NMDAr",8,-10
"2295","16n03.P8","PND21","EtOH[50mM]","Control",-109.405512381642,"AMPA",9,-9
"2296","16n03.P8","PND21","EtOH[50mM]","Control",-130.920403937865,"AMPA",9,-8
"2297","16n03.P8","PND21","EtOH[50mM]","Control",-119.018549034422,"AMPA",9,-7
"2298","16n03.P8","PND21","EtOH[50mM]","Control",-117.492670200648,"AMPA",9,-6
"2299","16n03.P8","PND21","EtOH[50mM]","Control",-106.50634259747,"AMPA",9,-5
"2300","16n03.P8","PND21","EtOH[50mM]","Control",-105.89599106396,"AMPA",9,-4
"2301","16n03.P8","PND21","EtOH[50mM]","Control",-138.092034456605,"AMPA",9,-3
"2302","16n03.P8","PND21","EtOH[50mM]","Control",-123.443597652369,"AMPA",9,-2
"2303","16n03.P8","PND21","EtOH[50mM]","Control",-129.547112987467,"AMPA",9,-1
"2304","16n03.P8","PND21","EtOH[50mM]","50mM",-99.4872999621068,"AMPA",10,0
"2305","16n03.P8","PND21","EtOH[50mM]","50mM",-100.708003029127,"AMPA",10,1
"2306","16n03.P8","PND21","EtOH[50mM]","50mM",-146.484368042366,"AMPA",10,2
"2307","16n03.P8","PND21","EtOH[50mM]","50mM",-106.658930480848,"AMPA",10,3
"2308","16n03.P8","PND21","EtOH[50mM]","50mM",-101.318354562636,"AMPA",10,4
"2309","16n03.P8","PND21","EtOH[50mM]","50mM",-138.244622339983,"AMPA",10,5
"2310","16n03.P8","PND21","EtOH[50mM]","50mM",-108.795160848132,"AMPA",10,6
"2311","16n03.P8","PND21","EtOH[50mM]","50mM",-131.988519121507,"AMPA",10,7
"2312","16n03.P8","PND21","EtOH[50mM]","50mM",-130.0048766376,"AMPA",10,8
"2313","16n03.P8","PND21","EtOH[50mM]","50mM",-124.359124952634,"AMPA",10,9
"2314","16n03.P8","PND21","EtOH[50mM]","50mM",-139.61791329038,"AMPA",10,10
"2315","16n03.P8","PND21","EtOH[50mM]","50mM",-133.056634305149,"AMPA",10,11
"2316","16n03.P8","PND21","EtOH[50mM]","50mM",-134.429925255546,"AMPA",10,12
"2317","16n03.P8","PND21","EtOH[50mM]","50mM",-109.405512381642,"AMPA",10,13
"2318","16n03.P8","PND21","EtOH[50mM]","50mM",-126.647943203295,"AMPA",10,14
"2319","16n03.P8","PND21","EtOH[50mM]","50mM",-160.06468966296,"AMPA",10,15
"2320","16n03.P8","PND21","EtOH[50mM]","50mM",-147.552483226008,"AMPA",10,16
"2321","16n03.P8","PND21","EtOH[50mM]","50mM",-132.751458538394,"AMPA",10,17
"2322","16n03.P8","PND21","EtOH[50mM]","50mM",171.828488862394,"NMDAr",11,18
"2323","16n03.P8","PND21","EtOH[50mM]","50mM",185.772114967221,"NMDAr",11,19
"2324","16n03.P8","PND21","EtOH[50mM]","50mM",165.281742056533,"NMDAr",11,20
"2325","16n03.P8","PND21","EtOH[50mM]","50mM",131.654278996013,"NMDAr",11,21
"2326","16n03.P8","PND21","EtOH[50mM]","50mM",178.149986888032,"NMDAr",11,22
"2327","16n03.P8","PND21","EtOH[50mM]","50mM",143.105636339008,"NMDAr",11,23
"2328","16n04.P2","PND28","EtOH[50mM]","Control",-84.5336873911153,"AMPA",5,-18
"2329","16n04.P2","PND28","EtOH[50mM]","Control",-105.133051647073,"AMPA",5,-17
"2330","16n04.P2","PND28","EtOH[50mM]","Control",-84.5336873911153,"AMPA",5,-16
"2331","16n04.P2","PND28","EtOH[50mM]","Control",158.807656147517,"NMDAr",6,-15
