Slice,date,Rig,file name,Age,Sex,Comment,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
jsP28_5,2008-06-12,rp,08612007.abf,28,m,noisy? Looks like runup,-11.72751489,-3.692028897,-9.470353137,3.034234277,-3.069146886,3.377219851,8.017968082,-10.1023535,-0.432772589,-14.99588955,11.35855023,9.886860558,-1.245353286,14.83455223,4.226027514,-63.99403118,-45.9278036,-59.76859923,-58.65813183,-57.48439047,-62.02569938,-62.1521857,-61.01460969,-63.47034205,-65.63724444,-57.80938578,-61.09581231,-58.53176873,-49.11485242,-63.43429991,-59.54285841,-52.96101021,-41.11559339,-37.09785039,-48.32038521,-36.80895882,-36.37552905,-42.97549073,-43.37275514,-42.24411266,-38.82226628,-47.30911069,-41.5399048,-30.87722447,-49.97265521,-37.40479383,-44.41994857,-38.17227565,-49.83717375,-42.56017445,-34.01005606,-30.73262466,-30.05558703,-36.84500096,-39.12927133,-35.92417064,-36.46585003,-41.28717859,-38.93063912,-44.97080792,-33.66700888,-31.41890386,-25.81216483,-42.21700404,-33.70317423
jsP28_6,2008-10-27,be,2008_10_27_0002.abf,28,m,"great recording, good ltd,",-2.45216196,-8.321308077,-7.527526597,4.171972729,6.838248629,-0.842256248,-1.171995972,-9.199059018,3.126528391,7.324510375,1.80732397,-5.504034463,9.856729768,-0.143492841,2.036521314,-77.71347394,-68.39519629,-39.41750729,-39.99890987,-37.47221478,-31.35140581,-31.46324233,-36.06916366,-33.68794199,-29.09871633,-19.0649796,-23.1679435,-36.37103633,-44.40362368,-21.81510219,-18.35516758,-27.74587502,-18.19287572,-18.99795134,-17.30419893,-20.25565182,-16.39858093,-29.75831854,-36.99147735,-30.64699533,-28.90303311,-28.61233182,-33.35267795,-42.16762989,-37.29899708,-40.31747822,-25.26411096,-15.95700469,-34.34766696,-35.18588842,-24.72199234,-38.41134691,-18.69607868,-23.93925947,-31.99406681,-20.11030117,-26.1751305,-29.45644588,-30.88748682,-21.49653385,-9.685320763,-28.28823917,-34.62707411,-37.71270627,-25.29197802
jsP28_7,2008-04-25,NA,08425004.abf,27,f,"dying, sucks",6.85203938,1.31E-02,-0.382722594,-4.287854214,-1.680007582,0.841361359,-4.650450511,-2.47840121,-0.911635946,2.068734575,0.418840686,-1.187754552,2.660861564,7.078221006,-4.354357114,-7.01883886,-8.535667144,-8.389265076,-13.86780029,-5.289105609,-8.352664559,-9.330592095,-14.11724597,-17.07429263,-13.24571111,-14.78580345,-13.83113997,-19.84187779,-18.53125634,-13.44856888,-19.41606786,-6.69284308,-9.786364218,-8.432563727,-15.78376558,-14.84566802,-13.66147385,-22.4330389,-24.90787973,-19.4127786,-20.63680274,-24.49875532,-24.23262411,-18.07219496,-22.45636275,-17.66976869,-16.63861491,-15.27811628,-18.28175086,-16.67180655,-19.3362883,-17.7063094,-26.31496627,-22.28663683,-20.71664211,-27.16305766,-15.70721548,-26.38146917,-19.68213926,-20.53369933,-26.41466081,-32.4187005,-25.87253061,-24.69497476,-26.46794686
jsP28_8,2008-04-25,NA,2008_04_25_0009.abf,27,f,weird jump instead of smooth growth,-0.210289603,-1.848959821,2.415735171,-1.132935526,-0.661981244,1.937783283,3.350607681,1.501893929,5.118772063,-2.361938189,-1.770179078,0.129286543,-0.852839033,-3.932285625,-1.682670551,-84.52560113,-76.23955098,-74.85475545,-73.35788288,-71.72278837,-79.27520486,-79.97204341,-71.44261498,-47.1604598,-58.84111797,-33.14263959,-35.51659675,-34.21235059,-32.7767263,-34.51693871,-39.5309543,-39.35586035,-42.37229003,-38.48054439,-44.31212646,-42.38286334,-39.74980251,-37.67697312,-43.47698906,-38.23893473,-28.91823851,-34.4802205,-34.31743003,-31.42872588,-34.7743122,-36.17314139,-33.69060599,-33.77642279,-38.45251551,-46.0348064,-41.62654513,-39.30856883,-40.47809184,-44.84083022,-31.32191626,-35.72494855,-38.57332034,-37.41613926,-36.02957511,-34.11076995,-39.16857826,-40.82474249,-44.72348574,-44.29463244,-44.6745025
jsP28_9,2008-06-11,be,2008_06_11_0001.abf,27,m,decreasing signal?,2.56450188,1.041865085,7.766705707,7.336749521,-11.66063012,-6.042436199,-0.657093648,4.411351575,6.081962462,0.231249701,8.316537535,3.643050131,-5.429258158,-2.64493439,-14.95962108,-81.35518111,-74.3341429,-70.42189077,-74.07344248,-59.64389009,-45.58094768,-48.38646998,-33.99923153,-37.31942103,-47.13168292,-38.44020009,-48.04105854,-49.33109336,-49.07030981,-40.4279577,-39.44816969,-42.79654078,-25.0750636,-31.58841765,-46.37044766,-21.15582841,-28.31062522,-16.39056382,-27.67616551,-26.45670935,-24.16568798,-13.47938136,-24.80713073,-17.30700562,-16.86291708,-20.07736329,-17.09543592,-9.038329668,-46.22945661,-38.55300956,-29.76268336,-24.55341335,-24.16568798,-30.93284254,-25.46287211,-38.34858917,-27.71149641,-45.59491377,-32.51882555,-32.77977537,-38.68693443,-43.09257209,-36.81182002,-43.61422234,-39.10275825
jsP28_10,2008-06-12,js,2008_06_12_0002.abf,28,m,good,-6.458294077,-1.534816271,0.895261777,5.707321479,2.989445861,-0.704645987,-1.162654817,1.937844782,4.08926045,-2.854578162,-2.819911282,-1.212390859,-1.837604925,-0.102035664,3.067797695,-22.03028199,-7.311029065,9.38E-02,1.225260808,-0.668534653,-3.157405855,-3.701262062,-2.886199979,-0.804079032,-2.039516079,2.560091862,6.150222107,3.406775762,1.419598343,1.062506051,-6.081643106,-0.433479149,-4.555480542,-3.413464491,-4.472600151,-6.298584384,-3.949825156,-12.16072263,-7.323092202,-9.561877779,-9.597989113,-6.95842629,-6.220232549,-1.38416369,-4.547985001,-10.91322245,-4.279746109,-8.84468717,-4.832659429,-3.363767488,0.859111404,-5.777292881,-5.581471854,-1.808989133,-4.428915197,-2.991645074,-3.998038667,-5.750199621,-0.933689441,-6.913257844,-3.88E-02,-2.488467797,-2.589423374,-5.478993744,-4.859791728
jsP28_11,2008-06-12,be,2008_06_12_0002.abf,28,m,good,2.507516953,-3.809985193,-1.825800658,2.274239059,-0.518527563,-0.880346337,1.143290902,3.096354085,-1.14465742,1.485317202,-0.253158531,0.86438893,-1.418401888,-1.122969453,-0.397260087,-36.48387795,-39.68721719,-40.24290524,-45.07689751,-46.87660208,-37.92074987,-40.00967142,-42.55985901,-38.72518833,-43.69711078,-40.06975415,-37.77872014,-42.09131957,-35.58197589,-33.96375376,-18.72667827,-25.14675745,-19.91986913,-20.59276918,-24.66164346,-21.44900308,-17.18625953,-23.92147545,-17.11780137,-18.56913194,-14.21408228,-18.53078126,-13.87818327,-20.62900395,-21.68743848,-18.38147812,-12.32938909,-10.57010702,-7.98677034,-11.54774064,-13.45830951,-11.52283474,-14.31463158,-10.59399905,-11.72604923,-12.23298343,-11.63687289,-12.75027672,-11.83907352,-14.18917638,-13.01053233,-11.81522557,-11.13928392,-15.34507452,-11.79340536
jsP28_12,2008-06-12,tk,20080612tk_0002.abf,28,m,good,-2.108619465,-0.87394972,-3.012377893,-2.308823066,-1.202053473,-0.40952312,4.08431289,2.15E-02,-3.18478314,-5.712630885,-1.855592062,3.945286463,-1.619167415,6.695555695,7.540909852,-82.7921262,-82.96449679,-78.54296423,-78.47343368,-65.49246932,-53.0342665,-52.92581133,-42.49207036,-35.00048352,-23.73802582,-26.32982365,-25.17296849,-12.44499687,-14.42221539,-16.59960285,-13.69086221,-11.23535257,-11.42723746,-12.2392128,-13.00120656,-14.71142918,-10.04792616,-6.015709189,2.132189141,0.711145649,-5.323315297,0.349628414,1.918051703,3.906361837,-2.375580707,-3.963448978,-6.007355819,-6.571884219,-4.352764567,-4.177551755,-12.62856305,-7.39502049,-1.357821302,-6.735970757,-5.039612653,-13.83266154,-17.06125655,-11.16031088,-11.78317423,-8.593573173,-5.462307062,-6.62196978,-9.858848836,-15.4594891,-7.650855458
jsP28_13,2008-06-12,rp,08612007.abf,28,m,noisy? Looks like runup,-11.72751489,-3.692028897,-9.470353137,3.034234277,-3.069146886,3.377219851,8.017968082,-10.1023535,-0.432772589,-14.99588955,11.35855023,9.886860558,-1.245353286,14.83455223,4.226027514,-63.99403118,-45.9278036,-59.76859923,-58.65813183,-57.48439047,-62.02569938,-62.1521857,-61.01460969,-63.47034205,-65.63724444,-57.80938578,-61.09581231,-58.53176873,-49.11485242,-63.43429991,-59.54285841,-52.96101021,-41.11559339,-37.09785039,-48.32038521,-36.80895882,-36.37552905,-42.97549073,-43.37275514,-42.24411266,-38.82226628,-47.30911069,-41.5399048,-30.87722447,-49.97265521,-37.40479383,-44.41994857,-38.17227565,-49.83717375,-42.56017445,-34.01005606,-30.73262466,-30.05558703,-36.84500096,-39.12927133,-35.92417064,-36.46585003,-41.28717859,-38.93063912,-44.97080792,-33.66700888,-31.41890386,-25.81216483,-42.21700404,-33.70317423
jsP28_14,2008-09-10,be,2008_09_10_0005.abf,27,m,"wacky post, OMIT",-7.390108984,6.721003362,7.946750782,-1.69151587,-4.421463765,1.571604183,-3.633518195,-7.732323282,0.720060304,-3.323130207,5.017806983,-1.134446825,0.879191854,4.333378387,2.136711272,-47.17663519,-43.00619375,-36.77442848,-45.73614164,-18.67584882,-31.33044584,-35.07910721,-33.86145214,-28.5846391,-28.41752382,-18.36546083,-25.82291921,-18.73950144,-19.56725705,-21.58882515,-13.87659336,-8.440648766,-13.14437098,-0.983190386,-2.177002873,1.332852547,0.274329032,8.925654211,1.078133446,-3.076394839,2.19243447,2.5744045,-6.498755063,12.85739833,11.39295358,14.44914831,1.913872792,12.63450553,15.60320507,-2.065556478,12.37185701,16.19220904,2.144695005,-1.842772308,-2.861431469,4.150295639,9.626050273,-0.290723746,5.574984651,3.242974252,0.903088742,-2.360085622,-15.61965409,-32.26964785,-16.06527674
jsP28_15,2008-09-11,rp,08911005.abf,28,m,"darn, looks like rundown, OMIT",8.329542481,7.051549523,3.558402233,5.688474157,9.735347285,3.686276823,3.00461365,14.0378441,-1.042259477,-16.93171258,-10.32891628,-21.19160545,-7.176600581,4.240065406,-2.661021278,-49.52003107,-53.3539472,-33.46016217,-22.42699446,-33.50282886,-43.38575271,-30.05228552,-35.88833624,-20.80823266,-10.96785002,-11.90507414,-38.35911426,-24.04575626,-18.67828623,-25.70712201,-28.13523334,-20.08402829,-21.4471664,-27.19813471,-23.15119884,-27.79452724,-27.7519233,-13.77945963,-27.41109171,-21.23427215,-18.46526649,-27.28334261,-12.07536444,-17.82627001,-24.85510579,-31.0319881,-32.94897754,-13.48116924,-22.93824184,-24.00308957,-43.89700009,-24.6421488,-22.25664142,-35.12152792,-36.27170903,-28.47606493,-29.11506141,-17.57070906,-33.71578586,-38.9128401,-6.281917667,-35.07898672,-16.42052795,-26.51653428,-22.17143352
jsP28_16,2008-09-11,rp,08911013.abf,27,m,"weird and wavy, damn ross's rig, OMIT",0.866221936,2.096668551,2.661610836,8.746730982,3.920783329,6.089565716,-19.76857734,-4.874101787,-2.01113213,-3.102715527,1.857286227,-0.412058205,-2.829841147,4.945339676,1.814218878,-40.62833158,-31.00516216,-23.05290282,-19.94093261,-20.46280754,-15.00961379,-14.21486448,-6.128551042,-0.694507878,-2.279240333,-2.465980015,-0.431208791,-3.801711914,1.881245929,2.881885512,0.713060187,0.780087238,5.11769495,0.95716575,-1.450956022,-2.178635349,-5.08480117,-6.904149772,0.703484894,-3.528880472,-2.619184702,-3.902273959,-1.111054591,-5.8603999,-7.947899643,-5.913085481,-16.01501956,-20.78355839,-11.6583042,-11.52420716,-14.29146682,-13.83666188,-8.192005206,-11.87372682,-11.30401836,-20.95114749,-15.51238108,-18.23172135,-12.38598352,-13.13289931,-10.04965498,-9.551696806,-9.594764155,-8.402661651,-5.185363216
jsP28_17,2008-09-11,tk,20080910tk_0005.abf,27,m,"dying or something, damn, OMIT",3.042558824,2.757097913,1.5138821,4.190635428,0.682907336,1.640705523,-1.537151818,-1.809887102,-6.091411206,-2.666183266,-1.657612427,4.653692414,-2.279263617,0.771727016,-3.211697119,-10.4681178,-18.4983345,-27.68939671,-13.07509661,-15.37756934,-16.0816774,-13.5064261,-20.80721334,-23.55374119,-19.9636428,-21.48591342,-23.24927841,-22.79262752,-20.48374868,-16.51300689,-15.56793433,-13.77916138,-19.77968391,-10.12556471,-16.88728748,-19.03757211,-22.11392743,-17.37570915,-15.90408132,-23.98511396,-21.13712737,-21.1117194,-32.44674672,-33.16977007,-30.30914443,-27.67039484,-35.50405688,-41.21275568,-45.0376289,-34.60335087,-45.59578181,-36.04961402,-37.83198087,-46.84540372,-41.72022251,-46.32529784,-43.94032495,-42.39255978,-42.52583259,-46.72485654,-46.68676623,-48.01252548,-50.86055535,-54.65370107,-53.30257714
jsP28_18,2008-09-11,be,2008_09_11_0013.abf,27,m,"damnit, so wavy, must be flow issue, OMIT",3.437288981,2.486694004,5.317907258,0.74915995,-2.795204771,4.465051892,5.654104476,1.783731796,2.771751772,-1.025895685,2.843318028,-1.559648607,-9.140214972,-7.534368624,-7.453675497,-86.52651742,-82.04976318,-81.17532204,-79.31735192,-77.22203487,-77.6774126,-72.33297786,-59.10930112,-49.68216115,-47.71524807,-46.28541994,-43.34859576,-37.29665952,-34.60630913,-28.9858952,-51.38338089,-50.01835837,-51.7320853,-55.1333658,-52.79167153,-55.31966986,-53.49458545,-50.0376745,-55.42866111,-53.73198067,-57.00838239,-62.82070206,-59.40005714,-61.1784931,-64.11990487,-58.03609702,-59.22061031,-58.80048451,-59.11842799,-45.43710387,-44.6955094,-40.60599524,-40.42085015,-35.86461004,-39.77356668,-30.5076681,-23.10205757,-24.61475189,-25.77652044,-23.81979662,-25.86962418,-24.20471877,-27.62541198,-27.78776404,-29.4094979
jsP28_19,2008-09-12,rp,08912011.abf,28,m,"could be rundown at the end, keep for now,",8.845283151,-2.809578667,-0.940925739,-1.694966849,-12.35007573,11.36969246,2.35385022,-5.497989224,7.845364474,-3.77676339,-4.416111359,2.649035893,1.30487205,-0.334394595,-2.547292689,-30.51277889,-31.34877919,-26.74249047,-26.43106213,-26.7424076,-28.709511,-29.75873778,-26.18510169,-17.10370868,-16.66117878,-14.44819781,-3.547377107,-4.05537491,-17.05456631,-5.301419764,-15.02199501,-12.61227884,-7.596277047,-2.547292689,-8.120766133,-7.448684211,-9.923951154,4.173443654,-6.088194827,-15.18583051,-23.08697806,-17.16934232,-13.38272836,-4.284926935,-2.301497994,-21.18550831,-23.25089644,-14.51374859,-6.891295431,-8.350318157,-14.54656542,-14.03848474,-7.104439044,-20.1363644,-9.219052409,-15.13660528,-15.15309656,-19.84134447,-6.186396686,-18.52991458,-20.20191518,-18.90697657,-19.9396292,-16.69391273,-23.59514161
jsP28_20,2008-10-03,rp,08o03002.abf,27,m,"too unstable, OMIT",-1.526865294,7.498153602,-18.13297189,15.76100348,7.177224581,2.965542445,-12.39705148,5.773397043,1.802336853,3.526993652,2.283780265,3.767715358,-8.28E-02,-23.22713402,4.810709738,36.41837758,-9.468885913,-4.454931104,-6.219791321,-2.489552598,-19.93793577,0.31840176,-19.7776209,4.770606081,5.612982412,10.0252826,31.28421156,23.42239826,2.604509766,-8.82702787,14.43748302,9.303217238,13.87583229,34.41279566,7.618564336,-0.443966777,16.5231725,-0.323456284,15.44027398,13.11376304,10.30590844,8.420737249,25.62849847,10.94766672,2.965642206,23.62291655,33.77103738,16.32265421,26.47077504,27.87470234,34.69362102,31.36451864,34.1319703,30.88317499,26.99212259,30.40173157,32.96886446,30.80286791,-3.853276479,9.463532108,7.377742869,12.51210841,-7.222682044,34.49300298,16.68368689
jsP28_21,2008-10-03,tk,20081003tk_0007.abf,27,m,"looks pretty good, no ltd, maybe rundown at pre bease t=-14 and -2",7.215466036,17.17301251,-7.20342291,6.129950768,4.916348694,0.429043903,-7.938628476,-3.545459772,-1.870073439,-1.169181703,6.634309593,-4.408661367,1.531625308,-14.82762899,-3.066700153,-30.06723574,-40.72549239,-30.3748801,-31.50315149,-18.84479801,-30.1526572,-30.38341317,-22.87912394,-29.96447581,-18.02417098,-25.85335226,-24.44312649,-7.844492388,-20.20373458,-19.13537623,-10.82752611,-16.36612311,-14.2378487,-8.682185555,-5.032483153,-14.90451738,0.232420214,-12.2720657,-6.015510819,-1.878697285,5.668529619,-15.94727653,1.03E-02,1.437579998,-16.16949942,-1.767585838,4.070213236,8.873604677,-0.126422556,-13.83606825,-7.152224498,-10.02414677,-20.81067178,4.292345353,-14.46860466,-7.118092224,-4.622351193,0.599977608,9.147207538,1.90771577,-6.100932283,-0.75033512,-10.52832404,-11.03268286,-10.15223358
jsP28_22,2008-10-04,tk,20081003tk_0011.abf,28,m,"looks like dying, probably have to omit,",-0.198179753,-1.006980176,-4.962245612,5.862196559,2.430753643,-2.433337573,-0.346924658,1.698212943,0.13681083,2.51326932,2.974532305,-1.289511618,-4.412210997,1.758221168,-2.72460638,-45.05245763,-39.64088311,-33.8429423,-35.52810045,-34.82554639,-34.21302214,-38.950806,-40.30719458,-43.93617185,-42.60480708,-52.6517286,-46.22378881,-50.49663999,-46.30508125,-50.70909777,-48.43643917,-49.13029082,-44.65745882,-46.99763977,-48.73773848,-43.59115077,-49.07905491,-40.35091635,-46.08633258,-46.75264405,-44.82626472,-49.08401774,-46.55636788,-48.54897644,-48.2402329,-49.03274688,-46.55011192,-46.08755581,-50.07780565,-49.34781627,-48.50018699,-52.0292088,-55.51318076,-50.83414694,-57.19830396,-53.7343231,-58.63091731,-60.83486527,-56.77454175,-54.16937399,-59.66975509,-59.79473436,-63.40749508,-59.03972116,-58.43593427
jsP28_23,2008-10-27,be,2008_10_27_0002.abf,28,m,"great recording, good ltd,",-2.45216196,-8.321308077,-7.527526597,4.171972729,6.838248629,-0.842256248,-1.171995972,-9.199059018,3.126528391,7.324510375,1.80732397,-5.504034463,9.856729768,-0.143492841,2.036521314,-77.71347394,-68.39519629,-39.41750729,-39.99890987,-37.47221478,-31.35140581,-31.46324233,-36.06916366,-33.68794199,-29.09871633,-19.0649796,-23.1679435,-36.37103633,-44.40362368,-21.81510219,-18.35516758,-27.74587502,-18.19287572,-18.99795134,-17.30419893,-20.25565182,-16.39858093,-29.75831854,-36.99147735,-30.64699533,-28.90303311,-28.61233182,-33.35267795,-42.16762989,-37.29899708,-40.31747822,-25.26411096,-15.95700469,-34.34766696,-35.18588842,-24.72199234,-38.41134691,-18.69607868,-23.93925947,-31.99406681,-20.11030117,-26.1751305,-29.45644588,-30.88748682,-21.49653385,-9.685320763,-28.28823917,-34.62707411,-37.71270627,-25.29197802
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
