"Slice","AgeGroup","Treatment","Date","Age","Sex","Weight","rSoln","xSoln","Cut.Time","Rig","HP","FirstIO","StimFile","StimMag","Comment","KO","mVmax","t_mVmax","LTD","Bl_slope","Bl_var","-15","-14","-13","-12","-11","-10","-9","-8","-7","-6","-5","-4","-3","-2","-1","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59"
"P21f-S_9","PND21","EtOH[50mM]","2018_10_17",20,"M",63.5,"rACSF","Sucrose","7:00","Scott","xx","2018_10_17_0021.atf","2018_10_17_0026.abf","0.0","","Keep","-1.39258010864367",3.14,-18.4744825317538,0.112086355647215,0.0195873767768797,-0.662788580094031,-4.36341139240635,0.712825763756513,0.495828845333563,-0.835190195976892,-0.289602643576387,-1.39822936603167,-3.27760335040658,-3.02540642814564,0.117511072050419,-2.98356938522228,2.20235375833904,-1.28237816436419,3.46897081099024,-1.4053770197428,-39.5423914667698,-23.9384490665553,-23.9538516029197,-20.3059780172105,-19.6385658316056,-17.9310342042814,-19.9419417111916,-18.6918685737908,-16.4771434844414,-18.6788872437197,-19.878618215862,-19.8385599569444,-21.0738199848641,-18.8382896118005,-19.8882704259186,-22.6946858566778,-24.5492583207839,-20.9711664505938,-25.7341344443827,-25.0854062477483,-22.8421241477333,-21.5710563481105,-22.993278921549,-22.2495742026383,-18.5028387988039,-20.6858049496789,-19.5728225047487,-20.8998160770785,-21.364433060394,-20.7533637753608,-18.3489502161194,-15.7714977750548,-18.6111507903678,-17.1444706750001,-18.4348018070923,-14.5149070096134,-16.9148515696263,-19.7040120496288,-17.6396772073895,-16.8048838478935,-18.0103136328415,-18.3218479036357,-18.1950052860401,-18.8446168773583,-15.0979211103664,-17.1555412995267,-19.4632396754485,-17.4426972913334,-17.42479822973,-15.4015380355112,-20.565426203332,-19.8911819733135,-18.8733877474773,-17.5311262458249,-19.9526648311256,-18.6098721827855,-19.7044845606444,-18.166709238596,-17.9860726629746,-17.9052740137686
"P21f-S_10","PND21","EtOH[50mM]","2018_10_18",21,"F",63,"rACSF","Sucrose","8:00","Scott","xx","2018_10_18_0030.atf","2018_10_18_0039.abf","0.0","","Keep","-1.79398864746186",2.85,-9.84495550238876,-0.88985575754269,-3.28750193807512,10.6758933160534,8.99218080036455,7.38067883423921,8.31460668190012,7.78661992627252,4.48109795574861,2.29186554385092,0.217812340403412,3.64622517617504,-1.32225737718944,1.74997345223882,0.819440027587063,3.72110332832973,-1.71242897014046,-4.57808783801511,-40.2347071471398,-22.6333469136788,-18.3648854032574,-21.9150433021636,-19.0785643860683,-21.5516145051321,-20.9822682421517,-22.8615227068499,-21.9414530052385,-14.4092457903843,-20.2496722785672,-18.3074270418958,-17.2785628699798,-13.4378967402535,-11.3947212534927,-5.18579192613437,-11.7639218515878,-9.35506148868946,-9.81351085043225,-8.86726483589368,-8.97379096150266,-10.5518832341077,-7.99265138824724,-8.78043428768292,-7.78556144403191,-9.90365709805479,-9.46744253850331,-8.63449325704168,-5.92146202666672,-4.23937102952816,-8.23182485371431,-2.94525156562379,-5.76694190592437,-7.09762527779283,-7.6521546714611,-8.57157110097589,-9.12970692390341,-10.9269468634316,-10.7600793960865,-7.496402090301,-11.3227137116751,-10.0565200698304,-8.80793374272683,-12.8753247658015,-10.7238011265954,-6.7784048039439,-9.74458380536225,-7.75759844390011,-9.00331314947088,-10.9335614725393,-7.88042817557731,-6.00418160641337,-8.43115964497973,-10.5576452833269,-9.70020132846471,-9.81977978931893,-9.80520038304269,-8.36245235715201,-10.8481530173643,-10.3891919650658
"P21f-S_11","PND21","EtOH[50mM]","2018_10_18",21,"F",63,"rACSF","Sucrose","8:00","Luis","xx","2018_10_18_1033.atf","2018_10_18_1041.abf","0.0","","Keep","-1.88241589355619",3.2,4.68373378811108,-0.341340744119847,-0.713561597700799,4.45347062368849,3.04047956868405,2.15054023380712,3.8877170669799,5.37232623387014,4.95756289828957,5.7632291768406,-0.84407268990303,-1.19897254559194,0.755143076530658,-2.2450719560693,-1.01737687249593,0.894785462874509,1.05941777718603,1.30824558850466,-60.5547654042459,-49.5977785500529,-39.7652569958192,-30.9876327588424,-35.0782101539286,-33.5867851539453,-29.8631486867556,-30.7565657140095,-27.2066524072408,-33.0596815475283,-28.8766526049894,-28.3298039114561,-27.8292851865072,-19.5815584699851,-21.89931837247,-14.5852811529041,-19.7533626344661,-15.3720201283062,-10.6218668917637,-10.2895746997031,-7.95047801523145,-7.85611563538228,-9.66371862636383,-7.41065579904185,-5.96390743228841,-6.81996867063479,-5.95013928824545,-2.47392754275194,-6.43682692810394,-2.61510572185178,-2.08191545925234,2.47178404774058,1.00647896703157,2.28247334462377,0.942219527327495,1.47623027164903,0.0221719237396485,-0.560289253780155,1.8808988671524,-1.66336342669658,-2.7064564730001,-0.51562523819095,3.20811818875843,-7.11291125113688,-7.72481604356976,-7.90172166361523,-7.23993342498329,-11.5392010320025,-8.23415217203096,-7.76293756314264,-1.40532445675858,-2.63872910715774,-4.9282676823986,-2.94491246496301,0.381627136330493,0.306310467757442,2.79528774164754,3.61068302833691,6.36504227690342,10.34134542591
"P21f-S_12","PND21","EtOH[50mM]","2018_10_19",22,"M",73,"rACSF","Sucrose","11:45","Luis","xx","2018_10_19_1003.atf","2018_10_19_1008.abf","0.0","","Keep","-2.00654815673977",2.88,-42.5505870270666,-0.671125177098874,-0.656024409076915,9.27920191579317,4.11790661030706,7.42624008483581,2.94111997276829,7.37608807671452,6.46920422970251,5.71344253183651,9.0698901561051,5.35279425147235,9.17368816499464,4.60318684797758,4.08449136957046,2.82859372618385,-5.50927896389049,-6.00699297984144,-37.1959891844053,-32.214122481701,-33.1557080179016,-32.5131733108986,-27.643608962911,-26.8811194474845,-25.0193172543859,-26.1282667557949,-26.9898782791698,-18.1397976937916,-23.6164129359511,-25.4588547954482,-32.7337843632077,-29.82477486215,-28.6277216807642,-27.5160754391805,-30.8291598287291,-35.9826570943324,-30.9824402432416,-35.6350259327952,-35.3898475155167,-32.9368541675307,-37.7607570472322,-35.3970144350172,-37.9144142296236,-39.5181656351401,-42.2450373300789,-39.392666178259,-41.3435924954065,-40.6423945808826,-37.3757637455094,-37.255141854455,-38.6320820069487,-40.9715500814299,-40.0361173720432,-38.5628276919056,-41.6855524637151,-41.2340118437775,-42.4312924486858,-42.2767590536751,-40.4169732318943,-39.5625724663888,-43.5661826414871,-41.0872561847689,-41.8972439814794,-45.4007095093887,-44.6886230776052,-45.0185112417887,-43.3520500921647,-42.9266807515995,-43.2682974723392,-43.0924197572365,-44.1360752961448,-41.9525818932903,-42.2331422620811,-43.7614173356733,-40.6657592167672,-44.8164066444037,-43.7821975942401,-39.7271543442485
"P21f-S_13","PND21","EtOH[50mM]","2018_10_19",22,"M",73,"rACSF","Sucrose","11:45","Scott","xx","2018_10_19_0011.atf","2018_10_19_0017.abf","0.0","","Keep","-2.27770019531223",3.2,0.346197614759021,-0.116244073276713,0.151485460796839,0.675104915039796,2.23583801605862,-0.16324389899934,0.112616285882055,1.92381951983494,0.527613723711625,6.71568003728478,2.28772982715859,0.0337435840140188,1.21879578299153,0.681667499697269,1.2885012620482,1.48248372900095,-4.7537708776395,1.30111838689308,-21.6661167446564,-9.00241978426027,-3.9954104857822,-4.02110949325244,-0.544287907584845,0.465228402687458,1.09022052232368,3.68889416081726,4.8407499914978,5.91626211565965,0.376074145886406,-1.82977248361674,0.902538170997701,0.413155413001704,1.68949438939887,-1.78118827332644,-0.646463856865438,-0.585236514206684,0.235461333022727,2.48481075605847,-2.13436252179983,-2.13919529226312,-6.03232301851313,-4.0576070354581,-5.05212480712267,-8.42619150708734,-5.74460539274341,-4.61810567813787,-5.4466900802593,-5.02958378415886,0.605403697663263,-3.86593095925893,-0.502675241941503,-2.77576079587797,-0.95325976627619,-1.34252711134869,-5.01998714550167,0.66934237877372,3.48061133345811,-0.695840153801413,-4.47256154104019,-2.82956259464528,-6.33226853716106,-3.44434410925956,-3.71693664067641,-7.80524498069981,-6.13637765445993,0.198474682904234,0.890066274603726,0.312779497119209,3.79163343065628,4.20453902234988,0.704549189400922,4.90572266963159,3.0978897386462,4.02849747861144,2.91038549093633,1.06477927989472,-2.49863297704123,-3.7740411986062
"P21f-S_14","PND21","EtOH[50mM]","2018_12_06",20,"M",45,"rACSF","rACSF","8:45","Scott","R2","2018_12_06_0015.atf","2018_12_06_0023.abf","0.025","","Keep","-1.27583557129157",3.37,-10.8024483771569,-0.303876239443887,-0.18687588943343,2.77157752917741,2.39930778353494,-1.78631598266398,2.25667028420614,10.435470631399,6.91414444916427,2.75123157183374,2.48055153761106,1.71787369368661,2.01219504694392,2.06918063777539,1.78233970085091,-2.55457645108173,-1.90945628073013,0.612512393185554,-46.7499838684179,-23.9989939720434,-25.7125880676128,-16.4571292432253,-19.902191185924,-24.6870080419396,-19.1562830140498,-19.2080334000512,-18.8449165125704,-13.577160759771,-14.8135444647396,-10.4931437963697,-11.6339440249451,-13.2878396137661,-10.581244190703,-18.2124721014524,-17.254560861961,-13.1282436501698,-15.760233338527,-17.3867922184194,-20.8411594857565,-13.9579439774182,-13.5498872090652,-20.0133577500843,-15.3587890650401,-18.7291652993191,-14.2080976619284,-15.5741182005838,-14.985972870924,-8.12950368148975,-8.75645925573957,-6.43252074672854,-8.4386764897048,-7.55138958374728,-5.75176619188127,-6.86525730532983,-8.54553353408434,-4.22431331255801,-2.6241664828037,-8.07300471658381,-10.1892232815963,-15.3244032850082,-10.5292962106594,-11.2616596793338,-16.6565992421385,-12.8133314702199,-5.93265798528041,-4.07328008820548,-5.40142467908184,-10.1407574984543,-14.5531138762957,-15.0539501755285,-14.479002341175,-11.0194811147824,-7.76920272931868,-7.54783030683541,-8.45197943468257,-9.83243674718632,-13.2685580705515,-14.9114373265285
"P21f-S_15","PND21","EtOH[50mM]","2018_12_08",22,"F",63,"rACSF","rACSF","2:40","Scott","L3","2018_12_08_0000.atf","2018_12_08_0011.abf","0.035","","Keep","-1.12346832275516",3.66,-1.11175523243449,-0.0426024777435983,0.84454564966429,-1.36585829350845,5.28704545973619,2.87091903725447,1.65381788752499,-2.53035705451967,4.1000637662145,-2.28238265607536,1.56147393605698,2.54203962765438,5.70408142655039,-1.34342130348043,-2.9999994482058,-0.339895794604217,2.2751642891308,2.40815225715967,-41.5635634304766,-26.056116906245,-24.7314543095056,-11.310000070411,-20.1008877517616,-9.10620148235924,-15.1175790643026,-8.3297967634397,-6.11229289273429,-3.19809567266735,-6.87939214519471,-1.04273064743691,0.427518376285292,7.03831728065198,11.8457325538931,13.5888431549358,18.1962197144488,24.547369748079,18.2649702498774,15.9478368119972,13.3807481237954,18.7141511738151,20.5382405272233,17.5674251923411,22.2173118658414,18.687741552829,23.2028632295607,13.4873451208362,11.3717997337403,16.2838024232148,12.3253320583048,7.4243965774786,13.7806118756114,16.564016847304,11.9902765900862,14.1096906334705,15.3176982998076,16.7184197209877,19.2107164372302,13.4101691585667,16.2041175778178,17.0275253554567,20.8558009093383,7.98273697011125,9.96091639785115,15.8222045435731,7.76673818489814,8.66701258013605,7.73737136812413,2.86983755260759,6.21609249703359,-0.699438927466574,-2.41956015332183,5.48635512704611,-6.11140800801606,0.0780505416633162,-1.44712568708265,-1.73419049675566,-0.0746088927081843,-2.38090162728929
"P21f-S_16","PND21","EtOH[50mM]","2018_12_08",22,"F",63,"rACSF","rACSF","2:40","Luis","R3","2018_12_08_1000.atf","2018_12_08_1009.abf","0.035","","Keep","-1.03930613708502",2.88,-25.2256304406474,0.343486249333526,-1.213560008682,-0.559816882097735,-2.73622780730895,-3.94278872327726,-8.01204753627306,-4.88028573369283,-4.06681693477374,-8.69163561514407,-10.326726274876,-5.89811586109705,-8.37517852921135,-8.30162927203217,0.642463403584486,9.80904826305506,-2.38714016984835,0.237257775240991,-28.4134394569018,-16.4056586344042,-14.0302988217043,-12.8333575458767,-13.7117976337492,-16.0767253873014,-24.5444943981583,-37.3721726269807,-39.2002587721453,-36.6015429906972,-31.5757537178926,-33.8740919119994,-32.7133868492477,-38.6614671114684,-31.621246412451,-29.8964815476952,-30.2225679476529,-21.497895304402,-26.5798325841227,-26.6038822522991,-26.7856053803878,-20.1279650804334,-15.8443973397138,-12.0264488401427,-19.6294124963825,-11.9789896175787,-14.5609276887763,-11.1490925804703,-21.5157092923185,-18.9955518060853,-16.1208508703823,-23.9139162190388,-18.4502359033008,-22.8534598296306,-21.4164780316912,-28.489299938758,-23.1570842372143,-23.1086715503049,-22.3785244331389,-26.6575777413697,-26.3717082855203,-23.5482488247007,-27.077702230241,-24.0017618467961,-24.4784378116273,-17.7740909422492,-10.4672140579732,-18.367677260543,-15.84330688528,-17.7569415226787,-20.2826804319736,-25.3263060858403,-22.0296110709714,-25.5752672224227,-18.338235422829,-21.1496958767553,-23.4967410503565,-31.4223857335489,-31.7904944325431,-18.2688351100331
"P21f-SS_1-SS9","PND21","EtOH[100mM]","2017_06_22",20,"M",48,"rACSF","rACSF",NA,"Scott","xx","2017_06_22_0000.atf","2017_06_22_0004.abf","0.0","","Keep","-0.993161010742369",3.21,-18.9567139965654,-0.376689398813811,-1.53867929659254,-0.409998618763311,1.99352223817266,8.96263031530289,3.38139874051267,3.87719468148113,5.71087122052658,0.79180213730055,2.47135523481681,-1.66826993224886,-5.10684547665956,2.48146737039517,-2.8657734554284,-1.55038529151508,1.49815784825608,0.436533528292202,-35.250797731917,-21.4438500365949,-11.8112641436682,-8.5527248023014,-18.9665009167666,-19.9838554963013,-14.6032402423793,-9.77288378420531,-19.4405022580271,-19.838421782418,-32.3561975198398,-31.2094180354174,-38.1009742989193,-35.1813476937675,-37.7722081804073,-35.2684357714489,-34.6284555311828,-30.1852166564681,-11.1092398400999,-2.81654658413804,0.189478460245127,6.02968901216083,4.38063788126503,9.16622660453064,12.2362414788258,14.23165518321,2.75218708397334,1.5046122917409,3.30653759699264,5.62843940588782,2.47339626278367,2.66903184891451,-2.51891808427251,-1.75017011046576,-3.97955764499275,-3.92461405330748,-2.76776903850661,-6.81392302908273,-6.21846972991251,1.72288396368201,-11.6192361073683,-8.78601346854462,-11.636540883851,-10.1461718628877,-9.45771345004619,-14.744087907571,-17.7667777885067,-15.383039948826,-15.8356152922917,-16.1953432105371,-19.3812916488248,-16.5402509561096,-10.4238195616295,-22.502989511555,-13.6642670268937,-15.5864525488798,-22.6668359973139,-18.6238935868848,-18.3936419804694,-19.5127458692789
"P21f-SS_2-SS10","PND21","EtOH[100mM]","2017_06_22",20,"M",48,"rACSF","rACSF",NA,"Scott","xx","2017_06_22_0008.atf","2017_06_22_0012.abf","0.0","","Omit","-0.803710937500005",3.39,-21.4643266447097,1.1579921333686,6.51603356571515,-21.2085768142558,-16.9843589585744,-13.7368033080208,-1.18663400774331,2.90733872865026,-1.91595521599061,0.170842634551988,7.83190589512812,5.2277881431996,4.18960613474869,3.47233518872004,-0.429881574105579,-1.67695345699191,-0.435883964824043,-0.929616192798505,-75.1602416159215,-53.4936928871259,-45.0767264960941,-35.1677492738942,-30.1193183925666,-25.0302521735328,-28.1826898982811,-30.3960040880778,-25.5341769421475,-29.8711380840332,-29.0572421105709,-28.2097769620026,-29.8095059016528,-3.42140233980435,-32.0476017769659,-28.9131091551714,-30.5184344677981,-24.1032069304304,-26.3472098230785,-21.5767995269466,-22.1593432506172,-26.5962980494987,-30.1386946199082,-30.4432309256344,-31.253632670904,-28.4120256259458,-27.3442726650057,-30.1451268256758,-27.1711282052151,-25.8251588616466,-22.4589044755386,-27.1480444911164,-22.313247870049,-27.7014333843173,-19.1868317714569,-25.8096201881261,-22.0203003772616,-28.5886179899244,-27.6991641237375,-29.8658601066766,-26.7506250083441,-38.7689789447388,-37.3601927107782,-30.8337366429694,-35.1080903990907,-32.4384260242873,-38.4706609624427,-34.2930904388296,-22.6419031301318,-22.7960405348584,-21.3974849626579,-27.7151063218551,-19.9036013490345,-17.1211612498929,-21.9580145154849,-19.511499037947,-26.8218109501313,-17.6196876467906,-21.0027674365551,-22.3658681521246
"P21f-SS_3-SS11","PND21","EtOH[100mM]","2017_06_22",20,"M",48,"rACSF","rACSF",NA,"Scott","xx","2017_06_22_0024.atf","2017_06_22_0028.abf","0.0","","Omit","-0.858369445802531",3.48,-18.414530024897,-0.954633419715714,-2.67786896728178,12.4307929017123,13.4585369902816,10.5404526097616,6.81146558556082,9.8208943043855,8.56039730843654,0.803926087641884,1.39138101030125,4.70039034312275,0.499925729554036,0.0014646329416621,-6.36859576205305,-1.37375705109021,-0.888742341532677,8.62963052173417,-46.5087335770133,-37.0206968571383,-27.8606237672502,-18.8008576291123,-2.57630275307777,-5.67706270994609,-10.3409494389549,0.620193982682579,2.84413904828074,-1.24864672246353,-4.82590211715683,-5.6038077960697,-3.39885311187325,-8.4643819905327,-1.50647708363275,-5.94455873030967,-6.11399228785652,-16.4355309135625,-6.19790965909424,-14.8370024626319,-5.62381186057024,2.98865721413175,-10.8551838491663,-9.99574359215589,-6.32674362203852,-7.13178861170017,-5.10091289222375,2.00206911736109,-9.48987089827664,-5.29916519463384,-10.0378642433424,-13.4279066911069,-8.32847827735243,-8.74171297334679,7.44972060597442,-12.0102940739191,-13.3238872936631,-2.50426146049185,-2.17970623413008,-5.81374438186234,2.6643742274692,-3.10331436797048,-14.767742585837,-12.0658244383396,6.02623024948691,-11.7455464713869,-5.14613773346325,-18.9684108113062,-6.72919766899723,-20.1937424983494,-9.64145897843169,-18.9084798089412,-8.29480331469057,-16.3045054253942,-5.60712935955486,-22.8666749745094,-4.18805122200348,-20.6412226743963,-18.5341295753156,-25.84257167826
"P21f-SS_4-SS12","PND21","EtOH[100mM]","2017_06_23",21,"F",49,"rACSF","rACSF",NA,"Scott","xx","2017_06_23_0000.atf","2017_06_23_0005.abf","0.0","","Omit","-1.02467498779305",2.45,-68.7224607127057,-0.692645882594984,-0.0117451070988908,5.8740352302661,2.04519821390386,5.125204363073,11.5146107897173,10.3701655451612,7.14846590521256,13.0065739696592,13.2370344581042,4.30439422097319,6.41951351924746,10.8124961025019,-1.55374859615573,-4.13373726217033,-3.30954744516643,-1.8154627990095,-101.986430148618,-51.4406110159717,-103.465239825672,-82.6184141844122,-91.7241106843973,-86.2686221181356,-87.1922129435222,-79.5255340158459,-67.427151881137,-83.3026204844147,-76.6902369938814,-82.0569347292384,-70.652233979318,-72.1972503498416,-82.6072512349635,-77.1728766802108,-68.0676763432051,-81.2129052924025,-74.1023611382796,-74.8302856002759,-75.808609056595,-70.6933680629208,-69.6173937297029,-67.1830636319014,-80.3180825605349,-80.1276917203722,-80.5943509482296,-80.0334437794905,-73.9017150298708,-65.0841089911878,-80.9133606003944,-77.7846937700526,-80.1993751997397,-72.4751419079725,-74.9858087785898,-66.3585124639651,-74.9945766311554,-65.2717973508084,-71.0297555628349,-61.057978602983,-72.0761569902409,-60.3931053063012,-71.9060747558509,-74.5660502777103,-67.3796695831637,-71.909119668313,-73.4331483176434,-59.6091203089879,-78.167122768438,-68.3802457765174,-63.3737102948933,-74.4816158443304,-73.0071453487276,-64.5304912288817,-74.0853522171309,-68.3426008874753,-66.6944423292264,-67.1738205448611,-73.8457559266421,-67.5556838753234
"P21f-SS_5-SS13","PND21","EtOH[100mM]","2017_06_23",21,"F",49,"rACSF","rACSF",NA,"Scott","xx","2017_06_23_0017.atf","2017_06_23_0021.abf","0.0","","Keep","-1.06556243896689",3.12,-7.07686131092308,-0.499284038427463,-0.789710536513906,1.97422367873033,7.53850850799536,4.40731659979032,5.84024604652194,14.8915076724524,-3.2508913219264,6.61097253842679,0.93969958193216,6.78932835852662,-0.480957815016993,3.25268711138511,-5.33682895625549,3.62644017872115,-3.56034457668085,2.01804624283011,-29.6299813068834,-13.7051755552848,-24.1284281304043,-24.4929769525465,-14.6849819750589,-13.7494187175237,-7.29070117685994,-5.25684784492898,-18.9613933396991,-16.301505023866,-8.44078070516063,-12.929975549422,-17.8205912461453,-13.2635514649096,-6.78299929597918,-0.720075132579652,-7.86929229270864,-6.0918875922943,-12.4970180236168,-1.46428912070023,-2.703125240508,-2.08519365923601,-2.80735248807051,0.805777762007182,-6.4610277202282,-7.30784327804113,0.364504323825955,-8.63938580542512,-0.422944162940894,-3.45374815991974,-11.2626675762564,-10.3839782836509,-13.5703618572399,-6.31902778877684,-6.50528358562849,-5.85005775825938,-11.6895353834901,-11.3802771794581,-6.46861508397542,-10.1385494895729,-8.5220891823821,-8.60208469710517,-3.14454610232919,-8.4246574325137,-5.4522912567208,-12.2056030908316,-4.93455291201985,-7.50955783103707,-10.3361014438094,-8.94420572983954,-1.33901551151803,0.0394439757808414,-6.0284394882641,-5.42389410107693,-5.09995368464728,-2.62579260481488,-4.19639530551126,-7.80502922753291,-10.5220724107036,-10.2350170060528
"P21f-SS_6-SS14","PND21","EtOH[100mM]","2017_06_23",21,"F",49,"rACSF","rACSF",NA,"Scott","xx","2017_06_23_0025.atf","2017_06_23_0029.abf","0.0","","Keep","-0.852760314943338",3.9,-23.1618878128183,0.360375156867869,0.900819222372978,-0.271237858257294,-5.06035764463927,-2.59514836834698,-3.3048016199552,-5.32321840685798,-3.2946243951755,-2.71301217686651,3.50726709492027,-4.23453728106273,-4.41594957492663,-7.06310550443929,-2.16820468574376,1.38768618762579,0.78964867177443,7.05397533078281,-37.1021477506143,-30.4915830545441,-29.8465436905497,-33.7095999274161,-26.2754721045295,-27.4858208593634,-23.1398459432356,-20.7797312196948,-18.6767381695039,-26.5302499689897,-15.0164758026324,-16.371062951721,-19.0187350887711,-24.4200805913963,-27.2135329645419,-19.8264493383144,-27.147866131273,-20.48124567338,-20.1584513697459,-20.0864018075833,-23.1201411065139,-16.6226181619027,-18.9749704865938,-17.1493801451993,-20.8128394207612,-18.202245560061,-13.3858681623191,-7.71463545066125,-16.1436912062884,-14.3739755546805,-22.8693451803712,-18.1569609979931,-19.5943559245641,-21.1480546740414,-24.2484211122806,-30.0172778550308,-27.256092262984,-25.7827874552718,-24.7424753277273,-22.9093302101239,-23.1631371751163,-18.7230630167653,-23.8421247076643,-32.8160296909817,-38.7428543235591,-40.5324063761979,-33.1888538718631,-27.9740975988747,-35.6627041034556,-31.3751636544595,-32.5746416590308,-30.6132418447888,-37.4830460549807,-38.4624095339018,-49.0005772062695,-35.5752308417056,-26.7979419087119,-21.7223648619579,-18.6447098227811,-13.0691916289351
"P21f-SS_7-SS15","PND21","EtOH[100mM]","2017_06_24",22,"F",56,"rACSF","rACSF",NA,"Scott","xx","2017_06_24_0000.atf","2017_06_24_0004.abf","0.0","","Keep","-1.36255493164312",3.59,-12.3545976830683,0.0409878083841175,0.474128867501443,-5.87247209857026,5.37023407422743,2.26098715902179,0.233211046786707,0.810778017211348,-1.17305572275097,-2.9395423573247,2.74436468969466,1.24355521854717,-0.254107598254976,-2.44822417980691,-3.73844441096004,3.42555126677682,2.76984566503427,-0.00872834104409037,-28.5470403298843,-16.5530643998254,-13.0121789618377,-16.9320115462932,-15.7576867407001,-11.6396855905564,-5.24761738570599,-10.4366816893132,-8.42297627731206,-3.51710167424557,-1.8839790442522,-1.11890503885846,-1.97904077518464,-0.200812933553507,-1.2413357700862,-4.06116554055991,-3.99892041595254,-0.654227519964806,-1.03532976838312,-2.11554809529673,-4.48807477089265,-0.604154917533492,4.26049995948648,-1.04526108118721,-1.00816316809052,0.818706333019435,3.83221597341445,-0.783685673474267,3.64569531194074,1.08811643029547,0.143712595392699,-0.788388191059738,-0.714217132450088,-0.920314770593109,3.57544169142257,1.46148259318055,-2.89240012952681,-1.62720089271178,-4.7062564109435,-6.43228369873252,-7.71040858352508,-9.91433720927797,-14.9902185980439,-4.27704657642603,-10.2769711196393,-7.58720970578781,-6.92973694472228,-5.71732799393547,-10.238445719497,-12.9992117759936,-10.5359409004856,-9.40335122147906,-5.67899208593894,-5.18241540382684,-10.8871062904741,-11.9132358577436,-11.3800739408823,-12.3978406271416,-12.7221683538441,-13.3596696357299
"P21f-SS_8-SS16","PND21","EtOH[100mM]","2017_06_24",22,"F",56,"rACSF","rACSF",NA,"Scott","xx","2017_06_24_0008.atf","2017_06_24_0011.abf","0.0","","Keep","-0.925486755371412",3.52,11.3271999779273,-0.0523093951002751,-4.00329412512468,0.812224135187193,3.88059711469215,-0.538079392922526,6.17424627300205,-8.46981283539111,-10.9185203241739,-12.0536026028349,-18.6911398152728,-10.9951851120716,-3.26725225249086,-2.45407891139489,2.4520485456937,0.623091708061693,1.80486977252556,-2.42593111488607,-43.7851147554604,-29.2216916296577,-25.7994645548906,-20.9596799824061,-19.7999056160215,-17.1762571208046,-16.4891529252387,-13.8873157469736,-7.20248632803843,-13.751099897274,-4.37299303402249,-5.68171895206189,-15.6171312916732,-9.88936935545513,-12.5519044867178,-12.835363907191,-3.96906262203986,-6.53577216248766,-3.22747695620153,-2.29591666729017,3.52645932594029,-6.77324193661516,8.65479668302578,-5.57293915480126,-12.6137072773482,-6.20546371475051,-7.24354940980022,-3.38515356231778,-6.28282732727563,-6.5662803354939,6.20448075517419,-2.04482628009166,2.22008006689293,-0.682744255234113,-3.05365507517216,3.61668716608669,3.59288389222986,2.60054047456926,1.83376389804219,1.98737628154116,-0.517881778709665,0.824934285017648,12.6716508735173,4.43248756249682,0.878137078659222,11.5011084229826,6.95332873365564,6.38454611054323,10.9257838729001,10.6472162090593,11.4897978775881,4.3446969098176,5.50772336861097,5.91517402707645,24.1112024957645,6.82078460956429,9.52370897641011,12.7555737726491,9.75315511932484,17.7827774116879
"P21f-SS_9-SS17","PND21","EtOH[100mM]","2017_06_24",22,"F",56,"rACSF","rACSF",NA,"Scott","xx","2017_06_24_0016.atf","2017_06_24_0020.abf","0.0","","Keep","-1.63109893798978",3.01,-13.0389144398135,0.150506170427114,-0.314499088644484,-6.35215836988061,-2.47049681309046,1.71564402083762,-1.99747033615864,-0.89014628434694,-0.0590099489479456,-2.96361672386925,-1.77820900127048,-3.49629649531289,-3.63986962022884,0.87960911350271,5.22412069254715,-2.27614753704599,-2.96550810112052,-0.862074167883378,-45.6422153715121,-26.6163879361564,-22.3061468089036,-20.9193420731678,-24.3163270166504,-28.3382867990768,-22.1638014956167,-19.0143643860769,-14.9577767835821,-14.067228952337,-10.944400382802,-8.5900005419074,-10.3294002127785,-5.3022110138088,-7.1709456664201,-7.21640627511836,-9.95435737228189,-4.78788400006499,-4.94481709499391,-3.6190758920481,-4.72257980870025,-0.694715852477344,-4.8601015631377,-4.93045140211666,1.82717985497236,-7.15036893432674,-12.175750138874,-10.0229333574209,-10.2898585024898,-11.8948213440716,-9.05755260657901,-9.01985624677599,-10.1115148824794,-8.74208210632889,-11.8240117013787,-15.941809855498,-14.3722439568255,-18.2584173579882,-12.8626579466715,-11.6007411647589,-10.6252438960165,-12.6623384408517,-12.984832846345,-5.48991575192633,-7.24589894355955,-5.85669879827383,-8.77022445580489,-5.87310265886867,-8.96638975450796,-7.75212025249097,-9.18753275817943,-6.82946256856735,-7.37617406205889,-10.2603570737288,-14.3441743889695,-10.1703546826079,-14.1397401625537,-11.8704757895734,-12.7254122184266,-16.288589345906
